year,month,avg_temperature,max_temperature,min_temperature,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,max_wind_speed,max_wind_gust,rain_days,weather_days,country,region,weather_location_weight,source_id,feature_scope,feature_semantics,aggregation_rule
2025,11,17.44333333333333,22.6,12.9,0.7,0.7,0.0,7.0,23.9,50.0,4,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,12,19.770967741935483,25.2,15.0,0.2,0.2,0.0,2.0,22.7,49.3,2,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,1,21.396774193548385,26.7,16.4,0.0,0.0,0.0,0.0,23.0,47.9,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,2,22.7,27.7,18.1,0.0,0.0,0.0,0.0,21.4,45.7,0,28,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,3,20.448387096774194,26.3,14.9,0.0,0.0,0.0,0.0,18.1,40.3,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,4,18.240000000000002,23.5,12.5,0.0,0.0,0.0,0.0,17.1,40.3,0,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,1,17.874193548387098,24.5,13.0,0.0,0.0,0.0,0.0,20.7,42.5,0,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,2,18.45357142857143,24.0,14.3,0.1,0.1,0.0,1.0,17.9,37.1,1,28,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,3,17.654838709677417,23.3,12.0,0.2,0.2,0.0,2.0,19.2,39.2,1,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,4,15.586666666666668,22.2,10.0,0.3,0.3,0.0,3.0,19.9,39.2,1,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,5,14.600000000000001,22.6,7.8,4.0,4.0,0.0,18.0,17.0,33.1,5,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,6,12.513333333333332,19.8,5.0,13.600000000000001,13.600000000000001,0.0,16.0,15.0,44.3,2,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,7,11.23225806451613,19.0,5.7,1.4,1.4,0.0,13.0,15.8,31.0,3,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,8,12.209677419354838,20.2,3.8,5.2,5.2,0.0,13.0,17.7,36.7,5,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,9,13.206666666666667,21.5,5.9,2.7,2.7,0.0,12.0,24.8,46.4,2,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,10,13.887096774193548,21.5,7.8,3.7,3.7,0.0,33.0,25.2,47.2,8,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,11,15.129999999999999,22.0,10.5,3.1,3.1,0.0,29.0,23.9,44.6,8,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,12,16.770967741935483,23.1,12.0,5.9,5.9,0.0,50.0,18.6,37.8,12,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,1,18.31935483870968,23.8,13.6,1.2,1.2,0.0,12.0,19.7,39.2,3,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,2,18.464285714285715,25.2,14.4,2.9,2.9,0.0,26.0,18.7,37.4,8,28,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,3,16.825806451612905,23.6,11.0,2.0999999999999996,2.0999999999999996,0.0,21.0,20.6,40.7,4,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,4,14.246666666666666,22.6,9.7,2.4,2.4,0.0,22.0,18.1,35.3,8,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,5,12.848387096774195,19.5,7.3,3.2,3.2,0.0,21.0,15.3,37.8,5,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,6,11.506666666666666,18.1,5.3,35.7,35.7,0.0,40.0,24.5,45.7,7,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,7,11.229032258064517,17.8,4.2,140.4,140.4,0.0,99.0,29.8,56.2,10,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,8,11.59032258064516,18.7,4.2,17.599999999999998,17.599999999999998,0.0,32.0,17.6,33.5,11,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,9,12.31,22.2,6.2,2.2,2.2,0.0,22.0,21.9,38.9,7,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,10,13.654838709677419,21.6,8.6,4.2,4.2,0.0,30.0,20.9,39.6,11,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,11,15.393333333333334,23.8,9.9,3.7,3.7,0.0,35.0,21.9,41.0,10,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,12,17.480645161290322,23.5,12.9,3.8,3.8,0.0,29.0,17.3,35.6,11,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,1,18.5258064516129,24.7,13.9,3.2,3.2,0.0,24.0,19.0,36.4,10,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,2,18.821428571428573,25.0,14.7,1.5,1.5,0.0,15.0,18.7,37.1,4,28,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,3,18.338709677419356,24.0,13.4,2.1,2.1,0.0,19.0,19.4,38.9,6,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,4,15.883333333333333,22.0,10.6,2.0,2.0,0.0,20.0,16.6,36.7,8,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,5,14.180645161290323,21.7,8.7,5.1,5.1,0.0,11.0,15.2,28.4,5,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,6,14.020000000000001,22.7,5.2,1.7,1.7,0.0,13.0,19.6,35.6,4,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,7,12.67741935483871,22.4,4.2,6.8,6.8,0.0,7.0,27.2,48.6,2,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,8,14.303225806451612,25.0,7.4,2.6999999999999997,2.6999999999999997,0.0,22.0,18.4,35.6,6,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,9,14.6,24.1,8.2,2.8000000000000003,2.8000000000000003,0.0,3.0,23.7,45.4,3,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,10,14.793548387096775,22.7,8.0,1.2000000000000002,1.2000000000000002,0.0,9.0,22.1,41.8,4,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,11,15.870000000000001,24.7,8.9,5.2,5.2,0.0,22.0,25.0,46.8,8,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,12,17.003225806451614,24.0,11.5,4.0,4.0,0.0,30.0,21.6,42.5,8,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,1,18.406451612903226,25.4,13.3,2.0,2.0,0.0,20.0,20.6,41.0,8,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,2,19.49310344827586,25.7,14.7,3.8000000000000003,3.8000000000000003,0.0,30.0,21.7,43.2,10,29,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,3,17.851612903225806,25.1,11.8,1.9000000000000001,1.9000000000000001,0.0,18.0,21.4,41.8,7,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,4,15.833333333333334,25.3,8.2,9.1,9.1,0.0,13.0,18.1,34.9,4,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,5,12.654838709677419,21.0,4.9,27.099999999999998,27.099999999999998,0.0,28.0,21.9,41.0,6,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,6,12.263333333333332,18.8,6.0,74.7,74.7,0.0,53.0,24.0,43.2,7,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,7,10.929032258064517,20.2,3.7,2.4,2.4,0.0,14.0,17.2,31.7,4,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,8,11.887096774193548,22.1,3.8,49.1,49.1,0.0,40.0,27.5,48.2,6,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,9,13.41,23.0,7.0,0.7000000000000001,0.7000000000000001,0.0,6.0,20.0,39.2,4,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,10,14.754838709677419,24.0,8.0,5.3,5.3,0.0,43.0,20.3,40.7,13,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,11,16.343333333333334,25.2,10.5,2.0,2.0,0.0,16.0,19.9,45.4,6,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,12,16.835483870967742,24.8,11.4,1.4,1.4,0.0,13.0,18.7,43.6,5,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,1,18.693548387096776,25.6,13.4,3.3,3.3,0.0,30.0,18.4,43.6,11,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,2,18.457142857142856,24.7,13.0,1.7,1.7,0.0,16.0,16.3,40.3,8,28,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,3,17.687096774193545,25.8,12.3,1.1,1.1,0.0,10.0,15.5,38.2,5,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,4,15.07,24.7,9.6,0.2,0.2,0.0,2.0,14.5,35.3,1,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,5,13.654838709677419,23.5,8.3,0.5,0.5,0.0,5.0,12.6,29.9,1,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,6,11.543333333333333,20.9,5.8,47.4,47.4,0.0,46.0,19.9,44.6,10,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,7,11.483870967741936,22.3,4.8,16.7,16.7,0.0,31.0,16.6,33.8,7,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,8,12.23225806451613,21.8,4.4,65.5,65.5,0.0,98.0,19.4,41.8,11,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,9,13.246666666666666,23.9,7.4,1.1,1.1,0.0,8.0,18.5,45.4,4,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,10,14.100000000000001,22.7,8.0,3.5,3.5,0.0,29.0,19.7,45.4,5,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,11,15.946666666666665,22.8,9.6,2.1,2.1,0.0,16.0,17.6,44.3,5,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,12,18.280645161290323,26.0,12.7,4.4,4.4,0.0,22.0,18.4,44.3,9,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,1,19.364516129032257,26.3,14.5,7.5,7.5,0.0,39.0,17.3,42.1,12,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,2,19.553571428571427,26.9,12.8,0.5,0.5,0.0,5.0,18.0,42.8,3,28,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,3,17.796774193548387,26.2,10.8,0.1,0.1,0.0,1.0,16.5,40.7,1,31,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,4,14.603333333333333,23.0,8.1,0.4,0.4,0.0,4.0,13.2,33.5,2,30,Chile,La Serena,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,1,16.52258064516129,22.1,11.6,24.6,24.6,0.0,31.0,37.1,79.6,3,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,2,16.925,22.4,13.0,0.0,0.0,0.0,0.0,30.8,65.2,0,28,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,3,16.338709677419356,22.1,11.4,4.1,4.1,0.0,13.0,30.5,65.9,5,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,4,15.046666666666665,21.8,10.3,24.6,24.6,0.0,25.0,38.4,84.2,3,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,5,14.451612903225806,21.6,9.1,15.4,15.4,0.0,43.0,28.8,60.5,6,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,6,13.133333333333333,20.3,5.8,48.5,48.5,0.0,44.0,39.6,88.9,8,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,7,11.432258064516128,19.9,6.7,19.1,19.1,0.0,44.0,32.3,67.0,5,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,8,11.541935483870969,20.1,6.6,42.9,42.9,0.0,42.0,28.9,66.2,8,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,9,12.54,19.5,7.4,31.4,31.4,0.0,53.0,43.3,96.8,6,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,10,13.396774193548387,22.7,8.2,6.5,6.5,0.0,36.0,36.4,72.4,8,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,11,14.243333333333334,21.1,9.0,2.9000000000000004,2.9000000000000004,0.0,20.0,39.8,79.9,3,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,12,16.016129032258064,22.0,11.7,5.800000000000001,5.800000000000001,0.0,37.0,31.1,63.0,7,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,1,16.89032258064516,22.4,11.8,1.4,1.4,0.0,9.0,33.9,68.0,2,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,2,17.442857142857143,23.1,13.3,1.4,1.4,0.0,10.0,36.1,72.4,4,28,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,3,16.080645161290324,22.8,11.6,0.4,0.4,0.0,4.0,37.6,76.0,1,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,4,14.06,19.9,9.4,32.7,32.7,0.0,23.0,34.7,73.1,6,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,5,12.748387096774193,20.0,7.2,4.8,4.8,0.0,15.0,27.9,56.2,4,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,6,12.206666666666667,17.0,5.2,100.2,100.2,0.0,97.0,51.2,109.4,12,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,7,11.303225806451612,16.1,6.0,152.20000000000002,152.20000000000002,0.0,134.0,50.8,109.8,13,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,8,11.696774193548388,21.2,7.4,65.6,65.6,0.0,59.0,31.0,65.2,8,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,9,11.843333333333334,19.1,7.8,22.3,22.3,0.0,47.0,33.3,67.0,7,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,10,13.3,22.5,8.9,3.0,3.0,0.0,18.0,41.1,81.7,4,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,11,14.853333333333333,22.5,9.7,11.1,11.1,0.0,40.0,35.5,71.6,6,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,12,17.1,24.4,10.8,13.2,13.2,0.0,24.0,38.1,76.7,3,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,1,16.94516129032258,23.4,12.4,1.7000000000000002,1.7000000000000002,0.0,13.0,34.5,68.4,5,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,2,18.00357142857143,24.2,12.3,0.0,0.0,0.0,0.0,35.2,70.6,0,28,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,3,17.91290322580645,26.1,13.0,0.6,0.6,0.0,6.0,36.2,71.6,2,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,4,15.716666666666667,23.3,11.3,56.2,56.2,0.0,38.0,31.4,62.3,5,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,5,14.183870967741935,24.5,9.0,47.4,47.4,0.0,30.0,31.0,63.7,7,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,6,13.66,23.0,5.4,77.5,77.5,0.0,86.0,30.4,61.2,15,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,7,12.95483870967742,21.7,7.5,118.1,118.1,0.0,82.0,36.3,71.6,10,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,8,13.648387096774194,23.8,9.2,157.1,157.1,0.0,110.0,38.7,78.5,12,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,9,13.006666666666666,19.9,7.8,40.1,40.1,0.0,47.0,35.9,70.6,12,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,10,13.429032258064517,19.9,8.7,22.4,22.4,0.0,26.0,33.5,66.2,5,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,11,14.406666666666666,22.0,8.8,24.6,24.6,0.0,27.0,34.8,69.8,5,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,12,16.116129032258065,23.4,9.3,3.9000000000000004,3.9000000000000004,0.0,16.0,37.2,73.8,6,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,1,17.712903225806453,28.5,11.7,0.9,0.9,0.0,8.0,34.8,70.9,3,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,2,18.7448275862069,27.2,13.2,2.2,2.2,0.0,11.0,37.9,77.0,2,29,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,3,17.5,25.3,10.7,1.2,1.2,0.0,2.0,34.3,68.8,1,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,4,15.173333333333334,24.9,7.1,27.5,27.5,0.0,32.0,30.4,59.8,8,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,5,11.648387096774194,19.0,5.0,76.2,76.2,0.0,57.0,31.1,59.4,7,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,6,12.95,22.8,6.9,299.90000000000003,299.90000000000003,0.0,165.0,45.2,88.9,13,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,7,10.558064516129033,19.2,2.9,1.8,1.8,0.0,12.0,34.0,66.6,2,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,8,11.241935483870968,19.5,3.5,123.1,123.1,0.0,90.0,52.9,106.6,11,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,9,12.576666666666666,21.2,7.1,12.700000000000001,12.700000000000001,0.0,31.0,35.5,71.3,7,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,10,14.325806451612904,20.9,8.9,12.0,12.0,0.0,35.0,34.6,69.1,9,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,11,15.496666666666666,24.4,9.2,0.7,0.7,0.0,3.0,36.4,73.4,3,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,12,16.19677419354839,24.1,10.2,0.2,0.2,0.0,2.0,33.2,73.1,1,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,1,17.88064516129032,26.6,12.0,0.8,0.8,0.0,6.0,29.9,66.6,4,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,2,17.54285714285714,25.5,12.1,1.3,1.3,0.0,6.0,30.4,68.8,2,28,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,3,17.003225806451614,24.0,9.9,8.399999999999999,8.399999999999999,0.0,12.0,30.1,67.7,4,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,4,14.806666666666667,22.3,9.5,5.9,5.9,0.0,16.0,27.2,57.2,3,30,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,5,13.97741935483871,22.0,8.5,104.4,104.4,0.0,69.0,29.2,63.4,8,31,Chile,Valparaiso,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
