segment,sku_id,actual_total,forecast_total,absolute_error,signed_error,bias_pct,wmape,actual_volume_quartile
developing,71761M55T105PK,70.0,16.483446764131948,54.65978416042154,-53.51655323586805,-76.45221890838293,78.08540594345935,Q4
developing,7361052R005PK,1.0,33.566476829212256,32.566476829212256,32.566476829212256,3256.6476829212256,3256.6476829212256,Q1
developing,77141M55T000CB,15.0,11.65314339682137,3.55146434528935,-3.3468566031786295,-22.312377354524195,23.676428968595665,Q3
developing,77221M55T00799,46.0,30.23442841231616,20.746011409239294,-15.76557158768384,-34.27298171235618,45.10002480269412,Q4
developing,81810M55T01000,44.0,28.558316479683775,15.786356456347342,-15.441683520316225,-35.09473527344597,35.87808285533487,Q4
developing,82110M55T10000,41.0,16.586958009377998,24.413041990622002,-24.413041990622002,-59.54400485517561,59.54400485517561,Q4
developing,8313063JC0C48,4.0,11.506424404563326,11.910961442726288,7.506424404563326,187.66061011408314,297.7740360681572,Q2
developing,83940M55T010PG,105.0,28.119411798808635,79.25120536307551,-76.88058820119136,-73.21960781065843,75.4773384410243,Q4
developing,83970M55T00000,14.0,11.433082798917168,9.52622986562351,-2.5669172010828323,-18.335122864877373,68.04449904016793,Q2
developing,8470178R005PK,0.0,11.014199751524522,11.014199751524522,11.014199751524522,,,Q1
developing,84701M55TG0ZHJ,39.0,13.89339169844662,25.10660830155338,-25.10660830155338,-64.37591872193174,64.37591872193174,Q3
developing,84730M55T00000,25.0,30.84861504351466,17.096543825092013,5.848615043514659,23.394460174058636,68.38617530036805,Q3
developing,84730M76T00000,3.0,12.90734853669808,9.90734853669808,9.90734853669808,330.2449512232693,330.2449512232693,Q1
developing,84740M76T00000,7.0,13.035004153296626,10.268050660322293,6.035004153296626,86.21434504709465,146.6864380046042,Q2
new,17700M50U00000,18.0,10.16459630208495,14.02255779109589,-7.83540369791505,-43.5300205439725,77.9030988394216,Q1
new,3495561M00000,1.0,16.36105649728629,15.361056497286294,15.361056497286292,1536.1056497286293,1536.1056497286293,Q1
new,35601M74TA0000,61.0,10.085206455509606,50.914793544490394,-50.914793544490394,-83.466874663099,83.466874663099,Q4
new,35650M53T00000,24.0,9.660888085989058,15.564869201235606,-14.339111914010942,-59.746299641712255,64.85362167181502,Q2
new,35670M76T00000,20.0,10.279446725603195,11.15117079023714,-9.720553274396805,-48.602766371984025,55.7558539511857,Q2
new,35701M76T00000,28.0,13.556322128597607,19.45489676192865,-14.443677871402393,-51.58456382643711,69.48177414974518,Q2
new,35750M53T01000,31.0,9.660888085989058,21.339111914010942,-21.339111914010942,-68.83584488390626,68.83584488390626,Q3
new,35750M73T00000,43.0,13.897800000000004,29.102199999999996,-29.102199999999996,-67.67953488372092,67.67953488372092,Q4
new,43210M74T50QC8,19.0,15.67224290619454,15.031187928082193,-3.3277570938054595,-17.514511020028735,79.11151541095892,Q2
new,43210M76T50QC8,29.0,9.770594333909607,19.229405666090393,-19.229405666090393,-66.30829540031169,66.30829540031169,Q2
new,7171163T20799,7.0,9.471604432583579,8.184169942139732,2.471604432583579,35.308634751193985,116.91671345913903,Q1
new,71712M74T005PK,34.0,18.590359166793824,19.67543418475814,-15.409640833206176,-45.32247303884169,57.86892407281806,Q3
new,71722M76T005PK,28.0,11.192439941810976,16.807560058189026,-16.807560058189026,-60.02700020781795,60.02700020781795,Q2
new,71732M76T01000,41.0,16.38888206955191,29.510470388916485,-24.61111793044809,-60.027116903531926,71.97675704613776,Q3
new,71740M74T00C48,70.0,16.323942969821935,53.676057030178065,-53.676057030178065,-76.68008147168295,76.68008147168295,Q4
