sku_id,block_count,actual_total,forecast_total,absolute_error,mean_block_absolute_error,block_naive_scale,block_wmape_percent,block_mase,tournament_cohort,abc_units_tier
7182263J00000,6,15.0,4.486185073852539,13.342352271080017,2.223725378513336,4.769230769230769,88.94901514053345,0.4662649987205382,recurring_b,B
7185160G00000,6,17.0,10.959285140037537,9.841382622718811,1.6402304371198018,7.6923076923076925,57.890486015993005,0.21322995682557422,recurring_a,A
7185261J01000,6,10.0,9.23811662197113,4.407926678657531,0.7346544464429218,3.692307692307693,44.0792667865753,0.19896891257829127,recurring_a,A
7187161M005PK,6,7.0,4.96846067905426,3.728847861289978,0.6214746435483297,2.3076923076923075,53.2692551612854,0.2693056788709429,recurring_b,B
7211062R00ES5,6,6.0,4.219922721385956,3.1188483834266663,0.5198080639044443,1.6153846153846154,51.980806390444435,0.32178594432179886,recurring_b,B
7211157M005PK,6,4.0,4.739874541759491,3.798905313014984,0.6331508855024973,3.5384615384615383,94.9726328253746,0.17893394590287967,recurring_b,B
72111M8450009E,6,5.0,4.0787965059280396,6.252067446708679,1.0420112411181133,4.0,125.04134893417358,0.2605028102795283,recurring_b,B
7211281A005PK,6,12.0,3.6397135257720947,12.111095547676086,2.018515924612681,2.4615384615384617,100.92579623063405,0.8200220943739016,recurring_b,B
72221M56R005PK,6,12.0,8.741430759429932,6.818529844284058,1.1364216407140095,3.4615384615384617,56.82108203570048,0.3282995850951583,recurring_a,A
72311M68P01000,6,24.0,10.351421356201172,16.538317441940308,2.7563862403233848,4.923076923076923,68.90965600808461,0.5598909550656875,recurring_a,A
7232353R00000,6,8.0,9.07254695892334,8.304039001464844,1.3840065002441406,2.769230769230769,103.80048751831055,0.4997801250881619,recurring_a,A
72330M74L005PK,6,1.0,5.151698470115662,4.378346085548401,0.7297243475914001,2.0,437.8346085548401,0.3648621737957001,recurring_b,B
72333M76M005PK,6,6.0,4.924036860466003,5.69027853012085,0.9483797550201416,2.230769230769231,94.83797550201416,0.4251357522504083,recurring_b,B
72372M74L105PK,6,17.0,9.764445662498474,10.794798254966736,1.799133042494456,4.461538461538462,63.49881326451021,0.4032539578004815,recurring_a,A
7239071L00000,6,6.0,3.851916551589966,5.808855295181274,0.968142549196879,2.230769230769231,96.81425491968791,0.4339949358468768,recurring_b,B
7243179M00000,6,13.0,8.485773801803589,5.6491780281066895,0.9415296713511149,2.230769230769231,43.45521560082069,0.4220650250884308,recurring_a,A
7246073R00000,6,11.0,6.046933174133301,5.239847898483276,0.873307983080546,2.6923076923076925,47.63498089530251,0.32437153657277423,recurring_b,B
7246079P00000,6,12.0,8.71628713607788,7.8298633098602295,1.3049772183100383,3.692307692307693,65.24886091550191,0.35343132995896864,recurring_a,A
72460M60M00000,6,6.0,8.085456490516663,4.826934218406677,0.8044890364011129,3.692307692307693,80.44890364011128,0.2178824473586347,recurring_a,A
72520M68P02000,6,19.0,9.670690536499023,12.4021315574646,2.0670219262441,4.6923076923076925,65.27437661823474,0.44051286952743113,recurring_a,A
72821M76MA0000,6,17.0,4.044921517372131,14.413490295410156,2.4022483825683594,2.4615384615384617,84.78523703182445,0.975913405418396,recurring_b,B
73111M62S515PK,6,10.0,4.512035310268402,5.487964689731598,0.914660781621933,3.1666666666666665,54.87964689731598,0.2888402468279789,recurring_b,B
73310M68P61C8J,6,6.0,10.433194041252136,5.02792751789093,0.8379879196484884,4.307692307692308,83.79879196484883,0.19453290991839906,recurring_a,A
73310M68P61GJL,6,8.0,12.69815707206726,6.9402406215667725,1.1567067702611287,5.461538461538462,86.75300776958466,0.21179138047034748,recurring_a,A
73412M53M10U3J,6,15.0,5.275634527206421,11.705048561096191,1.9508414268493652,1.4615384615384617,78.03365707397461,1.3347862394232497,recurring_b,B
7343061J00R8H,6,7.0,4.81265264749527,3.904185950756073,0.6506976584593455,4.461538461538462,55.774085010801045,0.1458460268960602,recurring_b,B
73610M68P00C48,6,14.0,10.576434850692749,9.09053373336792,1.51508895556132,2.6923076923076925,64.93238380977085,0.5627473263513474,recurring_a,A
73630M76M01GJL,6,6.0,5.609822869300842,4.606132388114929,0.7676887313524882,2.333333333333333,76.76887313524882,0.32900945629392353,recurring_b,B
73841M68P60C8J,6,6.0,10.18846869468689,4.7409257888793945,0.7901542981465658,4.923076923076923,79.01542981465657,0.16050009181102118,recurring_a,A
73841M68P60GJL,6,8.0,10.903400182723999,5.769236326217651,0.9615393877029419,5.846153846153846,72.11545407772064,0.16447384263339795,recurring_a,A
73910M68P01000,6,8.0,10.402235746383667,6.150576591491699,1.02509609858195,3.4615384615384617,76.88220739364624,0.2961388729236744,recurring_a,A
74120M74LA0000,6,13.0,3.610883057117462,11.825298011302948,1.9708830018838246,4.0,90.96383085617653,0.49272075047095615,recurring_b,B
74120M79G00000,6,2.0,8.9311203956604,6.9311203956604,1.1551867326100667,7.769230769230769,346.55601978302,0.14868740122703827,recurring_a,A
74461M74L00V6N,6,17.0,15.36171293258667,12.815990447998047,2.1359984079996743,5.538461538461538,75.38817910587086,0.38566637922216346,recurring_a,A
74461M76M00000,6,28.0,12.385210990905762,20.15803813934326,3.359673023223877,3.583333333333333,71.99299335479736,0.9375831692717796,recurring_a,A
75430M76M00000,6,10.0,7.736637234687805,5.5694204568862915,0.928236742814382,2.8461538461538463,55.694204568862915,0.3261372339618099,recurring_a,A
75463M75J00000,6,2.0,3.3515158891677856,2.9525665044784546,0.49209441741307575,3.076923076923077,147.62832522392273,0.15993068565924962,recurring_b,B
75463M79G00000,6,4.0,3.4754668474197388,3.804990291595459,0.6341650485992432,3.4615384615384617,95.12475728988647,0.18320323626200358,recurring_b,B
7552171L00000,6,17.0,4.536794424057007,12.463205575942993,2.077200929323832,2.8461538461538463,73.31297397613525,0.7298273535462112,recurring_b,B
7594165J00000,6,7.0,4.191457033157349,5.204268574714661,0.8673780957857767,3.230769230769231,74.34669392449516,0.26847417250512134,recurring_b,B
7615181A01P4Z,6,11.0,6.007725179195404,13.014507234096527,2.169084539016088,1.9166666666666667,118.31370212815024,1.131696281225785,recurring_b,B
7666179P005PK,6,5.0,9.175490498542786,4.795226693153381,0.7992044488588969,2.0,95.90453386306763,0.3996022244294484,recurring_a,A
76661M75L005PK,6,9.0,3.654510974884033,5.345489025115967,0.8909148375193278,2.5384615384615383,59.39432250128852,0.3509664511439776,recurring_b,B
7672157L005PK,6,9.0,4.756721675395966,4.243278324604034,0.7072130541006724,4.0,47.14753694004483,0.1768032635251681,recurring_b,B
77146M50S000CB,6,9.0,4.648760437965393,4.351239562034607,0.7252065936724345,3.692307692307693,48.347106244828964,0.19641011911961764,recurring_b,B
77181M68K005PK,6,7.0,4.548041760921478,8.565017282962799,1.4275028804938,2.0,122.35738975661141,0.7137514402469,recurring_b,B
77181M76M005PK,6,8.0,4.018954157829285,5.118866920471191,0.8531444867451986,2.6666666666666665,63.98583650588989,0.3199291825294495,recurring_b,B
77230M75L000PG,6,17.0,9.629638910293579,8.880732774734497,1.4801221291224163,4.0,52.23960455726175,0.37003053228060406,recurring_a,A
7724054P105PK,6,6.0,4.559020638465881,1.4409793615341187,0.24016322692235312,3.230769230769231,24.01632269223531,0.07433623690453788,recurring_b,B
7752061M005PK,6,11.0,4.368856191635132,8.402127981185913,1.4003546635309856,3.1666666666666665,76.38298164714466,0.4422172621676797,recurring_b,B
7755078K000PG,6,16.0,8.635854959487915,7.364145040512085,1.2273575067520142,2.6153846153846154,46.02590650320053,0.46928375258165245,recurring_a,A
7758064J10Z2S,6,10.0,9.372416853904724,5.865046381950378,0.9775077303250631,2.6153846153846154,58.650463819503784,0.37375295571252415,recurring_a,A
7781163J200PG,6,16.0,10.764130234718323,5.369300246238709,0.8948833743731183,3.769230769230769,33.558126538991935,0.23741803809899056,recurring_a,A
77811M58J100PG,6,12.0,9.643481969833374,8.473238229751587,1.4122063716252644,4.307692307692308,70.61031858126323,0.32783362198443633,recurring_a,A
77831M80EC00PG,6,8.0,9.306113481521606,6.211158752441406,1.0351931254069011,4.153846153846154,77.63948440551758,0.24921315982017989,recurring_a,A
7813257L01000,6,6.0,11.787922382354736,6.331484317779541,1.05524738629659,3.5384615384615383,105.52473862965901,0.298222087431645,recurring_a,A
7821565J105PK,6,3.0,8.17099666595459,5.17099666595459,0.8618327776590983,3.076923076923077,172.36655553181967,0.28009565273920695,recurring_a,A
8181065J02000,6,4.0,8.907265305519104,5.946224093437195,0.9910373489061991,2.6923076923076925,148.65560233592987,0.3680995867365882,recurring_a,A
8181086R00000,6,23.0,20.442238330841064,11.238227367401123,1.8730378945668538,5.555555555555555,48.86185811913532,0.3371468210220337,recurring_a,A
81850M74L00000,6,17.0,5.770147502422333,13.39157921075821,2.2319298684597015,1.2727272727272727,78.77399535740123,1.753659182361194,recurring_b,B
81850M79G20000,6,15.0,12.294472217559814,6.9800567626953125,1.163342793782552,28.23076923076923,46.533711751302086,0.04120832784515852,recurring_a,A
8211065J01000,6,14.0,10.791524648666382,6.06177020072937,1.010295033454895,3.692307692307693,43.29835857663836,0.27362157156070066,recurring_a,A
82280M79811000,6,15.0,11.389662742614746,7.867550373077393,1.3112583955128987,3.3846153846153846,52.45033582051595,0.3874172532197201,recurring_a,A
82302M68P15000,6,5.0,8.135409235954285,6.623052954673767,1.1038421591122944,1.8461538461538465,132.46105909347534,0.5979145028524927,recurring_a,A
82510M60M51000,6,5.0,4.29459935426712,4.825470864772797,0.8042451441287994,2.3846153846153846,96.50941729545593,0.33726409269917396,recurring_b,B
82570M53810000,6,15.0,10.916830658912659,5.4262131452560425,0.9043688575426737,3.0,36.17475430170695,0.3014562858475579,recurring_a,A
82570M53M00000,6,25.0,5.8557785749435425,25.086907267570496,4.181151211261749,2.3076923076923075,100.34762907028198,1.8118321915467581,recurring_b,B
82651M74K00000,6,8.0,12.161500334739685,6.7862735986709595,1.1310455997784932,1.875,84.828419983387,0.603224319881863,recurring_a,A
82811M75J00000,6,11.0,3.488859474658966,9.83954530954361,1.6399242182572682,1.8333333333333333,89.4504119049419,0.8945041190494191,recurring_b,B
8281257LA0ZNL,6,2.0,4.627708613872528,3.5297545790672302,0.5882924298445383,1.1538461538461535,176.4877289533615,0.5098534391986,recurring_b,B
82814M75J00000,6,8.0,3.715569317340851,6.94340318441391,1.157233864068985,4.0,86.79253980517387,0.28930846601724625,recurring_b,B
82960M60G005ES,6,15.0,11.095099210739136,12.297692060470581,2.0496153434117637,5.0,81.98461373647054,0.40992306868235273,recurring_a,A
82960M60G00P4Z,6,11.0,11.453895568847656,8.967160701751709,1.494526783625285,5.076923076923077,81.51964274319735,0.29437648768376823,recurring_a,A
8298265D00P4Z,6,4.0,21.590834856033325,17.590834856033325,2.9318058093388877,7.846153846153846,439.77087140083313,0.3736615247196622,recurring_a,A
82982M65D00000,6,65.0,46.61854553222656,48.673805236816406,8.112300872802734,31.07692307692308,74.88277728740985,0.26103938452088005,recurring_a,A
82982M65D005PK,6,241.0,41.67865037918091,224.22757577896118,37.371262629826866,19.07692307692308,93.04048787508762,1.9589774765635046,recurring_a,A
83402M79G50000,6,7.0,10.273280262947083,5.236185669898987,0.8726976116498312,5.076923076923077,74.80265242712838,0.17189498411284554,recurring_a,A
8366152R01000,6,5.0,4.664932608604431,3.65187668800354,0.6086461146672567,2.923076923076923,73.0375337600708,0.20822103922827204,recurring_b,B
83661M68P01000,6,9.0,12.616653323173523,7.313581109046936,1.218930184841156,8.23076923076923,81.26201232274373,0.14809432152275728,recurring_a,A
83665M68P01000,6,13.0,5.488986372947693,7.715793251991272,1.2859655419985454,3.3076923076923075,59.35225578454825,0.38878028013909516,recurring_b,B
8381152R02000,6,9.0,4.199036598205566,6.37127947807312,1.0618799130121868,2.3076923076923075,70.79199420081244,0.460147962305281,recurring_b,B
8381165J00000,6,8.0,5.305303633213043,4.635959088802338,0.7726598481337229,1.6153846153846154,57.94948861002922,0.47831323932087605,recurring_b,B
8381180J00000,6,4.0,6.017067611217499,4.207579791545868,0.701263298590978,2.230769230769231,105.1894947886467,0.31435940971319704,recurring_b,B
83811M68P00000,6,9.0,10.865362405776978,5.131833314895629,0.8553055524826049,5.6923076923076925,57.02037016550699,0.1502563808415387,recurring_a,A
83811M79G11000,6,10.0,9.00576376914978,3.60732364654541,0.6012206077575684,3.692307692307693,36.0732364654541,0.16283058126767475,recurring_a,A
8382165J00000,6,14.0,4.822539269924164,10.851070940494537,1.8085118234157562,2.1538461538461537,77.50764957496098,0.839666203728744,recurring_b,B
83821M74L01000,6,16.0,10.070479273796082,5.9295207262039185,0.9882534543673197,4.230769230769231,37.05950453877449,0.23358718012318466,recurring_a,A
83821M79G11000,6,11.0,9.904044032096863,6.342611908912659,1.0571019848187764,4.538461538461538,57.66010826284235,0.23292077631600158,recurring_a,A
8383165J00000,6,14.0,4.385634064674377,9.614365935325623,1.6023943225542705,2.230769230769231,68.67404239518302,0.7183146963174316,recurring_b,B
83831M79G00000,6,6.0,8.916329622268677,5.894055604934692,0.9823426008224487,4.384615384615385,98.23426008224487,0.22404304931038302,recurring_a,A
8384165J00000,6,11.0,4.215520918369293,8.25341933965683,1.375569889942805,2.3076923076923075,75.03108490597118,0.5960802856418822,recurring_b,B
83841M79G01000,6,8.0,8.729173183441162,3.4966783523559575,0.5827797253926595,4.0,43.70847940444947,0.14569493134816489,recurring_a,A
8392165J010CB,6,7.0,9.562773704528809,6.423827648162842,1.0706379413604736,2.076923076923077,91.76896640232631,0.5154923421365243,recurring_a,A
8392471L200CE,6,8.0,4.572992920875549,4.842705965042114,0.8071176608403524,2.769230769230769,60.53382456302643,0.2914591553034606,recurring_b,B
8394068L50000,6,14.0,7.6191956996917725,7.300054311752319,1.2166757186253865,2.230769230769231,52.14324508394514,0.5454063566251732,recurring_a,A
84501M56R00000,6,14.0,9.513021469116211,9.052807092666626,1.5088011821111043,3.076923076923077,64.66290780476162,0.49036038418610883,recurring_a,A
8450373R00000,6,1.0,4.993623673915863,4.158834874629974,0.6931391457716624,2.083333333333333,415.88348746299744,0.332706789970398,recurring_b,B
84503M62S00000,6,9.0,11.19079601764679,6.394579291343688,1.065763215223948,4.461538461538462,71.05088101492987,0.23887796203295386,recurring_a,A
84504M68P00000,6,14.0,8.67919409275055,6.5021926164627075,1.0836987694104512,3.6666666666666665,46.44423297473362,0.295554209839214,recurring_a,A
8451061M02000,6,11.0,9.037077784538269,7.094067454338074,1.1823445757230122,4.153846153846154,64.4915223121643,0.28463850897035475,recurring_a,A
84511M53M00000,6,4.0,10.667477130889893,7.140511512756348,1.1900852521260579,3.4615384615384617,178.5127878189087,0.34380240616975005,recurring_a,A
8454154P01000,6,6.0,8.39283573627472,5.147762656211853,0.8579604427019755,3.9166666666666665,85.79604427019756,0.21905373005156822,recurring_a,A
84541M56R00000,6,5.0,10.032681226730347,5.290878772735596,0.881813128789266,2.6153846153846154,105.81757545471191,0.3371638433606017,recurring_a,A
84570M62S10000,6,13.0,12.698156714439392,6.676429390907288,1.1127382318178813,4.076923076923077,51.35714916082529,0.27293579271004637,recurring_a,A
84570M67P10000,6,6.0,4.563246309757233,4.060669958591461,0.6767783264319102,2.076923076923077,67.67783264319102,0.32585623124499374,recurring_b,B
8458065J02000,6,11.0,8.61638605594635,6.154749512672424,1.025791585445404,3.076923076923077,55.95226829702204,0.3333822652697563,recurring_a,A
84611M76M00000,6,9.0,8.190561413764954,4.989132285118103,0.8315220475196838,2.4615384615384617,55.43480316797892,0.33780583180487156,recurring_a,A
8470161LVBZJ3,6,3.0,10.705748081207275,7.705748081207275,1.2842913468678792,3.0,256.85826937357587,0.42809711562262637,recurring_a,A
8470181A015PK,6,17.0,3.8396365642547607,17.11400616168976,2.8523343602816262,3.076923076923077,100.67062448052799,0.9270086670915285,recurring_b,B
84701M56R50ZHJ,6,11.0,11.069870352745056,3.946370005607604,0.657728334267934,3.4615384615384617,35.87609096006913,0.19001040767740315,recurring_a,A
84701M68K1026U,6,8.0,12.294445991516113,8.038736343383789,1.3397893905639648,7.615384615384615,100.48420429229736,0.1759319401750661,recurring_a,A
84701M79G30000,6,24.0,8.111643314361572,16.89888024330139,2.816480040550232,5.6923076923076925,70.4120010137558,0.4947870341507164,recurring_a,A
84701M84330000,6,13.0,13.015085458755493,16.577097177505493,2.762849529584249,9.153846153846152,127.51613213465764,0.30182389818987604,recurring_a,A
84702M67P30000,6,4.0,13.13236403465271,9.441671133041382,1.573611855506897,4.384615384615385,236.04177832603455,0.3588939319577133,recurring_a,A
84702M67P4026U,6,11.0,9.429179430007935,7.839675664901733,1.3066126108169556,5.416666666666667,71.26977877183394,0.2412207896892841,recurring_a,A
84702M68K1026U,6,9.0,8.977233290672302,8.21656858921051,1.3694280982017517,5.076923076923077,91.29520654678345,0.26973583752458746,recurring_a,A
84702M74L215PK,6,12.0,9.354770302772522,5.7368446588516235,0.9561407764752706,3.3846153846153846,47.80703882376353,0.28249613850405725,recurring_a,A
84702M84320000,6,19.0,12.144017219543457,12.335278511047363,2.055879751841227,17.307692307692307,64.92251847919665,0.11878416343971535,recurring_a,A
84730M56R00000,6,11.0,9.91001296043396,6.926554203033447,1.1544257005055745,2.636363636363636,62.968674573031336,0.4378856105365973,recurring_a,A
84730M67P00000,6,0.0,10.000221610069275,10.000221610069275,1.6667036016782124,6.769230769230769,,0.24621757752064502,recurring_a,A
84730M74L20000,6,7.0,11.820465683937073,4.820465683937074,0.8034109473228456,4.6923076923076925,68.86379548481534,0.1712187264786392,recurring_a,A
84740M74L20000,6,8.0,9.947952270507812,4.799793004989624,0.799965500831604,5.076923076923077,59.9974125623703,0.1575689622850129,recurring_a,A
8485177K006GS,6,31.0,8.564918398857117,25.012133955955505,4.168688992659251,2.4615384615384617,80.68430308372744,1.6935299032678206,recurring_a,A
84901M62S51BHE,6,19.0,13.295834422111511,7.281268239021301,1.2135447065035503,4.416666666666667,38.322464415901585,0.274764839208351,recurring_a,A
84902M62S43BHE,6,20.0,14.068226218223572,7.87979233264923,1.313298722108205,4.083333333333333,39.39896166324615,0.32162417684282574,recurring_a,A
85355M68PA1000,6,6.0,11.416083216667175,7.774190783500671,1.2956984639167786,13.153846153846152,129.56984639167786,0.09850339199367324,recurring_a,A
87286M81P00000,6,18.0,5.1379507184028625,12.862049281597137,2.1436748802661896,1.7,71.45582934220631,1.260985223685994,recurring_b,B
87491M68P105PK,6,28.0,8.82781171798706,19.994001150131226,3.332333525021871,6.0,71.40714696475438,0.5553889208369786,recurring_a,A
87991M68P105PK,6,24.0,11.236459374427795,15.95719301700592,2.6595321695009866,5.0,66.48830423752467,0.5319064339001973,recurring_a,A
88921M68P01000,6,77.0,13.393266797065735,63.606733202934265,10.601122200489044,6.153846153846154,82.60614701679775,1.7226823575794696,recurring_a,A
8926050J00000,6,14.0,5.027215778827667,10.494177997112274,1.749029666185379,3.692307692307693,74.95841426508767,0.4736955345918734,recurring_b,B
89969M52R00000,6,28.0,9.829326152801514,19.698679208755493,3.283113201459249,2.9166666666666665,70.35242574555534,1.1256388119288854,recurring_a,A
89969M63J00000,6,16.0,8.493207454681396,10.476117610931396,1.7460196018218994,3.692307692307693,65.47573506832123,0.47288030882676435,recurring_a,A
9531071L01000,6,8.0,9.909217834472656,6.645877122879028,1.1076461871465046,4.076923076923077,83.07346403598785,0.2716868006208408,recurring_a,A
95310M68K00000,6,11.0,9.34261965751648,8.984752893447876,1.497458815574646,3.5384615384615383,81.67957175861706,0.42319488266239996,recurring_a,A
