sku_id,total_months,months_with_demand,total_demand,positive_demand_sum,positive_demand_sum_sq,average_demand_interval,squared_coefficient_of_variation,demand_type,zero_month_share
8457252S00000,18,1,1.0,1.0,1.0,18.0,,Intermittent,0.9444444444444444
8457257L00000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
84572M75L00000,26,1,1.0,1.0,1.0,26.0,,Intermittent,0.9615384615384616
8457373R00000,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
8458054P01000,26,6,10.0,10.0,18.0,4.333333333333333,0.0959999999999999,Intermittent,0.7692307692307692
8458054P11000,25,4,4.0,4.0,4.0,6.25,0.0,Intermittent,0.84
8458061M00000,10,2,2.0,2.0,2.0,5.0,0.0,Intermittent,0.8
8458063T00000,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
8458063T10000,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
8458065J02000,28,15,22.0,22.0,42.0,1.8666666666666667,0.3231995277449824,Intermittent,0.4642857142857143
8458078R02000,28,17,31.0,31.0,73.0,1.6470588235294117,0.309573361082206,Intermittent,0.3928571428571429
8458080J01000,28,3,6.0,6.0,18.0,9.333333333333334,0.75,Lumpy,0.8928571428571429
84580M55T00000,28,9,10.0,10.0,12.0,3.111111111111111,0.09000000000000002,Intermittent,0.6785714285714286
84580M55T10000,28,4,5.0,5.0,7.0,7.0,0.16,Intermittent,0.8571428571428572
84580M55T30000,28,9,10.0,10.0,12.0,3.111111111111111,0.09000000000000002,Intermittent,0.6785714285714286
84580M68P01000,28,14,20.0,20.0,40.0,2.0,0.4307692307692307,Intermittent,0.5
84580M68P30000,28,14,19.0,19.0,31.0,2.0,0.21777114851907098,Intermittent,0.5
84580M74T00000,22,5,5.0,5.0,5.0,4.4,0.0,Intermittent,0.7727272727272727
84580M74T30000,16,6,8.0,8.0,12.0,2.6666666666666665,0.15000000000000008,Intermittent,0.625
84580M76T00000,10,2,2.0,2.0,2.0,5.0,0.0,Intermittent,0.8
84580M76T40000,22,4,4.0,4.0,4.0,5.5,0.0,Intermittent,0.8181818181818181
84580M80T00000,15,3,3.0,3.0,3.0,5.0,0.0,Intermittent,0.8
84580M80T10000,22,5,7.0,7.0,11.0,4.4,0.15306122448979584,Intermittent,0.7727272727272727
8458173R00000,28,9,10.0,10.0,12.0,3.111111111111111,0.09000000000000002,Intermittent,0.6785714285714286
84581M60M00000,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
8459054P01000,25,7,7.0,7.0,7.0,3.5714285714285716,0.0,Intermittent,0.72
8459054P11000,6,2,2.0,2.0,2.0,3.0,0.0,Intermittent,0.6666666666666667
8459061M00000,23,2,2.0,2.0,2.0,11.5,0.0,Intermittent,0.9130434782608696
8459063T00000,21,1,2.0,2.0,4.0,21.0,,Intermittent,0.9523809523809523
8459063T10000,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
8459078R02000,25,11,14.0,14.0,22.0,2.272727272727273,0.25816326530612255,Intermittent,0.56
8459080J01000,3,1,1.0,1.0,1.0,3.0,,Intermittent,0.6666666666666667
84590M55T00000,25,7,8.0,8.0,10.0,3.5714285714285716,0.10937500000000007,Intermittent,0.72
84590M55T10000,20,4,6.0,6.0,10.0,5.0,0.14814814814814814,Intermittent,0.8
84590M55T30000,26,6,7.0,7.0,9.0,4.333333333333333,0.1224489795918368,Intermittent,0.7692307692307692
84590M68P01000,28,11,14.0,14.0,20.0,2.5454545454545454,0.1346938775510205,Intermittent,0.6071428571428572
84590M68P30000,28,11,18.0,18.0,32.0,2.5454545454545454,0.09506172839506177,Intermittent,0.6071428571428572
84590M74T00000,23,5,5.0,5.0,5.0,4.6,0.0,Intermittent,0.782608695652174
84590M74T10000,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
84590M74T30000,16,5,7.0,7.0,13.0,3.2,0.4081632653061224,Intermittent,0.6875
84590M76T00000,11,2,3.0,3.0,5.0,5.5,0.2222222222222222,Intermittent,0.8181818181818181
84590M76T40000,1,1,1.0,1.0,1.0,1.0,,Smooth,0.0
84590M80T00000,23,1,1.0,1.0,1.0,23.0,,Intermittent,0.9565217391304348
84590M80T10000,22,6,8.0,8.0,12.0,3.6666666666666665,0.15000000000000008,Intermittent,0.7272727272727273
8459173R00000,28,8,8.0,8.0,8.0,3.5,0.0,Intermittent,0.7142857142857143
84591M60M00000,25,2,2.0,2.0,2.0,12.5,0.0,Intermittent,0.92
8461152R02000,28,16,32.0,32.0,78.0,1.75,0.23333333333333334,Intermittent,0.4285714285714286
8461152S00000,26,6,6.0,6.0,6.0,4.333333333333333,0.0,Intermittent,0.7692307692307692
8461154P01000,28,9,10.0,10.0,12.0,3.111111111111111,0.09000000000000002,Intermittent,0.6785714285714286
8461161J00000,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
8461161M01000,28,8,9.0,9.0,11.0,3.5,0.09876543209876543,Intermittent,0.7142857142857143
8461162R01000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
8461165J00000,28,27,108.0,108.0,590.0,1.037037037037037,0.3798076923076923,Smooth,0.0357142857142857
8461171L00000,28,6,6.0,6.0,6.0,4.666666666666667,0.0,Intermittent,0.7857142857142857
8461173R01000,28,16,23.0,23.0,39.0,1.75,0.19155639571518587,Intermittent,0.4285714285714286
8461173R02000,2,2,2.0,2.0,2.0,1.0,0.0,Smooth,0.0
8461177M00000,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
8461181A01000,26,5,5.0,5.0,5.0,5.2,0.0,Intermittent,0.8076923076923077
84611M53M00000,28,11,19.0,19.0,49.0,2.5454545454545454,0.542382271468144,Lumpy,0.6071428571428572
84611M55R01000,28,26,114.0,114.0,634.0,1.0769230769230769,0.27912588488765766,Smooth,0.0714285714285714
84611M60M00000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
84611M68K00000,25,5,5.0,5.0,5.0,5.0,0.0,Intermittent,0.8
84611M68P00000,28,28,233.0,233.0,2311.0,1.0,0.19902538062754682,Smooth,0.0
84611M74L00000,28,9,11.0,11.0,15.0,3.111111111111111,0.1301652892561983,Intermittent,0.6785714285714286
84611M76M00000,28,14,19.0,19.0,31.0,2.0,0.21777114851907098,Intermittent,0.5
84611M76T00000,27,7,9.0,9.0,13.0,3.857142857142857,0.1440329218106996,Intermittent,0.7407407407407407
84611M79G00000,19,3,3.0,3.0,3.0,6.333333333333333,0.0,Intermittent,0.8421052631578947
84611M79M00000,26,2,2.0,2.0,2.0,13.0,0.0,Intermittent,0.9230769230769231
8461561M00000,28,3,3.0,3.0,3.0,9.333333333333334,0.0,Intermittent,0.8928571428571429
84617M55R00000,26,7,8.0,8.0,10.0,3.7142857142857144,0.10937500000000007,Intermittent,0.7307692307692308
84617M83K00000,21,2,2.0,2.0,2.0,10.5,0.0,Intermittent,0.9047619047619048
8461873R00000,24,1,1.0,1.0,1.0,24.0,,Intermittent,0.9583333333333334
84618M52R00000,4,1,1.0,1.0,1.0,4.0,,Intermittent,0.75
8462365D005PK,6,2,2.0,2.0,2.0,3.0,0.0,Intermittent,0.6666666666666667
8462381A00000,16,3,3.0,3.0,3.0,5.333333333333333,0.0,Intermittent,0.8125
84623M79G00000,23,3,3.0,3.0,3.0,7.666666666666667,0.0,Intermittent,0.8695652173913043
8464152R02000,23,2,2.0,2.0,2.0,11.5,0.0,Intermittent,0.9130434782608696
8464154P01000,7,2,2.0,2.0,2.0,3.5,0.0,Intermittent,0.7142857142857143
8464154P10000,28,4,4.0,4.0,4.0,7.0,0.0,Intermittent,0.8571428571428572
8464161M00000,23,2,2.0,2.0,2.0,11.5,0.0,Intermittent,0.9130434782608696
8464162R01000,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
8464164J00000,26,2,2.0,2.0,2.0,13.0,0.0,Intermittent,0.9230769230769231
8464165J00000,25,2,2.0,2.0,2.0,12.5,0.0,Intermittent,0.92
8464171L00000,3,1,1.0,1.0,1.0,3.0,,Intermittent,0.6666666666666667
8464173R00000,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
84641M55R00000,8,2,2.0,2.0,2.0,4.0,0.0,Intermittent,0.75
84641M55T00000,26,10,12.0,12.0,18.0,2.6,0.2777777777777778,Intermittent,0.6153846153846154
84641M56R00000,24,2,2.0,2.0,2.0,12.0,0.0,Intermittent,0.9166666666666666
84641M62S00000,24,4,4.0,4.0,4.0,6.0,0.0,Intermittent,0.8333333333333334
84641M68K00000,21,1,1.0,1.0,1.0,21.0,,Intermittent,0.9523809523809523
84641M68P00000,25,5,6.0,6.0,8.0,5.0,0.13888888888888887,Intermittent,0.8
84641M68P10000,28,7,9.0,9.0,13.0,4.0,0.1440329218106996,Intermittent,0.75
84641M74L00000,14,2,2.0,2.0,2.0,7.0,0.0,Intermittent,0.8571428571428572
84641M77G00000,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
84641M79M00000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
84641M80T00000,7,1,2.0,2.0,4.0,7.0,,Intermittent,0.8571428571428572
84641M81R00000,15,3,3.0,3.0,3.0,5.0,0.0,Intermittent,0.8
8465152R02000,24,8,10.0,10.0,14.0,3.0,0.13714285714285712,Intermittent,0.6666666666666667
8465152S00000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
8465154P01000,25,4,4.0,4.0,4.0,6.25,0.0,Intermittent,0.84
8465161J00000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
8465161M00000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
8465165J00000,23,3,3.0,3.0,3.0,7.666666666666667,0.0,Intermittent,0.8695652173913043
8465171L00000,26,2,2.0,2.0,2.0,13.0,0.0,Intermittent,0.9230769230769231
8465173R00000,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
8465177M00000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
8465177R00000,27,1,1.0,1.0,1.0,27.0,,Intermittent,0.962962962962963
8465181A00000,12,2,2.0,2.0,2.0,6.0,0.0,Intermittent,0.8333333333333334
84651M53M00000,25,3,3.0,3.0,3.0,8.333333333333334,0.0,Intermittent,0.88
84651M55R00000,27,8,10.0,10.0,14.0,3.375,0.13714285714285712,Intermittent,0.7037037037037037
84651M55T00000,27,11,15.0,15.0,23.0,2.4545454545454546,0.13688888888888898,Intermittent,0.5925925925925926
84651M56R00000,26,6,6.0,6.0,6.0,4.333333333333333,0.0,Intermittent,0.7692307692307692
84651M62S00000,23,5,7.0,7.0,13.0,4.6,0.4081632653061224,Intermittent,0.782608695652174
84651M68P00000,28,5,6.0,6.0,8.0,5.6,0.13888888888888887,Intermittent,0.8214285714285714
84651M68P10000,27,8,9.0,9.0,11.0,3.375,0.09876543209876543,Intermittent,0.7037037037037037
84651M74L00000,11,2,2.0,2.0,2.0,5.5,0.0,Intermittent,0.8181818181818181
84651M75T00000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
84651M77G00000,22,2,2.0,2.0,2.0,11.0,0.0,Intermittent,0.9090909090909091
84651M80T00000,11,2,3.0,3.0,5.0,5.5,0.2222222222222222,Intermittent,0.8181818181818181
84651M81R00000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
8466154P01000,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
8466161J00000,4,1,1.0,1.0,1.0,4.0,,Intermittent,0.75
8466165J00000,10,3,3.0,3.0,3.0,3.3333333333333335,0.0,Intermittent,0.7
8466173R00000,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
84661M53T00000,21,1,1.0,1.0,1.0,21.0,,Intermittent,0.9523809523809523
84661M55T00000,24,4,4.0,4.0,4.0,6.0,0.0,Intermittent,0.8333333333333334
84661M56R00000,24,2,3.0,3.0,5.0,12.0,0.2222222222222222,Intermittent,0.9166666666666666
84661M62S00000,23,1,1.0,1.0,1.0,23.0,,Intermittent,0.9565217391304348
84661M68P00000,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
84661M68P10000,28,3,3.0,3.0,3.0,9.333333333333334,0.0,Intermittent,0.8928571428571429
84661M74L00000,3,1,1.0,1.0,1.0,3.0,,Intermittent,0.6666666666666667
84661M75L00000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
84661M76M00000,28,1,1.0,1.0,1.0,28.0,,Intermittent,0.9642857142857143
84661M77G00000,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
84661M80T00000,7,1,2.0,2.0,4.0,7.0,,Intermittent,0.8571428571428572
84661M81R00000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
8466265J04000,27,5,5.0,5.0,5.0,5.4,0.0,Intermittent,0.8148148148148149
8466563T00000,24,2,2.0,2.0,2.0,12.0,0.0,Intermittent,0.9166666666666666
8466565J00000,14,2,2.0,2.0,2.0,7.0,0.0,Intermittent,0.8571428571428572
8466571L00000,27,8,9.0,9.0,11.0,3.375,0.09876543209876543,Intermittent,0.7037037037037037
8466575KA0000,25,1,1.0,1.0,1.0,25.0,,Intermittent,0.96
8466579P10000,4,1,1.0,1.0,1.0,4.0,,Intermittent,0.75
84665M53M00000,26,5,6.0,6.0,8.0,5.2,0.13888888888888887,Intermittent,0.8076923076923077
84665M56R00000,18,2,2.0,2.0,2.0,9.0,0.0,Intermittent,0.8888888888888888
84665M74L00000,27,4,5.0,5.0,7.0,6.75,0.16,Intermittent,0.8518518518518519
84665M76M00000,28,4,4.0,4.0,4.0,7.0,0.0,Intermittent,0.8571428571428572
84665M80T00000,7,1,2.0,2.0,4.0,7.0,,Intermittent,0.8571428571428572
8467153R01000,21,3,3.0,3.0,3.0,7.0,0.0,Intermittent,0.8571428571428572
8467154P01000,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
8467165J00000,24,4,4.0,4.0,4.0,6.0,0.0,Intermittent,0.8333333333333334
8467173R00000,28,3,3.0,3.0,3.0,9.333333333333334,0.0,Intermittent,0.8928571428571429
84671M53M00000,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
84671M53T00000,21,1,1.0,1.0,1.0,21.0,,Intermittent,0.9523809523809523
84671M55R00000,11,2,2.0,2.0,2.0,5.5,0.0,Intermittent,0.8181818181818181
84671M55T00000,14,4,4.0,4.0,4.0,3.5,0.0,Intermittent,0.7142857142857143
84671M56R00000,20,2,2.0,2.0,2.0,10.0,0.0,Intermittent,0.9
84671M62S00000,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
84671M68P00000,10,1,2.0,2.0,4.0,10.0,,Intermittent,0.9
84671M68P10000,26,4,4.0,4.0,4.0,6.5,0.0,Intermittent,0.8461538461538461
84671M74L00000,19,2,2.0,2.0,2.0,9.5,0.0,Intermittent,0.8947368421052632
84671M75L00000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
84671M77G00000,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
84671M80T00000,7,1,2.0,2.0,4.0,7.0,,Intermittent,0.8571428571428572
84671M81R00000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
8467265J04000,28,8,9.0,9.0,11.0,3.5,0.09876543209876543,Intermittent,0.7142857142857143
84672M74T00000,2,1,1.0,1.0,1.0,2.0,,Intermittent,0.5
8467563J00000,10,2,2.0,2.0,2.0,5.0,0.0,Intermittent,0.8
8467563T00000,9,1,1.0,1.0,1.0,9.0,,Intermittent,0.8888888888888888
8467565J00000,15,1,1.0,1.0,1.0,15.0,,Intermittent,0.9333333333333333
8467575KA0000,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
84675M53M00000,22,4,4.0,4.0,4.0,5.5,0.0,Intermittent,0.8181818181818181
84675M56R00000,28,6,6.0,6.0,6.0,4.666666666666667,0.0,Intermittent,0.7857142857142857
84675M68K00000,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
84675M74L00000,25,4,5.0,5.0,7.0,6.25,0.16,Intermittent,0.84
84675M76M00000,18,2,2.0,2.0,2.0,9.0,0.0,Intermittent,0.8888888888888888
84675M80T00000,7,2,3.0,3.0,5.0,3.5,0.2222222222222222,Intermittent,0.7142857142857143
8468152R00000,28,21,56.0,56.0,184.0,1.3333333333333333,0.24374999999999997,Intermittent,0.25
8468160K00000,10,2,2.0,2.0,2.0,5.0,0.0,Intermittent,0.8
8468161J02000,12,1,1.0,1.0,1.0,12.0,,Intermittent,0.9166666666666666
8468161M02000,26,6,6.0,6.0,6.0,4.333333333333333,0.0,Intermittent,0.7692307692307692
8468161M15000,28,23,52.0,52.0,162.0,1.2173913043478262,0.39513851533082317,Smooth,0.1785714285714286
8468162R00000,18,3,3.0,3.0,3.0,6.0,0.0,Intermittent,0.8333333333333334
8468163T00000,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
8468165J10000,28,14,17.0,17.0,23.0,2.0,0.122970455150386,Intermittent,0.5
8468171L10000,27,6,6.0,6.0,6.0,4.5,0.0,Intermittent,0.7777777777777778
8468173R00000,22,5,8.0,8.0,14.0,4.4,0.1171874999999999,Intermittent,0.7727272727272727
8468177R00000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
8468179P01000,26,5,7.0,7.0,11.0,5.2,0.15306122448979584,Intermittent,0.8076923076923077
8468179P11000,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
8468180J01000,25,3,3.0,3.0,3.0,8.333333333333334,0.0,Intermittent,0.88
8468181A00000,16,1,1.0,1.0,1.0,16.0,,Intermittent,0.9375
84681M53M00000,28,16,22.0,22.0,36.0,1.75,0.20275482093663913,Intermittent,0.4285714285714286
84681M53T00000,24,6,9.0,9.0,17.0,4.0,0.3111111111111111,Intermittent,0.75
84681M55R00000,28,27,92.0,92.0,388.0,1.037037037037037,0.2468554602297514,Smooth,0.0357142857142857
84681M55T00000,27,16,26.0,26.0,54.0,1.6875,0.29664694280078896,Intermittent,0.40740740740740744
84681M56R00000,28,23,39.0,39.0,85.0,1.2173913043478262,0.29830852907775973,Smooth,0.1785714285714286
84681M60M00000,21,1,1.0,1.0,1.0,21.0,,Intermittent,0.9523809523809523
84681M62S00000,28,20,33.0,33.0,63.0,1.4,0.16528925619834706,Intermittent,0.2857142857142857
84681M68K00000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
84681M68P00000,28,28,77.0,77.0,305.0,1.0,0.4566880930517294,Smooth,0.0
84681M74L00000,24,6,6.0,6.0,6.0,4.0,0.0,Intermittent,0.75
84681M74T01000,16,7,11.0,11.0,21.0,2.2857142857142856,0.25068870523415987,Intermittent,0.5625
84681M75L00000,24,2,2.0,2.0,2.0,12.0,0.0,Intermittent,0.9166666666666666
84681M75T00000,11,8,11.0,11.0,17.0,1.375,0.14167650531286893,Intermittent,0.2727272727272727
84681M76M00000,26,3,3.0,3.0,3.0,8.666666666666666,0.0,Intermittent,0.8846153846153846
84681M76T00000,28,6,6.0,6.0,6.0,4.666666666666667,0.0,Intermittent,0.7857142857142857
84681M79G00000,18,1,1.0,1.0,1.0,18.0,,Intermittent,0.9444444444444444
84681M79M11000,25,9,10.0,10.0,12.0,2.7777777777777777,0.09000000000000002,Intermittent,0.64
84681M80T00000,16,3,4.0,4.0,6.0,5.333333333333333,0.18750000000000008,Intermittent,0.8125
84681M81R00000,10,6,8.0,8.0,12.0,1.6666666666666667,0.15000000000000008,Intermittent,0.4
8470152S005PK,27,8,11.0,11.0,23.0,3.375,0.5950413223140496,Lumpy,0.7037037037037037
8470154P11ZCF,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
8470154P1226U,28,15,21.0,21.0,35.0,1.8666666666666667,0.20408163265306128,Intermittent,0.4642857142857143
8470154P3326U,28,18,37.0,37.0,101.0,1.5555555555555556,0.34726936793709456,Intermittent,0.3571428571428571
8470154P92000,20,1,1.0,1.0,1.0,20.0,,Intermittent,0.95
8470154PB2ZCC,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
8470154PB2ZNL,19,2,2.0,2.0,2.0,9.5,0.0,Intermittent,0.8947368421052632
8470154PD3ZNL,24,3,3.0,3.0,3.0,8.0,0.0,Intermittent,0.875
8470154PK2000,2,1,1.0,1.0,1.0,2.0,,Intermittent,0.5
8470157L10ZMT,21,4,5.0,5.0,7.0,5.25,0.16,Intermittent,0.8095238095238095
8470161J025PK,28,22,60.0,60.0,226.0,1.2727272727272727,0.39925925925925937,Smooth,0.2142857142857143
8470161LVBZJ3,27,10,18.0,18.0,90.0,2.7,1.9753086419753085,Lumpy,0.6296296296296297
8470161M10EZZ,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
8470161M33ZNL,23,11,11.0,11.0,11.0,2.090909090909091,0.0,Intermittent,0.5217391304347826
8470161MG3ZNL,28,15,21.0,21.0,41.0,1.8666666666666667,0.42274052478134116,Intermittent,0.4642857142857143
8470163JA05PK,26,5,6.0,6.0,8.0,5.2,0.13888888888888887,Intermittent,0.8076923076923077
8470163TE126U,15,5,5.0,5.0,5.0,3.0,0.0,Intermittent,0.6666666666666667
8470165J00Z2S,28,27,152.0,152.0,1012.0,1.037037037037037,0.18967744513104623,Smooth,0.0357142857142857
8470171LVAZMT,28,24,52.0,52.0,162.0,1.1666666666666667,0.45690764085412916,Smooth,0.1428571428571429
8470173RB1000,23,7,7.0,7.0,7.0,3.2857142857142856,0.0,Intermittent,0.6956521739130435
8470173RC1000,24,7,7.0,7.0,7.0,3.4285714285714284,0.0,Intermittent,0.7083333333333333
8470173RD3000,26,17,22.0,22.0,34.0,1.5294117647058822,0.206353305785124,Intermittent,0.34615384615384615
8470177A005PK,28,4,7.0,7.0,15.0,7.0,0.29931972789115646,Intermittent,0.8571428571428572
8470177MB2000,26,5,5.0,5.0,5.0,5.2,0.0,Intermittent,0.8076923076923077
8470177RA05PK,28,23,42.0,42.0,102.0,1.2173913043478262,0.34492888064316635,Smooth,0.1785714285714286
8470177RB0ZJ3,28,22,34.0,34.0,64.0,1.2727272727272727,0.22837370242214533,Smooth,0.2142857142857143
8470178K00Z7T,27,19,32.0,32.0,76.0,1.4210526315789473,0.4329427083333335,Intermittent,0.2962962962962963
8470178K30Z2S,27,1,1.0,1.0,1.0,27.0,,Intermittent,0.962962962962963
8470178R005PK,21,1,3.0,3.0,9.0,21.0,,Intermittent,0.9523809523809523
8470179PA0ZTT,19,4,5.0,5.0,7.0,4.75,0.16,Intermittent,0.7894736842105263
8470179PB0ZTT,27,8,8.0,8.0,8.0,3.375,0.0,Intermittent,0.7037037037037037
8470181A015PK,23,6,18.0,18.0,90.0,3.8333333333333335,0.8,Lumpy,0.7391304347826086
84701M53M005PK,23,5,11.0,11.0,43.0,4.6,0.9710743801652891,Lumpy,0.782608695652174
84701M53M205PK,28,25,74.0,74.0,274.0,1.12,0.2613677867056246,Smooth,0.1071428571428571
84701M53T3026U,16,8,14.0,14.0,38.0,2.0,0.6297376093294461,Lumpy,0.5
84701M55R005PK,22,8,8.0,8.0,8.0,2.75,0.0,Intermittent,0.6363636363636364
84701M55R50ZHJ,27,26,70.0,70.0,256.0,1.0384615384615385,0.3727020408163265,Smooth,0.03703703703703709
84701M55R92Z2S,27,5,10.0,10.0,28.0,5.4,0.5,Lumpy,0.8148148148148149
84701M55TB0ZHJ,28,28,98.0,98.0,518.0,1.0,0.5291005291005292,Erratic,0.0
84701M55TG0ZHJ,28,21,48.0,48.0,170.0,1.3333333333333333,0.5769531250000001,Lumpy,0.25
84701M56R105PK,27,8,9.0,9.0,11.0,3.375,0.09876543209876543,Intermittent,0.7037037037037037
84701M56R50ZHJ,28,17,28.0,28.0,60.0,1.6470588235294117,0.31983418367346944,Intermittent,0.3928571428571429
84701M56R93Z7Q,28,22,36.0,36.0,76.0,1.2727272727272727,0.303938859494415,Smooth,0.2142857142857143
84701M60MD026U,28,8,12.0,12.0,20.0,3.5,0.12698412698412698,Intermittent,0.7142857142857143
84701M62S005PK,23,7,7.0,7.0,7.0,3.2857142857142856,0.0,Intermittent,0.6956521739130435
84701M62S20Z4Q,28,25,92.0,92.0,466.0,1.12,0.392101843100189,Smooth,0.1071428571428571
84701M62S6026U,24,15,29.0,29.0,73.0,1.6,0.3235943604552403,Intermittent,0.375
84701M67P30000,22,3,13.0,13.0,123.0,7.333333333333333,1.7751479289940828,Lumpy,0.8636363636363636
84701M67P4026U,28,6,13.0,13.0,41.0,4.666666666666667,0.5467455621301776,Lumpy,0.7857142857142857
84701M68K1026U,27,10,15.0,15.0,33.0,2.7,0.5185185185185186,Lumpy,0.6296296296296297
84701M68P105PK,19,3,4.0,4.0,6.0,6.333333333333333,0.18750000000000008,Intermittent,0.8421052631578947
84701M68P31ZHJ,28,23,63.0,63.0,205.0,1.2173913043478262,0.19650014888110126,Smooth,0.1785714285714286
84701M68P515PK,28,23,58.0,58.0,172.0,1.2173913043478262,0.18398011025835034,Smooth,0.1785714285714286
84701M74L215PK,26,9,14.0,14.0,28.0,2.888888888888889,0.3214285714285714,Intermittent,0.6538461538461539
84701M74LC15PK,28,24,41.0,41.0,79.0,1.1666666666666667,0.13346093164006925,Smooth,0.1428571428571429
84701M74TB0WB3,20,14,17.0,17.0,25.0,1.4285714285714286,0.22730902315677406,Intermittent,0.30000000000000004
84701M74TG1WB3,25,16,34.0,34.0,92.0,1.5625,0.29158016147635524,Intermittent,0.36
84701M75TG0ZHJ,11,7,9.0,9.0,13.0,1.5714285714285714,0.1440329218106996,Intermittent,0.36363636363636365
84701M76M205PK,26,4,5.0,5.0,7.0,6.5,0.16,Intermittent,0.8461538461538461
84701M76M50ZHJ,28,28,98.0,98.0,440.0,1.0,0.29327286470143615,Smooth,0.0
84701M76TB0WBF,19,8,8.0,8.0,8.0,2.375,0.0,Intermittent,0.5789473684210527
84701M76TG0ZHJ,23,11,12.0,12.0,14.0,2.090909090909091,0.07638888888888884,Intermittent,0.5217391304347826
84701M79G30000,28,19,35.0,35.0,83.0,1.4736842105263157,0.3033106575963719,Intermittent,0.3214285714285714
84701M79MA0ZQM,14,3,3.0,3.0,3.0,4.666666666666667,0.0,Intermittent,0.7857142857142857
84701M79MB2ZQM,22,2,2.0,2.0,2.0,11.0,0.0,Intermittent,0.9090909090909091
84701M80TA05PK,22,6,13.0,13.0,69.0,3.6666666666666665,1.7396449704142014,Lumpy,0.7272727272727273
84701M80TJ0WB3,14,9,23.0,23.0,119.0,1.5555555555555556,1.152646502835539,Lumpy,0.3571428571428571
84701M81R005PK,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
84701M81R10ZNZ,19,3,3.0,3.0,3.0,6.333333333333333,0.0,Intermittent,0.8421052631578947
84701M81RB0ZAM,28,22,50.0,50.0,150.0,1.2727272727272727,0.3352380952380951,Smooth,0.2142857142857143
84701M84330000,24,7,30.0,30.0,178.0,3.4285714285714284,0.4485185185185184,Intermittent,0.7083333333333333
8470252S005PK,23,12,16.0,16.0,26.0,1.9166666666666667,0.23863636363636373,Intermittent,0.4782608695652174
8470254P12ZNL,28,15,23.0,23.0,47.0,1.8666666666666667,0.356467728868485,Intermittent,0.4642857142857143
8470254P3326U,28,17,29.0,29.0,61.0,1.6470588235294117,0.24762187871581454,Intermittent,0.3928571428571429
8470254PD3ZNL,24,8,11.0,11.0,19.0,3.0,0.2927981109799292,Intermittent,0.6666666666666667
8470255J705PK,22,1,3.0,3.0,9.0,22.0,,Intermittent,0.9545454545454546
8470257L10ZMT,13,3,5.0,5.0,11.0,4.333333333333333,0.4799999999999998,Intermittent,0.7692307692307692
