sku_id,month,demand,demand_type,row_is_collision,COUNTRY_BRAND_CHANNEL,Country,Brand,Channel,REVENUE,COST,UNIT_PRICE,TOTAL_PROFIT,UNIT_COST,STOCK_END_MONTH,STOCK_START_MONTH,NEW_ENTRY_STOCK,Bank_Lending_Rate,Building_Permits,CPI_Housing_Utilities,CPI_Transportation,Car_Registrations,Consumer_Credit,Core_Consumer_Prices,Core_Inflation_Rate,Deposit_Interest_Rate,Employed_Persons,Employment_Rate,Food_Inflation,Housing_Index,Import_Prices,Imports,Industrial_Production_Mom,Inflation_Rate,Inflation_Rate_MoM,Interest_Rate,Labor_Force_Participation_Rate,Leading_Economic_Index,Minimum_Wages,Private_Sector_Credit,Producer_Prices,Producer_Prices_Change,Retail_Sales_MoM,Total_Vehicle_Sales,Unemployed_Persons,Unemployment_Rate,Wages,FAMILY_DESCRIPTION,SUBFAMILY_DESCRIPTION,MATERIAL_DESCRIPTION,CURRENCY,REGION,collision_flag
82850M76M005PK,2026-03-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,ESTRUCTURA,MANIJA MALETERA,USD,AMERICAS,COLLISION
84701M55TB0ZHJ,2024-08-01,5.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1410880.0,740525.0,282176.0,670355.0,148105.0,0.0,0.0,5.0,10.06,4106.0,,102.04,,29414.0,103.38,3.63,,9235.06,56.3,5.2,150.2,,6879.42,1.8,4.7,0.3,5.75,61.8,2.3,,227112.0,169.25,9.0,0.7,28335.0,902.37,8.9,6582.0,CARROCERIA,IMPACTO PRIMARIO,ESPEJO DER,USD,AMERICAS,COLLISION
84730M76M00000,2025-09-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,104168.0,11790.0,26042.0,92378.0,2947.5,93.0,0.0,97.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO DER,USD,AMERICAS,COLLISION
95310M55T00000,2025-07-01,13.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,5232669.0,748800.0,402513.0,4483869.0,57600.0,25.0,38.0,0.0,8.71,7024.0,,102.77,,31133.0,107.1,3.81,,9330.309,56.4,3.2,160.5,,8207.0,1.1,4.3,0.9,4.75,61.8,1.8,,236642.0,183.76,5.6,-2.0,26909.0,888.973,8.7,6999.0,CARROCERIA,IMPACTO PRIMARIO,CONDENSADOR AC,USD,AMERICAS,COLLISION
95310M55T00000,2026-03-01,7.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,2817591.0,346349.0,402513.0,2471242.0,49478.43,18.0,25.0,0.0,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,IMPACTO PRIMARIO,CONDENSADOR AC,USD,AMERICAS,COLLISION
3560353RV0000,2025-11-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1605344.0,609696.0,401336.0,995648.0,152424.0,42.0,36.0,10.0,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,IMPACTO PRIMARIO,FOCO POST DER,JPY,AMERICAS,COLLISION
36250M74T15000,2025-04-01,7.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,7.0,9.06,5262.0,,102.57,,30946.0,106.53,3.7,,9359.31,56.7,4.4,158.6,,7033.21,0.3,4.5,0.2,5.0,62.2,2.5,,234668.0,178.6,1.9,-0.1,26132.0,907.718,8.8,6914.0,CARROCERIA,IMPACTO PRIMARIO,FOCO PORTALON CENTRAL,USD,AMERICAS,COLLISION
57420M53MB0000,2025-03-01,6.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,75078.0,22508.0,12513.0,52570.0,3751.3333,5.0,0.0,11.0,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,IMPACTO PRIMARIO,BISAGRA CAPOT IZQ,USD,AMERICAS,COLLISION
71711M79M00799,2025-12-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,330363.0,63264.0,330363.0,267099.0,63264.0,25.0,26.0,0.0,8.07,4906.0,,102.56,,32660.0,107.49,2.84,,9473.27,57.1,4.2,163.6,,8308.0,0.9,3.5,-0.2,4.5,62.1,1.7,,238498.0,199.73,12.8,0.2,29577.0,829.307,8.0,7145.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE DEL,USD,AMERICAS,COLLISION
71731M53M00000,2025-10-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.6,7765.0,,102.21,,31764.0,107.19,2.99,,9386.41,56.7,3.1,158.1,,7986.0,-0.3,3.4,0.0,4.75,61.9,2.2,,237353.0,193.91,9.7,1.3,23531.0,866.097,8.4,7054.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES DEL DER,USD,AMERICAS,COLLISION
71740M55T10C48,2026-02-01,13.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1572766.0,288984.3,120982.0,1283781.8,22229.562,64.0,77.0,0.0,8.7,5961.0,,101.36,,32493.0,108.32,2.47,,9491.627,57.1,4.2,,,6755.0,-0.8,2.4,0.0,4.5,62.3,-0.3,,237255.0,202.61,12.9,1.1,22318.0,862.513,8.3,7235.2,CARROCERIA,IMPACTO PRIMARIO,MASCARA SUPERIOR,USD,AMERICAS,COLLISION
71761M74T20ZAM,2024-08-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,4016.0,770.0,2008.0,3246.0,385.0,0.0,0.0,2.0,10.06,4106.0,,102.04,,29414.0,103.38,3.63,,9235.06,56.3,5.2,150.2,,6879.42,1.8,4.7,0.3,5.75,61.8,2.3,,227112.0,169.25,9.0,0.7,28335.0,902.37,8.9,6582.0,CARROCERIA,IMPACTO PRIMARIO,BISEL FOCO DEL IZQ,USD,AMERICAS,COLLISION
71811M80T105PK,2025-01-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,228890.0,45366.0,114445.0,183524.0,22683.0,11.0,13.0,0.0,8.97,7152.0,,102.38,,30673.0,105.35,4.1,,9394.112,57.1,3.5,152.6,,7102.3,-3.2,4.9,1.1,5.0,62.1,2.3,,232715.0,180.98,12.7,1.3,25834.0,819.433,8.0,6830.0,CARROCERIA,IMPACTO PRIMARIO B,PARACHOQUES TRAS,USD,AMERICAS,COLLISION
72321M76MA0000,2025-03-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,87268.0,11942.0,21817.0,75326.0,2985.5,1.0,6.0,-1.0,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,IMPACTO PRIMARIO,GUARDAFANGO DEL DER,USD,AMERICAS,COLLISION
72371M55T105PK,2024-05-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,11.18,6050.0,,,,29387.0,103.0,3.3,,9331.65,57.0,4.7,153.1,,6493.64,0.8,4.1,0.3,6.0,62.2,1.0,,227077.94,176.52,18.5,-2.3,23337.0,846.06,8.3,6366.0,CARROCERIA,ESTRUCTURA,REJILLA EXTREMO DEL,USD,AMERICAS,COLLISION
72480M55R00000,2025-08-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,78258.0,14564.0,39129.0,63694.0,7282.0,33.0,5.0,30.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,ESTRUCTURA,GUARDAFANDO DEL IZQ GA SZK DZIRE A2N,USD,AMERICAS,COLLISION
74120M53M10000,2025-01-01,5.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,292310.0,58042.0,58462.0,234268.0,11608.4,57.0,37.0,25.0,8.97,7152.0,,102.38,,30673.0,105.35,4.1,,9394.112,57.1,3.5,152.6,,7102.3,-3.2,4.9,1.1,5.0,62.1,2.3,,232715.0,180.98,12.7,1.3,25834.0,819.433,8.0,6830.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR CALEFACCION,USD,AMERICAS,COLLISION
77221M55T00799,2025-03-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA ZOCALO IZQ,USD,AMERICAS,COLLISION
82801M68K005PK,2026-04-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,18143.0,5322.0,18143.0,12821.0,5322.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,ESTRUCTURA,MANILLA EXT PUERTA DEL,USD,AMERICAS,COLLISION
95310M53M10000,2024-09-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,396807.0,128628.0,132269.0,268179.0,42876.0,8.0,11.0,0.0,9.66,5191.0,,101.75,,29293.0,103.86,3.7,,9243.4,56.3,3.6,151.5,,6037.0,-0.4,4.1,0.1,5.5,,0.3,,226904.0,171.21,8.2,0.6,25765.0,885.5,8.7,6648.0,CARROCERIA,IMPACTO PRIMARIO,CONDENSADOR AC,USD,AMERICAS,COLLISION
0928335052000,2025-10-01,5.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,26.0,-21.0,8.6,7765.0,,102.21,,31764.0,107.19,2.99,,9386.41,56.7,3.1,158.1,,7986.0,-0.3,3.4,0.0,4.75,61.9,2.2,,237353.0,193.91,9.7,1.3,23531.0,866.097,8.4,7054.0,CARROCERIA,ESTRUCTURA,RETEN PINON ATAQUE,JPY,AMERICAS,COLLISION
3565065J21000,2025-02-01,9.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1737297.0,320560.2,193033.0,1416736.8,35617.8,14.0,24.0,-1.0,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO,(PE) FOCO TRAS DER,JPY,AMERICAS,COLLISION
69420M68L00000,2025-10-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,45448.0,4742.0,22724.0,40706.0,2371.0,12.0,12.0,2.0,8.6,7765.0,,102.21,,31764.0,107.19,2.99,,9386.41,56.7,3.1,158.1,,7986.0,-0.3,3.4,0.0,4.75,61.9,2.2,,237353.0,193.91,9.7,1.3,23531.0,866.097,8.4,7054.0,CARROCERIA,IMPACTO PRIMARIO,BISAGRA PTA TRAS IZQ,USD,AMERICAS,COLLISION
7171177K60799,2024-09-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,869992.0,180044.0,869992.0,689948.0,180044.0,6.0,0.0,7.0,9.66,5191.0,,101.75,,29293.0,103.86,3.7,,9243.4,56.3,3.6,151.5,,6037.0,-0.4,4.1,0.1,5.5,,0.3,,226904.0,171.21,8.2,0.6,25765.0,885.5,8.7,6648.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE DEL,JPY,AMERICAS,COLLISION
71721M74T005PK,2024-04-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,11.56,7051.0,,102.17,,,102.69,3.22,,9339.3,57.1,4.72,152.4,,6543.44,-1.3,4.0,0.5,6.5,62.5,3.7,,228015.77,175.31,12.6,1.5,25490.0,870.24,8.5,6298.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA INFERIOR,USD,AMERICAS,COLLISION
7173279M00000,2026-04-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,13906.0,3211.0,13906.0,10695.0,3211.0,15.0,16.0,0.0,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,IMPACTO PRIMARIO,RETENEDOR PARACHOQUE DELT IZQ,USD,AMERICAS,COLLISION
71732M68K00000,2024-01-01,12.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,68988.0,16481.0,5749.0,52507.0,1373.4166,0.0,0.0,12.0,12.71,4500.0,,99.33,,29443.0,101.19,3.73,,9273.43,56.9,5.27,155.9,,6522.24,2.0,3.8,0.7,7.25,62.1,2.4,,226055.52,160.57,0.8,2.6,25117.0,854.34,8.44,6753.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES DEL IZQ,USD,AMERICAS,COLLISION
71811M74T00799,2024-12-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,833092.0,236182.0,416546.0,596910.0,118091.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUES TRAS,USD,AMERICAS,COLLISION
71831M62S00000,2025-06-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,7042.0,2923.0,3521.0,4119.0,1461.5,0.0,0.0,2.0,8.66,4527.0,,102.69,,31059.0,106.49,3.96,,9321.521,56.4,2.3,160.9,,6959.03,-3.6,4.1,-0.4,5.0,61.9,3.0,,235682.0,181.63,4.6,3.6,24281.0,909.84,8.9,6961.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES TRAS DER,USD,AMERICAS,COLLISION
7238278R10000,2024-05-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,331527.0,49429.0,110509.0,282098.0,16476.334,0.0,0.0,3.0,11.18,6050.0,,,,29387.0,103.0,3.3,,9331.65,57.0,4.7,153.1,,6493.64,0.8,4.1,0.3,6.0,62.2,1.0,,227077.94,176.52,18.5,-2.3,23337.0,846.06,8.3,6366.0,CARROCERIA,ESTRUCTURA,EMBUDO INF RADIADOR [SZK JIMNY II],JPY,AMERICAS,COLLISION
74120M53M10000,2025-04-01,13.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,760006.0,151466.0,58462.0,608540.0,11651.23,84.0,97.0,0.0,9.06,5262.0,,102.57,,30946.0,106.53,3.7,,9359.31,56.7,4.4,158.6,,7033.21,0.3,4.5,0.2,5.0,62.2,2.5,,234668.0,178.6,1.9,-0.1,26132.0,907.718,8.8,6914.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR CALEFACCION,USD,AMERICAS,COLLISION
84730M79M00000,2025-05-01,12.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,297912.0,55909.0,24826.0,242003.0,4659.0835,41.0,36.0,17.0,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO DER,USD,AMERICAS,COLLISION
84730M79M00000,2025-07-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,49652.0,9250.667,24826.0,40401.332,4625.3335,72.0,61.0,13.0,8.71,7024.0,,102.77,,31133.0,107.1,3.81,,9330.309,56.4,3.2,160.5,,8207.0,1.1,4.3,0.9,4.75,61.8,1.8,,236642.0,183.76,5.6,-2.0,26909.0,888.973,8.7,6999.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO DER,USD,AMERICAS,COLLISION
0928335052000,2026-01-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,45.0,16.0,33.0,8.43,5981.0,,101.23,,32663.0,108.21,2.71,,9503.088,57.2,4.1,,,7361.0,-1.0,2.8,0.4,4.5,62.4,-0.5,,237431.0,206.65,14.2,-0.2,25301.0,858.444,8.3,7212.0,CARROCERIA,ESTRUCTURA,RETEN PINON ATAQUE,JPY,AMERICAS,COLLISION
35300M74TB1000,2024-09-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,1.0,9.66,5191.0,,101.75,,29293.0,103.86,3.7,,9243.4,56.3,3.6,151.5,,6037.0,-0.4,4.1,0.1,5.5,,0.3,,226904.0,171.21,8.2,0.6,25765.0,885.5,8.7,6648.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ,USD,AMERICAS,COLLISION
35650M75T00000,2025-08-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO A,FOCO TRAS DER,USD,AMERICAS,COLLISION
4243163J10000,2024-12-01,57.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,349182.0,80168.0,6126.0,269014.0,1406.4562,4.0,0.0,61.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,CARROCERIA,ESTRUCTURA,SOPORTE BARRA ESTABILIZAD,JPY,AMERICAS,COLLISION
71711M73T115PK,2024-12-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,CARROCERIA,IMPACTO PRIMARIO B,PARACHOQUES DEL,USD,AMERICAS,COLLISION
71732M68K00000,2025-09-01,7.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,40243.0,4148.0,5749.0,36095.0,592.5714,25.0,17.0,15.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES DEL IZQ,USD,AMERICAS,COLLISION
71734M74T00000,2025-06-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,3017.0,877.0,3017.0,2140.0,877.0,0.0,0.0,1.0,8.66,4527.0,,102.69,,31059.0,106.49,3.96,,9321.521,56.4,2.3,160.9,,6959.03,-3.6,4.1,-0.4,5.0,61.9,3.0,,235682.0,181.63,4.6,3.6,24281.0,909.84,8.9,6961.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES DEL,USD,AMERICAS,COLLISION
71734M74T00000,2025-08-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,3017.0,877.0,3017.0,2140.0,877.0,0.0,0.0,1.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES DEL,USD,AMERICAS,COLLISION
71743M76M100PG,2024-01-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,41150.0,6298.0,20575.0,34852.0,3149.0,0.0,0.0,2.0,12.71,4500.0,,99.33,,29443.0,101.19,3.73,,9273.43,56.9,5.27,155.9,,6522.24,2.0,3.8,0.7,7.25,62.1,2.4,,226055.52,160.57,0.8,2.6,25117.0,854.34,8.44,6753.0,CARROCERIA,IMPACTO PRIMARIO,BISEL MASCARA SUP IZQ,USD,AMERICAS,COLLISION
71761M55T105PK,2025-02-01,8.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,67480.0,44253.0,8435.0,23227.0,5531.625,6.0,0.0,14.0,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO,BISEL NEBLINERO DEL IZQ,USD,AMERICAS,COLLISION
71811M68P00799,2025-11-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1178444.0,462070.0,294611.0,716374.0,115517.5,16.0,0.0,20.0,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUES,USD,AMERICAS,COLLISION
71821M75T00000,2025-10-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,8295.0,2016.0,2765.0,6279.0,672.0,49.0,52.0,0.0,8.6,7765.0,,102.21,,31764.0,107.19,2.99,,9386.41,56.7,3.1,158.1,,7986.0,-0.3,3.4,0.0,4.75,61.9,2.2,,237353.0,193.91,9.7,1.3,23531.0,866.097,8.4,7054.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES LAT TRAS DER,USD,AMERICAS,COLLISION
72321M68K00000,2025-02-01,2.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,46086.0,15175.0,23043.0,30911.0,7587.5,0.0,0.0,2.0,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO,GUARDAFANGO DEL DERCH,USD,AMERICAS,COLLISION
72372M62S005PK,2024-06-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,3521.0,4461.0,3521.0,-940.0,4461.0,0.0,0.0,1.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,ESTRUCTURA,BISEL TORPEDO,USD,AMERICAS,COLLISION
7238278R10000,2024-08-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,110509.0,16476.0,110509.0,94033.0,16476.0,0.0,0.0,1.0,10.06,4106.0,,102.04,,29414.0,103.38,3.63,,9235.06,56.3,5.2,150.2,,6879.42,1.8,4.7,0.3,5.75,61.8,2.3,,227112.0,169.25,9.0,0.7,28335.0,902.37,8.9,6582.0,CARROCERIA,ESTRUCTURA,EMBUDO INF RADIADOR [SZK JIMNY II],JPY,AMERICAS,COLLISION
7238278R10000,2026-03-01,3.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,400311.0,34817.0,133437.0,365494.0,11605.667,5.0,4.0,4.0,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,ESTRUCTURA,EMBUDO INF RADIADOR [SZK JIMNY II],JPY,AMERICAS,COLLISION
7781158J000PG,2025-09-01,0.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,-19824.0,-4919.5,19824.0,-14904.5,4919.5,8.0,0.0,7.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,IMPACTO PRIMARIO B,EMBLEMA S,JPY,AMERICAS,COLLISION
82801M68K005PK,2025-12-01,1.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,18143.0,5321.0,18143.0,12822.0,5321.0,0.0,0.0,1.0,8.07,4906.0,,102.56,,32660.0,107.49,2.84,,9473.27,57.1,4.2,163.6,,8308.0,0.9,3.5,-0.2,4.5,62.1,1.7,,238498.0,199.73,12.8,0.2,29577.0,829.307,8.0,7145.0,CARROCERIA,ESTRUCTURA,MANILLA EXT PUERTA DEL,USD,AMERICAS,COLLISION
8451052R06000,2025-03-01,4.0,Erratic,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,4.0,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,IMPACTO PRIMARIO,PARABRISA DELT,JPY,AMERICAS,COLLISION
