sku_id,month,demand,demand_type,row_is_collision,collision_flag,Country,Brand,Channel,REGION
7173253R00000,2026-02-01,8.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71733M55T00000,2025-01-01,10.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71740M68T00C48,2024-09-01,29.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7174160P005PK,2024-03-01,2.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71741M53MB05PK,2024-04-01,4.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7175065J03000,2024-09-01,8.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7175065J03000,2025-02-01,3.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7175065J03000,2025-04-01,8.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71751M55T105PK,2025-07-01,7.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71751M55T105PK,2025-12-01,7.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71752M54T100PG,2024-10-01,7.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71762M83P00PWJ,2025-12-01,1.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71771M55T00000,2024-05-01,4.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7178080J005PK,2024-06-01,3.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7181161M00799,2024-04-01,3.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71811M74L00799,2026-01-01,5.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71821M55R00000,2026-04-01,10.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7182279P00000,2025-11-01,0.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71822M53M00000,2025-04-01,5.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71822M62S00799,2025-05-01,2.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71832M79M005PK,2024-10-01,1.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7187186R000BK,2024-01-01,6.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
71871M76T00PER,2024-11-01,3.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7211078R01C48,2024-12-01,3.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
72321M62S00000,2024-03-01,5.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
72321M76M01000,2024-03-01,6.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
72321M81R00000,2025-02-01,1.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
72322M68P00000,2025-11-01,11.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
72340M74T00000,2025-07-01,3.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
72422M68P01000,2024-08-01,46.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
72434M50S00000,2025-09-01,4.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
72821M55T00000,2024-02-01,1.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7282665D0038B,2024-10-01,5.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7382178R005PK,2024-10-01,7.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
76280M68P105PK,2026-02-01,1.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
76661M56R005PK,2024-09-01,0.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7721054P005PK,2024-08-01,14.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7755065J00Z2S,2024-08-01,6.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7759065J12Z2S,2024-11-01,2.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7765065J00Z2S,2025-05-01,3.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7781154GC00PG,2024-10-01,5.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
7781165J000PG,2025-02-01,4.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
77831M68L000PG,2026-02-01,4.0,Smooth,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
