sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,official_source_notebook
75430M76M00000,10.0,8.52078762264356,5.77550566906391,0.9625842781773183,2.888888888888889,57.755056690639094,0.3332022501383025,recurring_a,17_validation_locked
7666179P005PK,5.0,9.38123873361798,5.075214066137567,0.8458690110229279,1.8888888888888888,101.50428132275134,0.44781300583566774,recurring_a,17_validation_locked
77230M75L000PG,17.0,10.421146630134075,8.211234520814944,1.3685390868024907,4.111111111111111,48.30137953420555,0.3328878859789843,recurring_a,17_validation_locked
7755078K000PG,16.0,8.886340999193553,7.113659000806445,1.1856098334677407,2.2222222222222223,44.46036875504028,0.5335244250604833,recurring_a,17_validation_locked
7758064J10Z2S,10.0,9.505200024788659,5.725964225867933,0.9543273709779888,2.7777777777777777,57.25964225867932,0.34355785355207596,recurring_a,17_validation_locked
7781163J200PG,16.0,13.82029727829906,3.4173604126327146,0.5695600687721191,3.0,21.358502578954468,0.189853356257373,recurring_a,17_validation_locked
77811M58J100PG,12.0,10.701807113377857,8.133871327684645,1.3556452212807741,2.2222222222222223,67.7822610640387,0.6100403495763483,recurring_a,17_validation_locked
77831M80EC00PG,8.0,8.959954950330147,6.0872635592318005,1.0145439265386333,1.1111111111111112,76.09079449039751,0.91308953388477,recurring_a,17_validation_locked
7813257L01000,6.0,11.436417266053832,6.038918751681144,1.006486458613524,2.4444444444444446,100.64864586135239,0.41174446034189616,recurring_a,17_validation_locked
7821565J105PK,3.0,8.650791981508199,5.650791981508199,0.9417986635846999,3.888888888888889,188.35973271694,0.24217679920749427,recurring_a,17_validation_locked
8181065J02000,4.0,8.555920389583244,5.666750300530662,0.944458383421777,2.2222222222222223,141.66875751326654,0.4250062725397996,recurring_a,17_validation_locked
8181086R00000,23.0,22.339573992867038,12.224187162694406,2.0373645271157343,5.555555555555555,53.14863983780177,0.3667256148808322,recurring_a,17_validation_locked
81850M79G20000,15.0,11.8642947483416,7.00400516339863,1.1673341938997717,10.11111111111111,46.69336775599086,0.11545063456151589,recurring_a,17_validation_locked
8211065J01000,14.0,11.31137856779384,6.059013138420425,1.0098355230700709,3.6666666666666665,43.2786652744316,0.2754096881100193,recurring_a,17_validation_locked
82280M79811000,15.0,13.228717790951944,7.56066679521091,1.2601111325351517,2.6666666666666665,50.40444530140607,0.4725416747006819,recurring_a,17_validation_locked
82302M68P15000,5.0,7.7481703995114675,6.314729047865908,1.0524548413109847,2.6666666666666665,126.29458095731816,0.3946705654916193,recurring_a,17_validation_locked
82570M53810000,15.0,14.132293437634244,5.922155451348866,0.9870259085581443,2.555555555555556,39.48103634232577,0.3862275294357956,recurring_a,17_validation_locked
82651M74K00000,8.0,11.628021958903249,6.56983162998029,1.0949719383300482,1.875,82.12289537475363,0.5839850337760257,recurring_a,17_validation_locked
82960M60G005ES,15.0,10.671830296924455,12.376430830802958,2.062738471800493,5.555555555555555,82.50953887201972,0.3712929249240887,recurring_a,17_validation_locked
82960M60G00P4Z,11.0,11.205081394201335,8.890090005827048,1.4816816676378413,3.555555555555556,80.81900005297317,0.4167229690231428,recurring_a,17_validation_locked
8298265D00P4Z,4.0,17.709939457336052,13.709939457336052,2.2849899095560087,8.555555555555555,342.7484864334013,0.2670767426753776,recurring_a,17_validation_locked
82982M65D00000,65.0,45.05707865154246,49.37803177237404,8.229671962062339,40.888888888888886,75.96620272672928,0.20126915124608982,recurring_a,17_validation_locked
82982M65D005PK,241.0,41.28055265836063,225.04869506864875,37.50811584477479,21.88888888888889,93.38120127329823,1.7135687441775285,recurring_a,17_validation_locked
83402M79G50000,7.0,10.155628145177499,5.186295106374645,0.8643825177291076,3.7777777777777777,74.08993009106636,0.22880713704594025,recurring_a,17_validation_locked
83661M68P01000,9.0,13.062125420266447,7.450773364255028,1.2417955607091713,5.111111111111111,82.78637071394476,0.24296000100831613,recurring_a,17_validation_locked
83811M68P00000,9.0,10.868328725868023,5.441800148958174,0.9069666914930291,4.333333333333333,60.464446099535266,0.20930000572916058,recurring_a,17_validation_locked
83811M79G11000,10.0,8.76406013348446,3.8389762117309028,0.6398293686218172,2.555555555555556,38.389762117309026,0.2503680138085371,recurring_a,17_validation_locked
83821M74L01000,16.0,10.542980185545204,5.457019814454795,0.9095033024091325,3.2222222222222223,34.10637384034247,0.282259645575248,recurring_a,17_validation_locked
83821M79G11000,11.0,11.516901261214866,5.419613244308683,0.9032688740514471,3.555555555555556,49.26921131189711,0.25404437082696946,recurring_a,17_validation_locked
83831M79G00000,6.0,9.719626815852761,6.5260928178426045,1.0876821363071008,3.2222222222222223,108.76821363071008,0.33755652506082434,recurring_a,17_validation_locked
83841M79G01000,8.0,9.513409874743674,4.1220226813056895,0.6870037802176149,3.4444444444444446,51.52528351632112,0.19945271038575915,recurring_a,17_validation_locked
8392165J010CB,7.0,8.560564901547089,6.072544100182433,1.0120906833637389,2.2222222222222223,86.75063000260617,0.4554408075136825,recurring_a,17_validation_locked
8394068L50000,14.0,8.85726039823914,6.255637403621977,1.0426062339369961,2.0,44.68312431158555,0.5213031169684981,recurring_a,17_validation_locked
84501M56R00000,14.0,9.948336431870809,8.84211732781738,1.4736862213028967,3.0,63.157980912981294,0.4912287404342989,recurring_a,17_validation_locked
84503M62S00000,9.0,13.010250879908899,7.70120684289956,1.2835344738165932,4.888888888888889,85.56896492110621,0.2625411423715759,recurring_a,17_validation_locked
