sku_id,month,demand,demand_type,row_is_collision,collision_flag,Country,Brand,Channel,REGION
95310M55T00000,2026-04-01,11.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
95310M76M00000,2026-02-01,4.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
0911912012000,2023-10-01,13.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
09209M09L02000,2024-11-01,2.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
0924616021000,2025-08-01,6.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
09409M08006000,2023-07-01,404.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
11710M53M00000,2023-06-01,0.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
17700M53M20000,2023-05-01,12.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
17700M83P00000,2021-01-01,20.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
35153M59K10000,2024-06-01,0.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
35153M59K10000,2024-07-01,6.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
35321M68K21000,2024-12-01,1.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
35321M74L01000,2024-12-01,0.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
35321M76M50000,2025-01-01,3.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
35671M75L00000,2022-05-01,10.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
35750M75T00000,2025-09-01,3.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
3591075F12000,2023-06-01,5.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
36410M67K00000,2024-06-01,1.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
38450M68K00000,2021-03-01,10.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
38453M75000000,2023-11-01,2.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
38453M75000000,2025-02-01,0.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
39321M62S10000,2023-05-01,5.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
4321078R010BK,2023-07-01,1.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
43210M55T60QC8,2023-04-01,0.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
5730065811000,2024-04-01,1.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
57410M79G00000,2024-03-01,1.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
5742054P00000,2024-10-01,2.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
57420M67P00000,2022-08-01,0.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
57420M76M00000,2023-03-01,3.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
57420M79G00000,2024-01-01,3.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
58230M53M00000,2024-07-01,0.0,Erratic,True,COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
58230M62S00000,2021-11-01,0.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
58270M76M01000,2021-11-01,17.0,Erratic,False,NON COLLISION,CHILE,SUZUKI,DISTRIBUTION,AMERICAS
