candidate_id,architecture,training_scope,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias
c_only__tsb_a0.10_b0.20__w24__classical__s0.75,classical,c_only,35,35,6,10,22,88.89083665929482,126.90261415360652,0.5252739135716264,100.6093883067305,195.0,261.8646671523461,34.28957289863903,34.28957289863903
pooled_transfer__tsb_a0.10_b0.20__w24__classical__s0.75,classical,pooled_transfer,35,35,6,10,22,88.89083665929482,126.90261415360652,0.5252739135716264,100.6093883067305,195.0,261.8646671523461,34.28957289863903,34.28957289863903
pooled_transfer__hurdle_d2_full_log__w24__soft__p0.50__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,6,10,20,93.0031626941578,121.53900447185184,0.43704424004778364,95.54195450938751,195.0,254.96831242462488,30.752980730576862,30.752980730576862
c_only__hurdle_d2_sqrt_log__w24__expected__p1.00__t0.00__s1.75__none__b0.00,hurdle,c_only,35,35,6,10,20,95.80981480814496,144.14471317714896,0.5878494095076532,101.24234686580327,195.0,282.8898883257131,45.0717376029298,45.0717376029298
pooled_transfer__hurdle_d1_sqrt_log__w24__soft__p1.25__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,6,10,17,104.00972781467985,185.05256896240638,0.7655202392679921,114.78131682366266,195.0,298.34936137871796,52.99967250190664,52.99967250190664
c_only__recent_18__w24__classical__s0.75,classical,c_only,35,35,5,10,20,94.53125,148.88392857142856,0.5764517345399698,108.11349924585218,195.0,291.27132352941175,49.36990950226244,49.36990950226244
pooled_transfer__recent_18__w24__classical__s0.75,classical,pooled_transfer,35,35,5,10,20,94.53125,148.88392857142856,0.5764517345399698,108.11349924585218,195.0,291.27132352941175,49.36990950226244,49.36990950226244
c_only__sba_a0.20__w24__classical__s1.00,classical,c_only,35,35,5,10,18,93.60173388734896,152.8926210490219,0.6062927044288975,118.45501271783603,195.0,320.7723691756353,64.49865085930014,64.49865085930014
pooled_transfer__sba_a0.20__w24__classical__s1.00,classical,pooled_transfer,35,35,5,10,18,93.60173388734896,152.8926210490219,0.6062927044288975,118.45501271783603,195.0,320.7723691756353,64.49865085930014,64.49865085930014
c_only__tsb_a0.20_b0.05__w24__classical__s1.00,classical,c_only,35,35,5,10,18,99.72973843883399,202.15713098822084,0.6952869746445616,123.09666491666694,195.0,341.05953235570115,74.90232428497495,74.90232428497495
pooled_transfer__tsb_a0.20_b0.05__w24__classical__s1.00,classical,pooled_transfer,35,35,5,10,18,99.72973843883399,202.15713098822084,0.6952869746445616,123.09666491666694,195.0,341.05953235570115,74.90232428497495,74.90232428497495
pooled_transfer__hurdle_d2_sqrt_log__w24__soft__p1.25__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,5,10,17,107.53996163862435,202.73995307412378,0.6502032997233991,115.16499064757973,195.0,293.06067303528505,50.287524633479514,50.287524633479514
pooled_transfer__hurdle_d2_sqrt_log__w24__expected__p1.00__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,5,10,17,112.8425775797257,225.34687927207153,0.7124650707142486,122.25116318926831,195.0,321.35158773257604,64.79568601670566,64.79568601670566
c_only__sba_a0.10__w24__classical__s1.00,classical,c_only,35,35,5,10,15,116.16986985893392,214.42536267028677,0.8535500142488348,144.57541228780596,195.0,393.40127892534815,101.74424560274265,101.74424560274265
pooled_transfer__sba_a0.10__w24__classical__s1.00,classical,pooled_transfer,35,35,5,10,15,116.16986985893392,214.42536267028677,0.8535500142488348,144.57541228780596,195.0,393.40127892534815,101.74424560274265,101.74424560274265
c_only__sba_a0.05__w24__classical__s1.00,classical,c_only,35,35,5,10,15,136.88363330954368,267.0607854290787,0.9728203727444283,171.14762681943185,195.0,446.3762617489924,128.91090346102175,128.91090346102175
pooled_transfer__sba_a0.05__w24__classical__s1.00,classical,pooled_transfer,35,35,5,10,15,136.88363330954368,267.0607854290787,0.9728203727444283,171.14762681943185,195.0,446.3762617489924,128.91090346102175,128.91090346102175
pooled_transfer__hurdle_d2_full_log__w24__hard__p1.00__t0.35__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,5,10,14,100.0,100.0,0.4642857142857143,84.92003775361157,195.0,90.06255273911393,-53.814075518403115,53.814075518403115
c_only__tsb_a0.10_b0.40__w24__classical__s0.75,classical,c_only,35,35,4,10,24,90.6723270780244,130.12142381911207,0.5351987244625138,106.21692361023406,195.0,254.39512239577925,30.45903712604064,30.45903712604064
pooled_transfer__tsb_a0.10_b0.40__w24__classical__s0.75,classical,pooled_transfer,35,35,4,10,24,90.6723270780244,130.12142381911207,0.5351987244625138,106.21692361023406,195.0,254.39512239577925,30.45903712604064,30.45903712604064
c_only__tsb_a0.20_b0.20__w24__classical__s1.00,classical,c_only,35,35,4,10,19,96.2399917404435,161.20383889532025,0.6074178499716795,115.00375435382135,195.0,307.64990853226993,57.769183862702526,57.769183862702526
pooled_transfer__tsb_a0.20_b0.20__w24__classical__s1.00,classical,pooled_transfer,35,35,4,10,19,96.2399917404435,161.20383889532025,0.6074178499716795,115.00375435382135,195.0,307.64990853226993,57.769183862702526,57.769183862702526
c_only__tsb_a0.10_b0.05__w24__classical__s1.00,classical,c_only,35,35,4,10,16,121.68390203238377,233.68935301787036,0.9219224014457179,142.10351078484914,195.0,389.53984458588604,99.76402286455695,99.76402286455695
pooled_transfer__tsb_a0.10_b0.05__w24__classical__s1.00,classical,pooled_transfer,35,35,4,10,16,121.68390203238377,233.68935301787036,0.9219224014457179,142.10351078484914,195.0,389.53984458588604,99.76402286455695,99.76402286455695
c_only__sba_a0.50__w24__classical__s1.75,classical,c_only,35,35,3,10,17,101.23626373626374,208.91179171119893,0.8765437205945252,151.67038372906237,195.0,392.72754051895015,101.39873872766674,101.39873872766674
pooled_transfer__sba_a0.50__w24__classical__s1.75,classical,pooled_transfer,35,35,3,10,17,101.23626373626374,208.91179171119893,0.8765437205945252,151.67038372906237,195.0,392.72754051895015,101.39873872766674,101.39873872766674
pooled_transfer__hurdle_d2_sqrt_log__w24__soft__p0.50__t0.00__s1.25__none__b0.00,hurdle,pooled_transfer,35,35,3,10,14,104.62720206816067,217.99153333846564,0.6244665563290794,120.37906902404278,195.0,328.1769520961197,68.29587286980497,68.29587286980497
pooled_transfer__hurdle_d1_sqrt_log__w24__expected__p1.00__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,6,9,17,104.29388706656724,215.97443957549768,0.8609815378993303,122.34095519157925,195.0,327.88983920140555,68.14863548790028,68.14863548790028
pooled_transfer__hurdle_d2_full_log__w24__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,pooled_transfer,35,35,5,9,23,87.82056712557359,146.92820910628143,0.5334239130778761,102.28345112737594,195.0,261.4302821280843,34.06681134773553,34.06681134773553
c_only__hurdle_d1_sqrt_log__w24__soft__p0.75__t0.00__s1.50__none__b0.00,hurdle,c_only,35,35,5,9,21,89.7504515872896,124.91787815474228,0.5778401178779922,93.06740590545067,195.0,260.9847029843294,33.83830922273302,33.83830922273302
c_only__hurdle_d1_sqrt_log__w24__expected__p1.00__t0.00__s1.75__none__b0.00,hurdle,c_only,35,35,5,9,19,97.20592064846984,134.9029211253465,0.6292216078889243,97.59605854147303,195.0,275.05818987661036,41.05548198800531,41.05548198800531
c_only__recent_6__w24__classical__s1.75,classical,c_only,35,35,5,9,18,96.875,162.5,0.6666666666666666,139.35897435897436,195.0,362.25,85.76923076923077,85.76923076923077
pooled_transfer__recent_6__w24__classical__s1.75,classical,pooled_transfer,35,35,5,9,18,96.875,162.5,0.6666666666666666,139.35897435897436,195.0,362.25,85.76923076923077,85.76923076923077
c_only__recent_9__w24__classical__s1.25,classical,c_only,35,35,5,9,17,108.33333333333333,188.6904761904762,0.8511904761904763,144.27884615384616,195.0,367.34375,88.38141025641026,88.38141025641026
pooled_transfer__recent_9__w24__classical__s1.25,classical,pooled_transfer,35,35,5,9,17,108.33333333333333,188.6904761904762,0.8511904761904763,144.27884615384616,195.0,367.34375,88.38141025641026,88.38141025641026
c_only__recent_3__w24__classical__s1.00,classical,c_only,35,35,5,9,16,100.0,100.0,0.5192307692307693,107.17948717948718,195.0,240.0,23.076923076923077,23.076923076923077
pooled_transfer__recent_3__w24__classical__s1.00,classical,pooled_transfer,35,35,5,9,16,100.0,100.0,0.5192307692307693,107.17948717948718,195.0,240.0,23.076923076923077,23.076923076923077
c_only__hurdle_d2_sqrt_log__w24__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,c_only,35,35,5,9,16,100.8518555729011,151.87693195517886,0.6364254700759471,105.8080693798847,195.0,296.6963681898137,52.151983687083955,52.151983687083955
pooled_transfer__hurdle_d1_sqrt_log__w24__expected__p1.00__t0.00__s1.75__none__b0.00,hurdle,pooled_transfer,35,35,5,9,14,126.07868624423801,268.636846171414,1.0183251979825214,144.00080048686763,195.0,382.5381457349731,96.17340806921698,96.17340806921698
c_only__tsb_a0.10_b0.20__w24__classical__s1.00,classical,c_only,35,35,4,9,16,103.23471107061448,173.44954575841786,0.7290911207082509,129.56064321405182,195.0,349.15288953646154,79.05276386485208,79.05276386485208
pooled_transfer__tsb_a0.10_b0.20__w24__classical__s1.00,classical,pooled_transfer,35,35,4,9,16,103.23471107061448,173.44954575841786,0.7290911207082509,129.56064321405182,195.0,349.15288953646154,79.05276386485208,79.05276386485208
c_only__sba_a0.30__w24__classical__s1.25,classical,c_only,35,35,4,9,16,106.16249252696578,170.10380199685858,0.627516632645401,129.235105039579,195.0,344.9261819887067,76.88522153267009,76.88522153267009
pooled_transfer__sba_a0.30__w24__classical__s1.25,classical,pooled_transfer,35,35,4,9,16,106.16249252696578,170.10380199685858,0.627516632645401,129.235105039579,195.0,344.9261819887067,76.88522153267009,76.88522153267009
c_only__tsb_a0.40_b0.10__w24__classical__s1.25,classical,c_only,35,35,4,9,16,113.73404970980512,175.5091120193241,0.7628987774621765,127.87678514242423,195.0,350.7124537923737,79.8525404063455,79.8525404063455
pooled_transfer__tsb_a0.40_b0.10__w24__classical__s1.25,classical,pooled_transfer,35,35,4,9,16,113.73404970980512,175.5091120193241,0.7628987774621765,127.87678514242423,195.0,350.7124537923737,79.8525404063455,79.8525404063455
pooled_transfer__hurdle_d2_full_log__w24__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,3,9,17,104.10811619571861,165.8468053662222,0.6112867043040902,112.95075815550594,195.0,305.96197490954984,56.90357687669223,56.90357687669223
c_only__tsb_a0.10_b0.10__w24__classical__s1.00,classical,c_only,35,35,3,9,17,111.21248208659777,213.08673495444256,0.8589110891738736,135.78860829878153,195.0,372.8377557150337,91.19884908463267,91.19884908463267
pooled_transfer__tsb_a0.10_b0.10__w24__classical__s1.00,classical,pooled_transfer,35,35,3,9,17,111.21248208659777,213.08673495444256,0.8589110891738736,135.78860829878153,195.0,372.8377557150337,91.19884908463267,91.19884908463267
c_only__hurdle_d2_sqrt_log__w24__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,c_only,35,35,3,9,16,104.56071772511883,169.05739002213772,0.7332356740879413,114.96177288528062,195.0,323.3027295151007,65.79627154620547,65.79627154620547
c_only__tsb_a0.20_b0.40__w24__classical__s1.00,classical,c_only,35,35,2,9,20,88.76450720153605,138.07764523859487,0.6523113976458237,119.86618811819092,195.0,295.426089963647,51.50055895571639,51.50055895571639
pooled_transfer__tsb_a0.20_b0.40__w24__classical__s1.00,classical,pooled_transfer,35,35,2,9,20,88.76450720153605,138.07764523859487,0.6523113976458237,119.86618811819092,195.0,295.426089963647,51.50055895571639,51.50055895571639
pooled_transfer__hurdle_d2_sqrt_log__w24__expected__p1.00__t0.00__s1.75__none__b0.00,hurdle,pooled_transfer,35,35,5,8,15,119.74491193825142,279.5713591507501,0.8977025800388211,143.3671985995311,195.0,374.9101856880054,92.26163368615661,92.26163368615661
pooled_transfer__hurdle_d2_sqrt_log__w24__hard__p1.00__t0.35__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,4,8,21,86.58211477791643,116.89791951471435,0.5374094298441292,91.09846891633973,195.0,207.00657294078064,6.157216892708022,6.157216892708022
c_only__tsb_a0.40_b0.05__w24__classical__s1.25,classical,c_only,35,35,4,8,17,128.823233986479,193.46701751548642,0.7760316436505518,131.6087557255529,195.0,364.79620301836934,87.07497590685607,87.07497590685607
pooled_transfer__tsb_a0.40_b0.05__w24__classical__s1.25,classical,pooled_transfer,35,35,4,8,17,128.823233986479,193.46701751548642,0.7760316436505518,131.6087557255529,195.0,364.79620301836934,87.07497590685607,87.07497590685607
pooled_transfer__hurdle_d2_sqrt_log__w24__soft__p0.75__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,4,8,15,118.9211877497247,248.8069878603929,0.7493436320396929,132.3347084550856,195.0,354.55326523056164,81.82218729772391,81.82218729772391
c_only__recent_6__w24__classical__s2.00,classical,c_only,35,35,4,8,13,100.0,200.0,0.8431372549019607,159.48717948717947,195.0,414.0,112.3076923076923,112.3076923076923
pooled_transfer__recent_6__w24__classical__s2.00,classical,pooled_transfer,35,35,4,8,13,100.0,200.0,0.8431372549019607,159.48717948717947,195.0,414.0,112.3076923076923,112.3076923076923
c_only__tsb_a0.10_b0.40__w24__classical__s1.00,classical,c_only,35,35,3,8,20,88.03520158680904,191.3307520401002,0.7182505258968261,136.0927609438011,195.0,339.19349652770563,73.94538283472083,73.94538283472083
pooled_transfer__tsb_a0.10_b0.40__w24__classical__s1.00,classical,pooled_transfer,35,35,3,8,20,88.03520158680904,191.3307520401002,0.7182505258968261,136.0927609438011,195.0,339.19349652770563,73.94538283472083,73.94538283472083
c_only__recent_12__w24__classical__s1.00,classical,c_only,35,35,3,8,19,89.28571428571429,194.64285714285714,0.6312217194570136,123.88461538461539,195.0,331.575,70.03846153846153,70.03846153846153
pooled_transfer__recent_12__w24__classical__s1.00,classical,pooled_transfer,35,35,3,8,19,89.28571428571429,194.64285714285714,0.6312217194570136,123.88461538461539,195.0,331.575,70.03846153846153,70.03846153846153
c_only__tsb_a0.40_b0.40__w24__classical__s1.25,classical,c_only,35,35,3,8,19,95.15086783094802,155.8159542021591,0.6508101811965801,125.77805042959181,195.0,312.669795039871,60.343484635831295,60.343484635831295
pooled_transfer__tsb_a0.40_b0.40__w24__classical__s1.25,classical,pooled_transfer,35,35,3,8,19,95.15086783094802,155.8159542021591,0.6508101811965801,125.77805042959181,195.0,312.669795039871,60.343484635831295,60.343484635831295
c_only__hurdle_d1_sqrt_log__w24__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,c_only,35,35,3,8,16,111.26049400895056,165.42751915730278,0.7673082266667279,110.6729024931638,195.0,314.3522170018405,61.20626512914896,61.20626512914896
c_only__recent_3__w24__classical__s1.25,classical,c_only,35,35,3,8,14,100.0,150.0,0.656108597285068,131.28205128205127,195.0,300.0,53.84615384615385,53.84615384615385
pooled_transfer__recent_3__w24__classical__s1.25,classical,pooled_transfer,35,35,3,8,14,100.0,150.0,0.656108597285068,131.28205128205127,195.0,300.0,53.84615384615385,53.84615384615385
c_only__sba_a0.20__w24__classical__s1.25,classical,c_only,35,35,3,8,14,113.0246320954382,212.53906995340702,0.8924343542228363,150.61999676903878,195.0,400.96546146954415,105.62331357412522,105.62331357412522
pooled_transfer__sba_a0.20__w24__classical__s1.25,classical,pooled_transfer,35,35,3,8,14,113.0246320954382,212.53906995340702,0.8924343542228363,150.61999676903878,195.0,400.96546146954415,105.62331357412522,105.62331357412522
c_only__tsb_a0.20_b0.20__w24__classical__s1.25,classical,c_only,35,35,3,8,14,129.10290611627377,226.50479861915034,0.8671563808993603,146.42981542930295,195.0,384.5623856653374,97.21147982837815,97.21147982837815
pooled_transfer__tsb_a0.20_b0.20__w24__classical__s1.25,classical,pooled_transfer,35,35,3,8,14,129.10290611627377,226.50479861915034,0.8671563808993603,146.42981542930295,195.0,384.5623856653374,97.21147982837815,97.21147982837815
pooled_transfer__hurdle_d1_sqrt_log__w24__soft__p0.75__t0.00__s1.50__none__b0.00,hurdle,pooled_transfer,35,35,2,8,14,104.56075451434762,248.68383632809778,0.915762506919636,133.4072862343264,195.0,362.6877626712249,85.99372444678201,85.99372444678201
c_only__recent_9__w24__classical__s1.50,classical,c_only,35,35,2,8,14,135.71428571428572,246.42857142857144,1.0357142857142856,174.26282051282053,195.0,440.8125,126.0576923076923,126.0576923076923
pooled_transfer__recent_9__w24__classical__s1.50,classical,pooled_transfer,35,35,2,8,14,135.71428571428572,246.42857142857144,1.0357142857142856,174.26282051282053,195.0,440.8125,126.0576923076923,126.0576923076923
c_only__hurdle_d1_sqrt_log__w24__soft__p0.50__t0.00__s1.50__none__b0.00,hurdle,c_only,35,35,4,7,17,104.79497701916274,143.93927859885596,0.6797688514398069,102.150331120279,195.0,288.9031750921603,48.15547440623607,48.15547440623607
pooled_transfer__hurdle_d2_sqrt_log__w24__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,pooled_transfer,35,35,4,7,12,140.0143308384502,333.7958390294287,1.0380104278868323,165.77011826113926,195.0,428.4687836434347,119.72758135560753,119.72758135560753
pooled_transfer__hurdle_d1_sqrt_log__w24__hard__p1.00__t0.35__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,3,7,20,95.44188176821251,110.64962638366515,0.5166666666666666,91.17603766314289,195.0,207.66362822499096,6.494168320508183,6.494168320508183
c_only__tsb_a0.40_b0.20__w24__classical__s1.50,classical,c_only,35,35,3,7,15,126.2570783600268,218.40693223663183,0.9391136798591883,150.19519006509955,195.0,395.52498948509793,102.83332794107586,102.83332794107586
pooled_transfer__tsb_a0.40_b0.20__w24__classical__s1.50,classical,pooled_transfer,35,35,3,7,15,126.2570783600268,218.40693223663183,0.9391136798591883,150.19519006509955,195.0,395.52498948509793,102.83332794107586,102.83332794107586
pooled_transfer__direct_d2_base_p135__w24__direct__p1.00__t0.00__s1.00__none__b0.00,direct,pooled_transfer,35,35,3,7,14,119.57895415169853,250.48301458358765,0.9220287596637553,131.65343535252106,195.0,356.1647220849991,82.64857542820467,82.64857542820467
pooled_transfer__direct_d2_fast_p135__w24__direct__p1.00__t0.00__s1.00__none__b0.00,direct,pooled_transfer,35,35,3,7,13,123.70035250981648,262.4418785174688,0.9243776297027415,132.51715971873358,195.0,358.7489961385727,83.97384417362703,83.97384417362703
c_only__recent_18__w24__classical__s1.00,classical,c_only,35,35,2,7,14,147.05882352941177,216.24999999999997,0.9170168067226891,147.02312719959778,195.0,388.36176470588236,99.15987933634993,99.15987933634993
pooled_transfer__recent_18__w24__classical__s1.00,classical,pooled_transfer,35,35,2,7,14,147.05882352941177,216.24999999999997,0.9170168067226891,147.02312719959778,195.0,388.36176470588236,99.15987933634993,99.15987933634993
c_only__tsb_a0.10_b0.20__w24__classical__s1.25,classical,c_only,35,35,2,7,14,154.04338883826807,241.8119321980223,0.9796223454574321,167.59524178255194,195.0,436.44111192057693,123.81595483106508,123.81595483106508
pooled_transfer__tsb_a0.10_b0.20__w24__classical__s1.25,classical,pooled_transfer,35,35,2,7,14,154.04338883826807,241.8119321980223,0.9796223454574321,167.59524178255194,195.0,436.44111192057693,123.81595483106508,123.81595483106508
pooled_transfer__hurdle_d1_sqrt_log__w24__expected__p1.00__t0.00__s2.00__none__b0.00,hurdle,pooled_transfer,35,35,2,7,13,158.3756414219863,321.29925276733024,1.2122605820398957,167.22649277250386,195.0,437.1864522685408,124.19818065053373,124.19818065053373
c_only__recent_3__w24__classical__s1.50,classical,c_only,35,35,2,7,12,100.0,200.0,0.8087121212121213,155.3846153846154,195.0,360.0,84.61538461538461,84.61538461538461
pooled_transfer__recent_3__w24__classical__s1.50,classical,pooled_transfer,35,35,2,7,12,100.0,200.0,0.8087121212121213,155.3846153846154,195.0,360.0,84.61538461538461,84.61538461538461
c_only__tsb_a0.20_b0.40__w24__classical__s1.25,classical,c_only,35,35,3,6,16,110.9107813319478,197.59705654824353,0.9036486006212062,149.6762278178811,195.0,369.28261245455866,89.37569869464546,89.37569869464546
pooled_transfer__tsb_a0.20_b0.40__w24__classical__s1.25,classical,pooled_transfer,35,35,3,6,16,110.9107813319478,197.59705654824353,0.9036486006212062,149.6762278178811,195.0,369.28261245455866,89.37569869464546,89.37569869464546
c_only__tsb_a0.40_b0.40__w24__classical__s1.50,classical,c_only,35,35,3,6,16,113.44511185099834,206.97914504259091,0.8570637815200266,150.288710440224,195.0,375.20375404784534,92.4121815629976,92.4121815629976
pooled_transfer__tsb_a0.40_b0.40__w24__classical__s1.50,classical,pooled_transfer,35,35,3,6,16,113.44511185099834,206.97914504259091,0.8570637815200266,150.288710440224,195.0,375.20375404784534,92.4121815629976,92.4121815629976
c_only__tsb_a0.40_b0.40__w24__classical__s1.75,classical,c_only,35,35,3,6,14,140.80237899069462,258.1423358830227,0.9764555804958184,176.32835070540133,195.0,437.73771305581954,124.48087849016387,124.48087849016387
pooled_transfer__tsb_a0.40_b0.40__w24__classical__s1.75,classical,pooled_transfer,35,35,3,6,14,140.80237899069462,258.1423358830227,0.9764555804958184,176.32835070540133,195.0,437.73771305581954,124.48087849016387,124.48087849016387
c_only__tsb_a0.20_b0.40__w24__classical__s1.50,classical,c_only,35,35,3,6,14,148.2027011658286,257.1164678578923,1.092073967646876,180.48949984624096,195.0,443.1391349454705,127.25083843357461,127.25083843357461
pooled_transfer__tsb_a0.20_b0.40__w24__classical__s1.50,classical,pooled_transfer,35,35,3,6,14,148.2027011658286,257.1164678578923,1.092073967646876,180.48949984624096,195.0,443.1391349454705,127.25083843357461,127.25083843357461
c_only__tsb_a0.10_b0.40__w24__classical__s1.50,classical,c_only,35,35,3,6,14,153.94682710718305,336.99612806015034,1.247782522376782,209.56990914840546,195.0,508.7902447915585,160.91807425208128,160.91807425208128
pooled_transfer__tsb_a0.10_b0.40__w24__classical__s1.50,classical,pooled_transfer,35,35,3,6,14,153.94682710718305,336.99612806015034,1.247782522376782,209.56990914840546,195.0,508.7902447915585,160.91807425208128,160.91807425208128
c_only__sba_a0.05__w24__classical__s1.25,classical,c_only,35,35,3,6,14,179.13843387678511,358.82598178634845,1.2778477928631833,220.2723561142869,195.0,557.9703271862404,186.1386293262771,186.1386293262771
pooled_transfer__sba_a0.05__w24__classical__s1.25,classical,pooled_transfer,35,35,3,6,14,179.13843387678511,358.82598178634845,1.2778477928631833,220.2723561142869,195.0,557.9703271862404,186.1386293262771,186.1386293262771
pooled_transfer__hurdle_d1_sqrt_log__w24__hard__p1.00__t0.50__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,3,6,13,100.0,113.73305218019544,0.5166666666666666,97.7132809185813,195.0,181.97555618539397,-6.67920195620822,6.67920195620822
c_only__sba_a0.50__w24__classical__s2.00,classical,c_only,35,35,3,6,13,116.26213592233006,253.04204766994167,1.0348174332455407,175.16908323614453,195.0,448.83147487880024,130.16998711733345,130.16998711733345
pooled_transfer__sba_a0.50__w24__classical__s2.00,classical,pooled_transfer,35,35,3,6,13,116.26213592233006,253.04204766994167,1.0348174332455407,175.16908323614453,195.0,448.83147487880024,130.16998711733345,130.16998711733345
c_only__sba_a0.30__w24__classical__s1.50,classical,c_only,35,35,3,6,13,139.5826303938091,224.12456239623026,0.8919088480633702,157.94130011148783,195.0,413.911418386448,112.26226583920412,112.26226583920412
pooled_transfer__sba_a0.30__w24__classical__s1.50,classical,pooled_transfer,35,35,3,6,13,139.5826303938091,224.12456239623026,0.8919088480633702,157.94130011148783,195.0,413.911418386448,112.26226583920412,112.26226583920412
c_only__tsb_a0.40_b0.10__w24__classical__s1.50,classical,c_only,35,35,3,6,13,142.02952406435594,230.61093442318895,1.0203804937389256,156.40097990296726,195.0,420.8549445508484,115.82304848761457,115.82304848761457
pooled_transfer__tsb_a0.40_b0.10__w24__classical__s1.50,classical,pooled_transfer,35,35,3,6,13,142.02952406435594,230.61093442318895,1.0203804937389256,156.40097990296726,195.0,420.8549445508484,115.82304848761457,115.82304848761457
c_only__tsb_a0.20_b0.20__w24__classical__s1.50,classical,c_only,35,35,3,6,13,165.41489609768973,291.8057583429804,1.1240579739223027,180.2861893998965,195.0,461.47486279840473,136.6537757940537,136.6537757940537
pooled_transfer__tsb_a0.20_b0.20__w24__classical__s1.50,classical,pooled_transfer,35,35,3,6,13,165.41489609768973,291.8057583429804,1.1240579739223027,180.2861893998965,195.0,461.47486279840473,136.6537757940537,136.6537757940537
c_only__recent_3__w24__classical__s1.75,classical,c_only,35,35,3,6,11,110.0,250.0,0.9122023809523809,180.25641025641025,195.0,420.0,115.38461538461539,115.38461538461539
pooled_transfer__recent_3__w24__classical__s1.75,classical,pooled_transfer,35,35,3,6,11,110.0,250.0,0.9122023809523809,180.25641025641025,195.0,420.0,115.38461538461539,115.38461538461539
pooled_transfer__hurdle_d2_full_log__w24__hard__p1.00__t0.50__s1.00__none__b0.00,hurdle,pooled_transfer,35,35,3,6,10,100.0,100.0,0.5,87.78454940699135,195.0,55.85655419482721,-71.35561323342195,71.35561323342195
c_only__tsb_a0.10_b0.40__w24__classical__s1.25,classical,c_only,35,35,2,6,15,111.62235592265257,264.16344005012525,1.023730148440384,171.99651032384486,195.0,423.99187065963207,117.43172854340106,117.43172854340106
pooled_transfer__tsb_a0.10_b0.40__w24__classical__s1.25,classical,pooled_transfer,35,35,2,6,15,111.62235592265257,264.16344005012525,1.023730148440384,171.99651032384486,195.0,423.99187065963207,117.43172854340106,117.43172854340106
c_only__recent_12__w24__classical__s1.25,classical,c_only,35,35,2,6,15,125.0,268.30357142857144,0.8802849264705883,159.5352564102564,195.0,414.46875,112.54807692307692,112.54807692307692
pooled_transfer__recent_12__w24__classical__s1.25,classical,pooled_transfer,35,35,2,6,15,125.0,268.30357142857144,0.8802849264705883,159.5352564102564,195.0,414.46875,112.54807692307692,112.54807692307692
c_only__tsb_a0.20_b0.10__w24__classical__s1.25,classical,c_only,35,35,2,6,15,137.54015813982727,259.5009635844523,0.9413250205884633,153.50376431533374,195.0,409.3507288639366,109.92345069945465,109.92345069945465
pooled_transfer__tsb_a0.20_b0.10__w24__classical__s1.25,classical,pooled_transfer,35,35,2,6,15,137.54015813982727,259.5009635844523,0.9413250205884633,153.50376431533374,195.0,409.3507288639366,109.92345069945465,109.92345069945465
c_only__sba_a0.10__w24__classical__s1.25,classical,c_only,35,35,2,6,14,163.53917369822227,293.0317033378584,1.1433343834857084,187.38223730082942,195.0,491.7515986566853,152.18030700342837,152.18030700342837
pooled_transfer__sba_a0.10__w24__classical__s1.25,classical,pooled_transfer,35,35,2,6,14,163.53917369822227,293.0317033378584,1.1433343834857084,187.38223730082942,195.0,491.7515986566853,152.18030700342837,152.18030700342837
c_only__tsb_a0.40_b0.05__w24__classical__s1.50,classical,c_only,35,35,2,6,12,140.30216649806047,252.1604210185837,1.0261399331649759,162.77517166458688,195.0,437.7554436220431,124.48997108822725,124.48997108822725
pooled_transfer__tsb_a0.40_b0.05__w24__classical__s1.50,classical,pooled_transfer,35,35,2,6,12,140.30216649806047,252.1604210185837,1.0261399331649759,162.77517166458688,195.0,437.7554436220431,124.48997108822725,124.48997108822725
c_only__recent_3__w24__classical__s2.00,classical,c_only,35,35,1,6,7,128.57142857142858,300.0,0.9702380952380951,205.64102564102564,195.0,480.0,146.15384615384616,146.15384615384616
pooled_transfer__recent_3__w24__classical__s2.00,classical,pooled_transfer,35,35,1,6,7,128.57142857142858,300.0,0.9702380952380951,205.64102564102564,195.0,480.0,146.15384615384616,146.15384615384616
c_only__tsb_a0.20_b0.40__w24__classical__s1.75,classical,c_only,35,35,4,5,13,180.79811966550204,316.635879167541,1.1949278034964907,212.31810278547306,195.0,516.9956574363822,165.1259781725037,165.1259781725037
