sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,probability_below_70,confidence_band
72221M56R005PK,12.0,8.741430759429932,6.818529844284058,1.1364216407140095,3.4615384615384617,56.82108203570048,0.3282995850951583,recurring_a,0.3726406087489544,medium
72311M68P01000,24.0,10.351421356201172,16.538317441940308,2.7563862403233848,4.923076923076923,68.90965600808461,0.5598909550656875,recurring_a,0.19258290909673856,low
7232353R00000,8.0,9.07254695892334,8.304039001464844,1.3840065002441406,2.769230769230769,103.80048751831055,0.4997801250881619,recurring_a,0.33249493720128326,low
72372M74L105PK,17.0,9.764445662498474,10.794798254966736,1.799133042494456,4.461538461538462,63.49881326451021,0.4032539578004815,recurring_a,0.20088723768639105,low
7243179M00000,13.0,8.485773801803589,5.6491780281066895,0.9415296713511149,2.230769230769231,43.45521560082069,0.4220650250884308,recurring_a,0.23177362759672662,low
7246079P00000,12.0,8.71628713607788,7.8298633098602295,1.3049772183100383,3.692307692307693,65.24886091550191,0.35343132995896864,recurring_a,0.33249493720128326,low
72460M60M00000,6.0,8.085456490516663,4.826934218406677,0.8044890364011129,3.692307692307693,80.44890364011128,0.2178824473586347,recurring_a,0.22023335101709746,low
72520M68P02000,19.0,9.670690536499023,12.4021315574646,2.0670219262441,4.6923076923076925,65.27437661823474,0.44051286952743113,recurring_a,0.3560322816737689,medium
73310M68P61C8J,6.0,10.433194041252136,5.02792751789093,0.8379879196484884,4.307692307692308,83.79879196484883,0.19453290991839906,recurring_a,0.3699356090817601,medium
73310M68P61GJL,8.0,12.69815707206726,6.9402406215667725,1.1567067702611287,5.461538461538462,86.75300776958466,0.21179138047034748,recurring_a,0.4365003096861876,medium
73610M68P00C48,14.0,10.576434850692749,9.09053373336792,1.51508895556132,2.6923076923076925,64.93238380977085,0.5627473263513474,recurring_a,0.3731366036486295,medium
73841M68P60C8J,6.0,10.18846869468689,4.7409257888793945,0.7901542981465658,4.923076923076923,79.01542981465657,0.16050009181102118,recurring_a,0.37207063028187015,medium
73841M68P60GJL,8.0,10.903400182723999,5.769236326217651,0.9615393877029419,5.846153846153846,72.11545407772064,0.16447384263339795,recurring_a,0.3699356090817601,medium
73910M68P01000,8.0,10.402235746383667,6.150576591491699,1.02509609858195,3.4615384615384617,76.88220739364624,0.2961388729236744,recurring_a,0.37207063028187015,medium
74120M79G00000,2.0,8.9311203956604,6.9311203956604,1.1551867326100667,7.769230769230769,346.55601978302,0.14868740122703827,recurring_a,0.37207063028187015,medium
74461M74L00V6N,17.0,15.36171293258667,12.815990447998047,2.1359984079996743,5.538461538461538,75.38817910587086,0.38566637922216346,recurring_a,0.26623642978931317,low
74461M76M00000,28.0,12.385210990905762,20.15803813934326,3.359673023223877,3.583333333333333,71.99299335479736,0.9375831692717796,recurring_a,0.3185629465346541,low
75430M76M00000,10.0,7.736637234687805,5.5694204568862915,0.928236742814382,2.8461538461538463,55.694204568862915,0.3261372339618099,recurring_a,0.23470621949539971,low
7666179P005PK,5.0,9.175490498542786,4.795226693153381,0.7992044488588969,2.0,95.90453386306763,0.3996022244294484,recurring_a,0.2373077779722634,low
77230M75L000PG,17.0,9.629638910293579,8.880732774734497,1.4801221291224163,4.0,52.23960455726175,0.37003053228060406,recurring_a,0.3726406087489544,medium
7755078K000PG,16.0,8.635854959487915,7.364145040512085,1.2273575067520142,2.6153846153846154,46.02590650320053,0.46928375258165245,recurring_a,0.1608935267437903,low
7758064J10Z2S,10.0,9.372416853904724,5.865046381950378,0.9775077303250631,2.6153846153846154,58.650463819503784,0.37375295571252415,recurring_a,0.24440427434597609,low
7781163J200PG,16.0,10.764130234718323,5.369300246238709,0.8948833743731183,3.769230769230769,33.558126538991935,0.23741803809899056,recurring_a,0.47060680876091826,medium
77811M58J100PG,12.0,9.643481969833374,8.473238229751587,1.4122063716252644,4.307692307692308,70.61031858126323,0.32783362198443633,recurring_a,0.3731366036486295,medium
