sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,selection_score,champion_quality
7232353R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,101.41324031891095,100.19330558677514,120.0,11.450525850057602,120.23196670413017,-108.5494741499424,66,101.41324031891095,under_200
72330M74L005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.87049659246054,107.77982019859812,46.0,14.927410900592804,49.57871729135513,-31.072589099407196,34,100.87049659246054,under_200
72333M76M005PK,08_fair_champion,sba_croston,SBA Croston,105.46282634234154,112.74060194404916,86.0,62.29452776916376,96.95691767188228,-23.70547223083623,68,105.46282634234154,under_200
72361M79M00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,33.0,0.0,33.0,-33.0,13,100.0,under_100
72372M74L105PK,08_fair_champion,sba_croston,SBA Croston,97.28298006557776,97.94837518792848,184.0,72.84476638960754,180.22501034578843,-111.15523361039249,84,97.28298006557776,under_100
72381M80T10000,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,83.08450547417033,80.63054755129797,102.0,50.22270658397586,82.24315850232392,-51.77729341602413,48,83.08450547417033,under_100
7239071L00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,105.23837960284689,109.7051770398111,66.0,20.40541684627533,72.40541684627533,-45.59458315372467,55,105.23837960284689,under_200
72390M76T00000,08_fair_champion,sba_croston,SBA Croston,99.47968588357,98.76522037386384,119.0,4.408163265306122,117.53061224489797,-114.59183673469389,74,99.47968588357,under_100
7243179M00000,08_fair_champion,sba_croston,SBA Croston,92.1644789175989,88.1237614591729,145.0,47.33611706468687,127.77945411580068,-97.66388293531313,107,92.1644789175989,under_100
72432M74T00000,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,82.50058229620969,80.17227228467694,205.0,95.0125211350585,164.35315818358774,-109.9874788649415,88,82.50058229620969,under_100
7246073R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.8699339426433,98.86674536713238,116.0,25.581726491451263,114.68542462587357,-90.41827350854874,75,100.8699339426433,under_200
7246079P00000,08_fair_champion,sba_croston,SBA Croston,99.76452371704468,96.3974303892346,116.0,85.41152468841446,111.82101925151213,-30.588475311585547,85,99.76452371704468,under_100
72460M60M00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,95.65131611073001,92.80594349274787,94.0,20.89220557481656,87.23758688318298,-73.10779442518344,76,95.65131611073001,under_100
72520M68P02000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,97.43886130116351,93.76744130626197,158.0,28.987165787787752,148.15255726389393,-129.01283421221223,92,97.43886130116351,under_100
7252261M00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.15903659225481,126.4894883741032,22.0,11.064982235431671,27.827687442302704,-10.935017764568329,15,100.15903659225481,under_200
72821M76MA0000,08_fair_champion,sba_croston,SBA Croston,99.45079043515923,109.60200150895136,127.0,58.5675105085332,139.19454191636822,-68.43248949146681,63,99.45079043515923,under_100
7283165D10000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,1.0,0.0,1.0,-1.0,1,100.0,under_100
7283181A01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,33.0,0.0,33.0,-33.0,13,100.0,under_100
7287078A33000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,111.16052092249629,120.04572302103043,80.0,26.697864294052124,96.03657841682434,-53.302135705947876,31,111.16052092249629,under_200
73111M62S515PK,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,108.32351094460343,103.57240386379576,103.0,39.32106965780258,106.67957597970963,-63.67893034219742,79,108.32351094460343,under_200
73310M68P61C8J,08_fair_champion,sba_croston,SBA Croston,97.52671468904036,94.65466771467936,168.0,47.225601233528366,159.0198417606613,-120.77439876647162,100,97.52671468904036,under_100
73310M68P61GJL,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,122.1586478051114,128.14902202422564,127.0,85.74925797076655,162.74925797076656,-41.25074202923344,64,122.1586478051114,under_200
73410M74L105PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,26.0,0.0,26.0,-26.0,26,100.0,under_100
73412M53M10U3J,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,108.8868076031187,110.5818965820351,99.0,24.066401302814484,109.47607761621475,-74.93359869718552,44,108.8868076031187,under_200
7343061J00R8H,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,105.62865202411068,103.90473761056599,114.0,27.664974093437195,118.45140087604523,-86.3350259065628,67,105.62865202411068,under_200
7361052R005PK,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,99.97782528378755,138.0440681921931,49.0,21.817199677414813,67.64159341417462,-27.182800322585187,11,99.97782528378755,under_100
7361075H015PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,348.0,0.0,348.0,-348.0,6,100.0,under_100
73610M68P00C48,08_fair_champion,sba_croston,SBA Croston,100.462048191657,98.498638706786,172.0,22.57270117520793,169.4176585756719,-149.42729882479205,99,100.462048191657,under_200
73630M76M01GJL,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,105.77272262838152,113.55196138223012,54.0,12.893105328083038,61.318059146404266,-41.10689467191696,40,105.77272262838152,under_200
73820M55R60PSG,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.47561136881511,125.5909972190857,25.0,13.683437466621399,31.397749304771423,-11.316562533378601,23,102.47561136881511,under_200
7382273R505PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,40.0,0.0,40.0,-40.0,16,100.0,under_100
7382276J00ZCP,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,34.0,0.0,34.0,-34.0,14,100.0,under_100
73841M68P60C8J,08_fair_champion,sba_croston,SBA Croston,98.52320951617492,95.96819512224424,143.0,71.1903355681565,137.23451902480923,-71.80966443184347,91,98.52320951617492,under_100
73841M68P60GJL,08_fair_champion,sba_croston,SBA Croston,108.0813529863865,108.79205279381011,134.0,69.39756791054499,145.78135074370556,-64.60243208945501,80,108.0813529863865,under_200
73910M68P01000,08_fair_champion,sba_croston,SBA Croston,95.72069791374126,91.69663334872986,144.0,87.99486857600685,132.043152022171,-56.00513142399314,90,95.72069791374126,under_100
74120M74LA0000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.7995870731495,102.4008855527761,147.0,20.264858841896057,150.52930176258087,-126.73514115810394,72,102.7995870731495,under_200
74120M79G00000,08_fair_champion,sba_croston,SBA Croston,125.9531538633032,167.00685188089432,92.0,111.07714523752,153.64630373042277,19.077145237520007,46,125.9531538633032,under_200
74461M74L00V6N,08_fair_champion,sba_croston,SBA Croston,94.99904228631074,90.65697707774038,242.0,98.38831922786112,219.3898845281317,-143.61168077213887,100,94.99904228631074,under_100
74461M76M00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,78.55457617818526,77.16650352039943,283.0,183.97729802131653,218.3812049627304,-99.02270197868347,113,78.55457617818526,under_100
75110M76T60R3F,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,82.2102117580552,197.41008652754104,52.0,92.00632529975844,102.65324499432134,40.00632529975841,31,82.2102117580552,under_100
75139M70F005PK,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,100.0,172.0,0.0,172.0,-172.0,23,100.0,under_100
75430M76M00000,08_fair_champion,sba_croston,SBA Croston,97.65448675042704,90.71967038868893,124.0,64.73121461770151,112.49239128197428,-59.2687853822985,95,97.65448675042704,under_100
75463M75J00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,95.27910118030779,96.81343715637922,64.0,19.008429169654846,61.9605997800827,-44.991570830345154,53,95.27910118030779,under_100
75463M79G00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,108.73546084532371,123.17990339719333,52.0,22.516636610031128,64.05354976654053,-29.483363389968872,44,108.73546084532371,under_200
7552171L00000,08_fair_champion,sba_croston,SBA Croston,98.3130518920495,96.17513930823044,144.0,22.96811870014161,138.4922006038518,-121.03188129985838,95,98.3130518920495,under_100
7594165J00000,08_fair_champion,sba_croston,SBA Croston,105.69149874311744,99.67943652835103,103.0,66.13002298547512,102.66981962420158,-36.869977014524885,82,105.69149874311744,under_200
7615181A01P4Z,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,103.71428599156955,103.06013804493529,132.0,11.50017535686493,136.03938221931458,-120.49982464313507,53,103.71428599156955,under_200
7615181A01T01,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,48.0,0.0,48.0,-48.0,6,100.0,under_100
76237M70F005PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,107.10278238663766,146.0,10.37006228449098,156.37006228449098,-135.62993771550902,14,100.0,under_100
76295M53M10P4Z,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.58029245540048,108.79626812004462,41.0,8.34126752614975,44.60646992921829,-32.65873247385025,33,103.58029245540048,under_200
7666179P005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,94.0582064524585,94.03090615357671,112.0,34.67026221752167,105.31461489200592,-77.32973778247833,83,94.0582064524585,under_100
76661M75L005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,92.79111405854583,96.92923307418823,95.0,22.092713117599487,92.08277142047882,-72.90728688240051,69,92.79111405854583,under_100
7672157L005PK,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,97.9622092122833,98.59118645841426,110.0,20.326798796653748,108.45030510425568,-89.67320120334625,61,97.9622092122833,under_100
77141M55T000CB,08_fair_champion,sba_croston,SBA Croston,92.31254237055366,84.25835160027582,155.0,91.01618629403814,130.6004449804275,-63.983813705961865,93,92.31254237055366,under_100
77146M50S000CB,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,103.26157062252362,100.47518175639463,89.0,17.650562644004822,89.42291176319122,-71.34943735599518,76,103.26157062252362,under_200
77171M68L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,104.1324430471891,114.74920825825797,36.0,11.53375631570816,41.30971497297287,-24.46624368429184,31,104.1324430471891,under_200
77181M68K005PK,08_fair_champion,sba_croston,SBA Croston,107.02889504315516,147.36903964601984,68.0,61.92349554421749,100.2109469592935,-6.07650445578251,42,107.02889504315516,under_200
77181M76M005PK,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,102.55807463256659,99.5446565686748,102.0,30.39665869067295,101.53554970004829,-71.60334130932705,61,102.55807463256659,under_200
77210M76T015PK,08_fair_champion,tsb,TSB,96.43347328814036,94.93864848936168,188.0,36.811623780000005,178.48465915999998,-151.18837622,76,96.43347328814036,under_100
77220M74T005PK,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,80.4302000067081,82.72637597420034,236.0,87.64177126024002,195.2342472991128,-148.35822873976008,86,80.4302000067081,under_100
77221M55T00799,08_fair_champion,tsb,TSB,88.94438238605537,86.74910403687936,234.0,64.34757808045494,202.99290344629773,-169.65242191954508,96,88.94438238605537,under_100
77230M75L000PG,08_fair_champion,sba_croston,SBA Croston,94.65966139551692,90.8366631134981,172.0,46.9438531250776,156.23906055521675,-125.0561468749224,108,94.65966139551692,under_100
7724054P105PK,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.75414530136864,103.52739250218427,54.0,17.092386722564697,55.904791951179504,-36.9076132774353,49,100.75414530136864,under_200
7724061M005PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,16.0,0.0,16.0,-16.0,16,100.0,under_100
77250M74T005PK,08_fair_champion,tsb,TSB,97.56660525695426,95.73434782608696,138.0,28.4598,132.1134,-109.5402,57,97.56660525695426,under_100
77250M79M100PG,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,105.69796358881952,29.0,1.6524094407576573,30.65240944075766,-27.34759055924234,29,100.0,under_100
77510M73T005PK,08_fair_champion,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,83.23273923111279,79.59255939279994,128.0,61.94985254486681,101.87847602278391,-66.05014745513316,63,83.23273923111279,under_100
7752061M005PK,08_fair_champion,sba_croston,SBA Croston,103.36874628750944,95.39107519438896,106.0,80.59141669800724,101.11453970605233,-25.40858330199276,86,103.36874628750944,under_200
77540M74T005PK,08_fair_champion,tsb,TSB,89.18660934484903,86.227417679558,181.0,41.725338,156.07162599999998,-139.27466199999998,79,89.18660934484903,under_100
7755078K000PG,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,61.830925833009765,62.06031994446696,179.0,170.7879518866539,111.08797270059586,-8.2120481133461,118,61.830925833009765,under_70
7755365D00000,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,100.0,100.0,10.0,0.0,10.0,-10.0,1,100.0,under_100
7756178R005PK,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,99.91166254998473,107.18839581542656,24.0,2.595144620674333,25.725214995702377,-21.404855379325667,12,99.91166254998473,under_100
7758064J10Z2S,08_fair_champion,sba_croston,SBA Croston,94.50386674917688,89.38780334195638,148.0,55.271003578253335,132.29394894609544,-92.72899642174669,101,94.50386674917688,under_100
7781163J200PG,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,78.81160762062714,74.68063731004696,202.0,188.92891824245453,150.85488736629486,-13.071081757545471,106,78.81160762062714,under_100
77811M58J100PG,08_fair_champion,sba_croston,SBA Croston,100.7232677188592,101.8229609952678,136.0,67.41535270368591,138.4792269535642,-68.58464729631409,81,100.7232677188592,under_200
7783179J000PG,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.14951675615808,100.92768350979912,88.0,0.8163614886232247,88.81636148862322,-87.18363851137678,14,100.14951675615808,under_200
77831M79M000PG,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,101.19569828225808,103.55497424195453,82.0,8.8971266746521,84.91507887840271,-73.1028733253479,40,101.19569828225808,under_200
77831M80E50000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.65224376872735,107.01464232988656,128.0,11.454916298389435,136.9787421822548,-116.54508370161057,17,103.65224376872735,under_200
77831M80EC00PG,08_fair_champion,sba_croston,SBA Croston,102.12291982306176,104.74459722760815,121.0,24.82109065505822,126.74096264540589,-96.17890934494176,81,102.12291982306176,under_200
7783278R000PG,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,96.0223019298984,105.5094367204838,30.0,2.5809605658355177,31.652831016145143,-27.41903943416448,12,96.0223019298984,under_100
77832M67P000PG,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,105.76780680063608,115.66276990849039,46.0,22.507051587104797,53.20487415790558,-23.492948412895203,35,105.76780680063608,under_200
7784161M00A93,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.94451436069276,110.22649215800422,42.0,9.280265182256699,46.29512670636177,-32.7197348177433,42,103.94451436069276,under_200
7813257L01000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,117.83492482301766,112.02898429972785,112.0,34.87466859817505,125.47246241569519,-77.12533140182495,55,117.83492482301766,under_200
7821565J105PK,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.33679421921315,101.98613639021742,116.0,9.413509875535965,118.3039182126522,-106.58649012446404,42,102.33679421921315,under_200
7821965J105PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,114.13234404155186,253.29722991356482,26.0,43.857279777526855,65.85727977752686,17.857279777526855,12,114.13234404155186,under_200
7822565J105PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,109.93584955947986,121.7255380153656,25.0,11.731560051441193,30.4313845038414,-13.268439948558807,25,109.93584955947986,under_200
7877361M00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,13.0,0.0,13.0,-13.0,13,100.0,under_100
8143061A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,159.6175065674012,74.0,44.11695485987688,118.11695485987688,-29.883045140123112,8,100.0,under_100
8181065J02000,08_fair_champion,sba_croston,SBA Croston,92.12189283906324,124.63097545063069,79.0,80.64123904833647,98.45847060599824,1.6412390483364945,59,92.12189283906324,under_100
8181086R00000,08_fair_champion,sba_croston,SBA Croston,87.7961394139729,89.88154749847304,455.0,102.36155873594694,408.9610411180523,-352.63844126405303,122,87.7961394139729,under_100
81810M55T01000,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,82.88403162782335,80.04601072467788,219.0,117.37716548131496,175.30076348704458,-101.62283451868504,99,82.88403162782335,under_100
8183065J02000,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,96.69035078370092,139.65097331040036,23.0,21.18708162298958,32.11972386139208,-1.81291837701042,18,96.69035078370092,under_100
8185080G00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,42.0,0.0,42.0,-42.0,12,100.0,under_100
81850M67P00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,58.0,0.0,58.0,-58.0,9,100.0,under_100
81850M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.89713203625416,102.01396339883406,96.0,23.94646507501602,97.9334048628807,-72.05353492498398,74,100.89713203625416,under_200
81850M79G10000,08_fair_champion,recent_mean_6,Recent Mean 6m,125.39983164983164,245.37037037037032,36.0,78.0,88.33333333333333,41.99999999999999,26,125.39983164983164,under_200
81850M79G20000,08_fair_champion,sba_croston,SBA Croston,139.20425161208263,111.9706492894194,267.0,129.53094048494967,298.9616336027498,-137.46905951505033,97,139.20425161208263,under_200
81860M67P00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,28.0,0.0,28.0,-28.0,9,100.0,under_100
81860M79G10000,08_fair_champion,sba_croston_tuned,SBA Croston Tuned,124.49628842844729,145.86599099550853,78.0,48.60075446646104,113.77547297649664,-29.399245533538974,18,124.49628842844729,under_200
8211065J01000,08_fair_champion,sba_croston,SBA Croston,97.20127784372208,93.87377219545458,162.0,54.94051483087023,152.0755109566364,-107.0594851691298,96,97.20127784372208,under_100
82110M55T10000,08_fair_champion,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,74.06779249715176,74.11193708003513,211.0,140.89138660774398,156.37618723887414,-70.108613392256,112,74.06779249715176,under_100
82150M820005ES,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,15.0,0.0,15.0,-15.0,11,100.0,under_100
82160M67P10000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,13.0,0.0,13.0,-13.0,13,100.0,under_100
8220061870000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,24.0,0.0,24.0,-24.0,6,100.0,under_100
82200M84880000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,92.0,0.0,92.0,-92.0,20,100.0,under_100
8228061810000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,97.77207866075685,100.47070180916764,26.0,5.228405265399804,26.122382470383588,-20.7715947346002,25,97.77207866075685,under_100
8228076872000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,101.20556010626144,115.37633058245684,65.0,14.93896981095785,74.99461487859695,-50.06103018904214,31,101.20556010626144,under_200
82280M79811000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,97.2874286662114,90.98404639899128,198.0,107.49854576587677,180.14841187000275,-90.50145423412323,104,97.2874286662114,under_100
82302M68P15000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,98.83620433244684,98.07027502323672,96.0,16.142384730682238,94.14746402230725,-79.85761526931776,70,98.83620433244684,under_100
82504M84500000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,101.16350815859262,111.68771587408982,77.0,22.454130828380585,85.99954122304916,-54.545869171619415,36,101.16350815859262,under_200
82510M53M00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,92.41332441764207,104.35095954749544,59.0,22.872472822666168,61.56706613302231,-36.12752717733383,47,92.41332441764207,under_100
82510M60M51000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.19202037878475,100.0184053653165,76.0,15.965321004390717,76.01398807764053,-60.03467899560928,59,100.19202037878475,under_200
82510M75T20000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,65.89229864619921,84.99730873778559,6.0,2.608691881770325,5.099838524267135,-3.391308118229674,2,65.89229864619921,under_70
82570M53810000,08_fair_champion,sba_croston,SBA Croston,93.36359559326226,89.00526100289612,184.0,63.48299073419594,163.76968024532886,-120.51700926580408,107,93.36359559326226,under_100
82570M53M00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.02760849584187,97.50910243585479,207.0,30.586120611756574,201.84384204221942,-176.41387938824343,63,100.02760849584187,under_200
82651M74K00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,96.3380267485004,115.26025049812633,111.0,83.20442173891195,127.93887805292024,-27.79557826108805,67,96.3380267485004,under_100
8276161A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,101.63804817808251,115.17595288143308,32.0,8.786578386815037,36.85630492205859,-23.213421613184963,22,101.63804817808251,under_200
82811M75J00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0091504668578,101.86783333237355,104.0,16.138056933879852,105.94254666566849,-87.86194306612015,71,100.0091504668578,under_200
8281257LA0ZNL,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,100.32252846260334,151.7235958974312,39.0,34.89129192138711,59.17220239999817,-4.108708078612889,39,100.32252846260334,under_200
82814M75J00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.38046869897006,104.84847248374642,77.0,20.83828043937683,80.73332381248474,-56.16171956062317,55,102.38046869897006,under_200
82840M68P005PK,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,100.0,100.0,9.0,0.0,9.0,-9.0,3,100.0,under_100
8285081A125PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,63.0,0.0,63.0,-63.0,9,100.0,under_100
8285081A225PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,101.7406509638366,105.470069380888,32.0,1.7504222018841569,33.75042220188416,-30.249577798115844,26,101.7406509638366,under_200
8296060G00T01,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,42.0,0.0,42.0,-42.0,6,100.0,under_100
82960M60G005ES,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.46705016787261,99.82022148012463,183.0,15.646765410900116,182.67100530862808,-167.35323458909988,51,100.46705016787261,under_200
82960M60G00P4Z,08_fair_champion,sba_croston,SBA Croston,105.9596312545258,104.7272554648337,138.0,91.79243226117376,144.5236125414705,-46.20756773882624,76,105.9596312545258,under_200
82960M60G00V6N,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,147.0,0.0,147.0,-147.0,11,100.0,under_100
8298265D00P4Z,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,108.54611306582801,104.60336220891853,190.0,26.747976779937744,198.7463881969452,-163.25202322006226,45,108.54611306582801,under_200
82982M65D00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.38629629767793,100.69445676838976,1078.0,89.05103087425232,1085.4862439632416,-988.9489691257477,78,103.38629629767793,under_200
82982M65D005PK,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,98.5647505943998,96.44489784398291,1528.0,355.3880937859348,1473.6780390560589,-1172.6119062140651,101,98.5647505943998,under_100
83101M53M10GCY,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,103.478109520188,24.0,0.8347462848451175,24.83474628484512,-23.165253715154883,18,100.0,under_100
8313063JC0C48,08_fair_champion,sba_croston,SBA Croston,100.0,100.0,28.0,0.0,28.0,-28.0,10,100.0,under_100
83401M55R01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,104.19705554904836,108.5782771982738,28.0,5.430229482223737,30.401917615516663,-22.569770517776263,28,104.19705554904836,under_200
83402M79G50000,08_fair_champion,sba_croston,SBA Croston,94.28228554906153,96.31290432213126,148.0,69.40080902492399,142.54309839675426,-78.59919097507601,86,94.28228554906153,under_100
8344060A00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,31.0,0.0,31.0,-31.0,13,100.0,under_100
8366152R01000,08_fair_champion,sba_croston,SBA Croston,109.47821434767576,117.45802912203771,72.0,58.31924225988224,84.56978096786716,-13.680757740117764,67,109.47821434767576,under_200
83661M68P01000,08_fair_champion,sba_croston,SBA Croston,101.17547001609906,101.43640121566636,179.0,32.02489152729552,181.5711581760428,-146.97510847270448,95,101.17547001609906,under_200
83665M68P01000,08_fair_champion,sba_croston,SBA Croston,104.5213026641168,101.463918730355,128.0,29.398131213093727,129.87381597485438,-98.60186878690628,76,104.5213026641168,under_200
83714M62B00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,179.27755167808164,53.0,42.01710238938327,95.01710238938328,-10.98289761061674,8,100.0,under_100
83740M62S005PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,19.0,0.0,19.0,-19.0,13,100.0,under_100
83755M74L005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,102.70403962509305,104.54760053753853,100.0,8.482231110334396,104.54760053753853,-91.5177688896656,54,102.70403962509305,under_200
