sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,selection_score
83940M55T010PG,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,99.80049442010309,99.66294051377804,616.0,56.88941442966461,613.9237135648727,-559.1105855703354,132,99.80049442010309
83940M55T010PG,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,96.4686380751144,98.33881456356544,616.0,44.78943347930908,605.7670977115631,-571.2105665206909,132,96.4686380751144
83940M74L00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,103.42246356433778,119.05003472374294,33.0,13.042813168331573,39.28651145883517,-19.957186831668427,33,103.42246356433778
83940M74L00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,102.26702205085361,118.50056276263017,33.0,13.155615841375397,39.10518571166796,-19.844384158624603,33,102.26702205085361
83940M74L00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,111.80607649760368,193.40060059771395,33.0,52.76897816359997,63.8221981972456,19.768978163599968,33,111.80607649760368
83940M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.84524475611173,110.9078201380643,33.0,8.341384172439575,36.59958064556122,-24.658615827560425,33,100.84524475611173
83940M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,124.95993449137761,165.42831912185207,33.0,31.59134531021118,54.59134531021118,-1.4086546897888184,33,124.95993449137761
83940M74L00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.87579928911649,110.85979423739694,33.0,8.402092784643173,36.58373209834099,-24.597907215356827,33,100.87579928911649
83940M74T01ZHJ,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
83940M74T01ZHJ,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
83940M74T01ZHJ,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,130.5927516483679,183.51472233732542,30.0,37.35210485756397,55.054416701197624,7.3521048575639725,15,130.5927516483679
83940M74T01ZHJ,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
83940M74T01ZHJ,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
83940M74T01ZHJ,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
83943M68P00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,207.15673129345,337.5997782959161,15.0,45.63996674438742,50.63996674438742,30.639966744387422,15,207.15673129345
83943M68P00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,202.34385217143486,327.300169439061,15.0,44.09502541585915,49.09502541585915,29.095025415859148,15,202.34385217143486
83943M68P00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,272.9410998332195,1067.4974366029103,15.0,173.85549730062485,160.12461549043655,158.85549730062485,15,272.9410998332195
83943M68P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,172.47117834213452,324.4107000033061,15.0,43.66160500049591,48.66160500049591,28.66160500049591,15,172.47117834213452
83943M68P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,236.18886593060617,391.5932973225911,15.0,53.73899459838867,58.73899459838867,38.73899459838867,15,236.18886593060617
83943M68P00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,186.31358880263107,297.2929827372233,15.0,39.593947410583496,44.593947410583496,24.593947410583496,15,186.31358880263107
83970M55T00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,110.42477120137039,150.32030064965025,53.0,37.03729600430504,79.66975934431463,-15.962703995694959,39,110.42477120137039
83970M55T00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,116.43384327703835,152.9908690456375,53.0,30.08516059418786,81.08516059418787,-22.914839405812142,39,116.43384327703835
83970M55T00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,111.24538608257555,191.95297738572336,53.0,75.012789927423,101.73507801443338,22.012789927423,39,111.24538608257555
83970M55T00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,107.41239246670847,145.00137511289344,53.0,34.3555663228035,76.85072880983353,-18.644433677196503,39,107.41239246670847
83970M55T00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,115.623267174319,161.14955623194857,53.0,43.082223892211914,85.40926480293274,-9.917776107788086,39,115.623267174319
83970M55T00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,106.11723683498525,140.70951241367268,53.0,31.95968210697174,74.57604157924652,-21.04031789302826,39,106.11723683498525
8450162R02000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,108.80588676920398,144.4428012511404,19.0,11.581591800991559,27.444132237716676,-7.41840819900844,13,108.80588676920398
8450162R02000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,109.2949430795499,152.47459387973194,19.0,12.698420961162523,28.970172837149068,-6.301579038837477,13,109.2949430795499
8450162R02000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,121.29387075129227,277.1242712673388,19.0,40.201263040304184,52.65361154079437,21.201263040304184,13,121.29387075129227
8450162R02000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,105.54942717918983,126.75107544974277,19.0,6.472283750772476,24.082704335451126,-12.527716249227524,13,105.54942717918983
8450162R02000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,135.22744148205487,222.38286043468275,19.0,27.25274348258972,42.25274348258972,8.252743482589722,13,135.22744148205487
8450162R02000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,106.68076689426715,128.92409359153947,19.0,7.007204681634903,24.495577782392502,-11.992795318365097,13,106.68076689426715
8450171L02000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,108.02983466765602,151.6695477635939,21.0,13.341602385895051,31.850605030354718,-7.658397614104949,19,108.02983466765602
8450171L02000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,106.01836867238075,148.69206455849724,21.0,13.172247105219306,31.22533355728442,-7.827752894780694,19,106.01836867238075
8450171L02000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,118.31397005805263,243.41412420783723,21.0,40.79717020690441,51.11696608364582,19.79717020690441,19,118.31397005805263
8450171L02000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,102.43425399616912,118.80110814457848,21.0,5.015907466411591,24.94823271036148,-15.98409253358841,19,102.43425399616912
8450171L02000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,129.34067712889777,248.2156549181257,21.0,37.1252875328064,52.1252875328064,16.125287532806396,19,129.34067712889777
8450171L02000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.96925162827527,122.52381699425834,21.0,5.9697242975234985,25.73000156879425,-15.030275702476501,19,102.96925162827527
84501M56R00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,114.28845665198814,108.75307041030491,174.0,65.72101567015409,189.23034251393054,-108.27898432984591,108,114.28845665198814
84501M56R00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,103.12269225271525,98.59910642658853,174.0,42.08619082878603,171.56244518226407,-131.91380917121398,108,103.12269225271525
84501M56R00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,100.79614880898643,77.98043564818371,174.0,197.24043893814087,135.68595802783966,23.24043893814087,108,100.79614880898643
84501M56R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,97.94023042273899,90.1106293859153,174.0,73.21984994411469,156.79249513149261,-100.78015005588531,108,97.94023042273899
84501M56R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,104.75591532748844,99.80704894011048,174.0,46.168208599090576,173.66426515579224,-127.83179140090942,108,104.75591532748844
84501M56R00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.86328564598448,95.49046747985928,174.0,60.60537588596344,166.15341341495514,-113.39462411403656,108,102.86328564598448
8450373R00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,104.78335259066402,116.87338443379514,49.0,17.53800203350604,57.26795837255962,-31.461997966493964,37,104.78335259066402
8450373R00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,103.17704514318645,113.32670986906815,49.0,14.669265128280363,55.530087835843396,-34.330734871719635,37,103.17704514318645
8450373R00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,124.75241360000588,205.08280810044735,49.0,93.80527746677399,100.49057596921921,44.80527746677399,37,124.75241360000588
8450373R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.55512463685237,115.11381925368795,49.0,14.013791024684906,56.4057714343071,-34.986208975315094,37,103.55512463685237
8450373R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,110.31687833143002,129.15330517048739,49.0,27.427679300308228,63.28511953353882,-21.572320699691772,37,110.31687833143002
8450373R00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.97083651477641,110.91935999539433,49.0,11.517742395401001,54.350486397743225,-37.482257604599,37,102.97083651477641
84503M62S00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,98.88281404248028,97.33077343403986,214.0,23.374875342144783,208.2878551488453,-190.62512465785522,99,98.88281404248028
84503M62S00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,104.6512194017529,100.00012262985237,214.0,49.327352483511675,214.00026242788408,-164.67264751648833,99,104.6512194017529
84503M62S00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,102.28809017920435,88.31281879237879,214.0,195.57808446884155,188.9894322156906,-18.421915531158447,99,102.28809017920435
84503M62S00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,99.94414949869635,94.91805261540635,214.0,53.76291561126709,203.1246325969696,-160.2370843887329,99,99.94414949869635
84503M62S00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,102.81691520089673,98.82549972177667,214.0,43.877413272857666,211.48656940460205,-170.12258672714233,99,102.81691520089673
84503M62S00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.86961690340662,96.68523602396529,214.0,45.26161849498749,206.9064050912857,-168.7383815050125,99,100.86961690340662
84503M80T20000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,100.0,54.0,0.0,54.0,-54.0,24,100.0
84503M80T20000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,100.0,54.0,0.0,54.0,-54.0,24,100.0
84503M80T20000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,89.39164401099721,100.8093386888504,54.0,20.619065821170807,54.43704289197922,-33.38093417882919,24,89.39164401099721
84503M80T20000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.0,100.0,54.0,0.0,54.0,-54.0,24,100.0
84503M80T20000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.0,100.0,54.0,0.0,54.0,-54.0,24,100.0
84503M80T20000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0,100.0,54.0,0.0,54.0,-54.0,24,100.0
84504M68P00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,121.52810414477145,113.30165168810139,142.0,58.88834539710397,160.88834539710396,-83.11165460289604,86,121.52810414477145
84504M68P00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,109.26273343736524,102.58469531914413,142.0,42.47502701773682,145.67026735318467,-99.52497298226318,86,109.26273343736524
84504M68P00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,124.91128972522797,105.06047010421753,142.0,201.82339942455292,149.1858675479889,59.82339942455292,86,124.91128972522797
84504M68P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,108.14357152344688,98.90777258805825,142.0,85.25500881671906,140.44903707504272,-56.744991183280945,86,108.14357152344688
84504M68P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,113.29123417536418,106.21582252878538,142.0,48.18873596191406,150.82646799087524,-93.81126403808594,86,113.29123417536418
84504M68P00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,105.66726808983182,99.53515496052486,142.0,55.95085382461548,141.3399200439453,-86.04914617538452,86,105.66726808983182
8451061M02000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,103.18451019058178,101.21868340262957,158.0,52.55286448145469,159.92551977615472,-105.44713551854531,103,103.18451019058178
8451061M02000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.32070197106216,98.25348140095238,158.0,44.470733119594215,155.24050061350476,-113.52926688040579,103,100.32070197106216
8451061M02000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,93.45225657570606,82.569053882285,158.0,216.21320235729218,130.45910513401031,58.213202357292175,103,93.45225657570606
8451061M02000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,95.125119280484,89.5858580553079,158.0,87.33402514457703,141.54565572738647,-70.66597485542297,103,95.125119280484
8451061M02000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,101.62758033003725,99.41711305062982,158.0,48.74226951599121,157.07903861999512,-109.25773048400879,103,101.62758033003725
8451061M02000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.31277089892771,96.6497341288796,158.0,64.31524562835693,152.70657992362976,-93.68475437164307,103,102.31277089892771
84510M76T21000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,123.97192352749816,119.14086185448404,94.0,45.46936582511955,111.992410143215,-48.53063417488045,61,123.97192352749816
84510M76T21000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,102.67539251135928,104.0926292913196,94.0,11.84707153384044,97.84707153384043,-82.15292846615957,61,102.67539251135928
84510M76T21000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,131.73863079090071,117.92864612442382,94.0,121.47061416506767,110.85292735695839,27.470614165067673,61,131.73863079090071
84510M76T21000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,123.47227221574943,118.06255686790385,94.0,45.86420887708664,110.97880345582962,-48.13579112291336,61,123.47227221574943
84510M76T21000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,129.4147730394015,124.0567757728252,94.0,51.343384742736816,116.61336922645569,-42.656615257263184,61,129.4147730394015
84510M76T21000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,124.99972748903582,119.35508542872489,94.0,45.07756984233856,112.1937803030014,-48.92243015766144,61,124.99972748903582
84510M76T31000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,105.63423699453043,102.79511979466672,193.0,33.60561772971175,198.39458120370676,-159.39438227028825,68,105.63423699453043
84510M76T31000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,116.39101192751299,105.52550646845664,193.0,20.664227484121312,203.6642274841213,-172.3357725158787,68,116.39101192751299
84510M76T31000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,104.09569361447578,99.47648531723516,193.0,115.14235636591911,191.98961666226387,-77.85764363408089,68,104.09569361447578
84510M76T31000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,104.09895175768078,102.32816832670893,193.0,32.6552215218544,197.49336487054825,-160.3447784781456,68,104.09895175768078
84510M76T31000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,109.48981427617713,104.20088465349662,193.0,39.03045213222504,201.10770738124847,-153.96954786777496,68,109.48981427617713
84510M76T31000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,101.7802684494506,101.64549214852289,193.0,30.899489879608154,196.17579984664917,-162.10051012039185,68,101.7802684494506
84510M80T11000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,100.0,110.0,0.0,110.0,-110.0,23,100.0
84510M80T11000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,100.0,110.0,0.0,110.0,-110.0,23,100.0
84510M80T11000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,83.62202822742991,95.88715626434846,110.0,12.99568596482277,105.47587189078331,-97.00431403517723,23,83.62202822742991
84510M80T11000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.0,100.0,110.0,0.0,110.0,-110.0,23,100.0
84510M80T11000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.0,100.0,110.0,0.0,110.0,-110.0,23,100.0
84510M80T11000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0,100.0,110.0,0.0,110.0,-110.0,23,100.0
84511M53M00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,107.11678844213945,110.32663289604197,162.0,155.83013324611085,178.729145291588,-6.16986675388921,91,107.11678844213945
84511M53M00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,95.42597969846746,92.087166370924,162.0,55.71459992182662,149.18120952089686,-106.28540007817338,91,95.42597969846746
84511M53M00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,186.43001610549112,121.6242481161047,162.0,317.4777183532715,197.0312819480896,155.47771835327148,91,186.43001610549112
84511M53M00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,123.09460819063632,95.12464242216981,162.0,170.37801730632782,154.1019207239151,8.37801730632782,91,123.09460819063632
84511M53M00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,96.60760411827398,91.3012941678365,162.0,78.08618140220642,147.90809655189514,-83.91381859779358,91,96.60760411827398
84511M53M00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,105.80255872094905,93.65974488081756,162.0,142.14115238189697,151.72878670692444,-19.858847618103027,91,105.80255872094905
84511M68K00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,132.96722558753825,149.6568034222022,51.0,43.324969745323116,76.32496974532312,-7.675030254676882,47,132.96722558753825
84511M68K00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,116.86469813950818,127.24563600592886,51.0,30.50478292460784,64.89527436302372,-20.495217075392162,47,116.86469813950818
84511M68K00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,140.39691087542747,225.284412912294,51.0,146.16023844480515,114.89505058526993,95.16023844480515,47,140.39691087542747
84511M68K00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,114.52659956451987,121.41245837305107,51.0,31.020387291908264,61.92035377025604,-19.979612708091736,47,114.52659956451987
84511M68K00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,133.0008993343431,150.50129609949448,51.0,43.75566101074219,76.75566101074219,-7.2443389892578125,47,133.0008993343431
84511M68K00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,117.5525572024235,128.10978001239252,51.0,31.73152470588684,65.33598780632019,-19.26847529411316,47,117.5525572024235
8454154P01000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,106.467731349527,104.75865064411796,88.0,25.653939593048726,92.18761256682382,-62.346060406951274,72,106.467731349527
8454154P01000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,109.06381961438545,107.35988171748826,88.0,28.443540834391044,94.47669591138967,-59.556459165608956,72,109.06381961438545
8454154P01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,126.20460267420168,118.37337423454632,88.0,135.14511859416962,104.16856932640076,47.14511859416962,72,126.20460267420168
8454154P01000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,108.27475222098974,103.65350354801525,88.0,37.8929979801178,91.21508312225342,-50.1070020198822,72,108.27475222098974
8454154P01000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,119.25214234104862,118.18408966064453,88.0,40.502248764038086,104.00199890136719,-47.497751235961914,72,119.25214234104862
8454154P01000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,101.8029938686041,99.81048229065809,88.0,20.220366835594177,87.83322441577911,-67.77963316440582,72,101.8029938686041
84541M56R00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,99.06662464650539,95.07818302805701,129.0,26.99522420806293,122.65085610619354,-102.00477579193708,81,99.06662464650539
84541M56R00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,97.28126352111434,94.01599513592622,129.0,23.662069499481003,121.28063372534481,-105.337930500519,81,97.28126352111434
84541M56R00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,98.60303430789325,98.89567628387333,129.0,132.53563141822815,127.5754224061966,3.5356314182281494,81,98.60303430789325
84541M56R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,95.34533430673496,92.50982768775881,129.0,23.147907972335815,119.33767771720886,-105.85209202766418,81,95.34533430673496
84541M56R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,102.4743607164431,96.6002715650455,129.0,34.26457643508911,124.61435031890869,-94.73542356491089,81,102.4743607164431
84541M56R00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,97.2166338871841,94.39819921818814,129.0,21.902688145637512,121.77367699146271,-107.09731185436249,81,97.2166338871841
84556M80T00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,100.0,21.0,0.0,21.0,-21.0,13,100.0
84556M80T00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,100.0,21.0,0.0,21.0,-21.0,13,100.0
84556M80T00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,97.33881993404715,99.5554343575523,21.0,9.48881521821022,20.906641215085983,-11.51118478178978,13,97.33881993404715
84556M80T00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.0,100.0,21.0,0.0,21.0,-21.0,13,100.0
84556M80T00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.0,100.0,21.0,0.0,21.0,-21.0,13,100.0
84556M80T00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0,100.0,21.0,0.0,21.0,-21.0,13,100.0
84570M62S10000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,99.73554530034447,98.39336149889154,163.0,41.999187836343495,160.3811792431932,-121.0008121636565,95,99.73554530034447
84570M62S10000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,101.673233317793,100.33162680145544,163.0,47.505374594984325,163.54055168637237,-115.49462540501568,95,101.673233317793
84570M62S10000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,87.9601271047729,89.68324599090529,163.0,198.03050059080124,146.18369096517563,35.03050059080124,95,87.9601271047729
84570M62S10000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,88.64616286677389,87.85959014131979,163.0,91.6633208990097,143.21113193035126,-71.3366791009903,95,88.64616286677389
84570M62S10000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,101.26406933914046,99.96199871133442,163.0,46.619163036346436,162.9380578994751,-116.38083696365356,95,101.26406933914046
84570M62S10000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,96.0189575327336,95.62524725323074,163.0,48.60226035118103,155.8691530227661,-114.39773964881897,95,96.0189575327336
84570M67P10000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,133.37550077961566,126.4120853803178,98.0,55.96804397111268,123.88384367271145,-42.03195602888733,62,133.37550077961566
84570M67P10000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,119.78401368551442,115.55034858914819,98.0,42.77793095295925,113.23934161736523,-55.222069047040755,62,119.78401368551442
84570M67P10000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,138.52682755944508,154.5949230388719,98.0,179.39037561416626,151.50302457809448,81.39037561416626,62,138.52682755944508
84570M67P10000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,111.41872972982829,110.58433214012457,98.0,42.750298380851746,108.37264549732208,-55.249701619148254,62,111.41872972982829
84570M67P10000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,129.18603516504413,122.79896833458726,98.0,51.85853719711304,120.34298896789551,-46.14146280288696,62,129.18603516504413
84570M67P10000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,114.79274444404196,110.63353054377498,98.0,36.97285616397858,108.42085993289948,-61.02714383602142,62,114.79274444404196
84570M75T00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,100.0,28.0,0.0,28.0,-28.0,14,100.0
84570M75T00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,100.0,28.0,0.0,28.0,-28.0,14,100.0
