sku_id,recommended_model_key,recommended_model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,recommended_horizon_wmape_percent,recommended_mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,feature_count,fit_status,wmape_valid,recommended_selection_score,recommended_selection_metric,recommended_bias_percent,recommended_wmape_band,recommendation_quality
3658054P00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,55.0,87.12635805089863,94.17124312198965,32.12635805089863,171.22044203998118,114.5191663593114,113.23317883508957,94,43,162,10,779,fit,True,114.5191663593114,mean_rolling_3m_wmape_percent,58.41156009254296,100_to_200,under_200
69410M74L00000,direct_hist_poisson,Direct Hist Gradient Poisson,9,162,31.0,31.312471632949613,53.317340793549064,0.3124716329496078,171.9914219146744,114.549876217513,116.33357578297215,63,25,162,0,779,fit,True,114.549876217513,mean_rolling_3m_wmape_percent,1.0079730095148638,100_to_200,under_200
1172080JA0000,direct_tweedie_glm,Direct Tweedie GLM,9,162,61.0,75.42197968023532,101.90688137478213,14.421979680235319,167.06046127013465,114.60288067703439,113.73778346063727,74,33,162,5,779,fit,True,114.60288067703439,mean_rolling_3m_wmape_percent,23.642589639730033,100_to_200,under_200
7171584A00ZM2,direct_tweedie_glm,Direct Tweedie GLM,9,162,183.0,129.71300501963287,289.5354968986786,-53.28699498036714,158.2161185238681,114.67015447886149,102.2790160428989,37,17,162,41,779,fit,True,114.67015447886149,mean_rolling_3m_wmape_percent,-29.118576492003903,100_to_200,under_200
68002M74L31000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,213.0,280.0665278282337,188.7148505754941,67.06652782823373,88.59852139694559,114.76457331573862,80.60104142807481,161,115,162,154,779,fit,True,114.76457331573862,mean_rolling_3m_wmape_percent,31.486632783208325,100_to_200,under_200
6932068LA0000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,90.0,122.28842922410855,106.54992173877216,32.28842922410857,118.38880193196906,115.02229939983823,121.54033342702948,130,69,162,20,779,fallback_hist_poisson_xgboost_missing,True,115.02229939983823,mean_rolling_3m_wmape_percent,35.87603247123174,100_to_200,under_200
8392165J010CB,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,127.0,195.66589686274295,135.23451924227697,68.66589686274295,106.48387341911574,115.08052944555098,93.2079053956715,145,87,162,130,779,fit,True,115.08052944555098,mean_rolling_3m_wmape_percent,54.067635324994455,100_to_200,under_200
3560461J10000,direct_tweedie_glm,Direct Tweedie GLM,9,162,110.0,72.4030765438498,130.98490804229203,-37.59692345615019,119.07718912935638,115.11752044671276,117.0223775646059,114,58,162,7,779,fit,True,115.11752044671276,mean_rolling_3m_wmape_percent,-34.1790213237729,100_to_200,under_200
84611M76M00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,125.0,200.14885896125395,130.15065618835834,75.14885896125398,104.12052495068667,115.39516625563036,85.90661831544628,144,89,162,124,779,fit,True,115.39516625563036,mean_rolling_3m_wmape_percent,60.11908716900319,100_to_200,under_200
0944829004000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,8.0,55.60681607765214,60.90675444157851,47.60681607765214,761.3344305197313,115.43918332132766,110.9552766267004,23,8,162,18,779,fallback_hist_poisson_xgboost_missing,True,115.43918332132766,mean_rolling_3m_wmape_percent,595.0852009706517,100_to_200,under_200
71740M50S00C48,direct_tweedie_glm,Direct Tweedie GLM,9,162,49.0,52.44761337965909,85.24296898999583,3.447613379659087,173.96524283672616,115.45649666184057,116.13368818517426,62,24,162,0,779,fit,True,115.45649666184057,mean_rolling_3m_wmape_percent,7.0359456727736465,100_to_200,under_200
3526779P00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,25.0,71.98294001401958,82.2213065880359,46.98294001401958,328.8852263521436,115.81446499538693,116.04634673576098,44,18,162,6,779,fit,True,115.81446499538693,mean_rolling_3m_wmape_percent,187.93176005607836,100_to_200,under_200
09409M15L01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,1494.0,940.1659780551797,1370.9316785412225,-553.8340219448204,91.76249521694929,115.8184074048796,86.84067860606496,150,97,162,162,779,fit,True,115.8184074048796,mean_rolling_3m_wmape_percent,-37.070550330978605,100_to_200,under_200
8721176G11T01,direct_random_forest_log1p,Direct Random Forest log1p,9,162,34.0,58.219164271306866,83.71810276237454,24.21916427130686,246.22971400698395,115.85318705307212,117.66553599232759,34,12,162,0,779,fit,True,115.85318705307212,mean_rolling_3m_wmape_percent,71.232836092079,100_to_200,under_200
0928314005000,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,71.0,55.31344680759135,110.12688398085993,-15.68655319240866,155.10828729698582,115.89181085463869,107.22200036024425,60,23,162,0,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,115.89181085463869,mean_rolling_3m_wmape_percent,-22.09373689071642,100_to_200,under_200
84503M62S00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,214.0,244.76667482209984,196.0798705266775,30.76667482209985,91.62610772274648,116.08418805818064,77.08793740818452,155,99,162,135,779,fit,True,116.08418805818064,mean_rolling_3m_wmape_percent,14.37695085144853,100_to_200,under_200
7171754GA0000,direct_tweedie_glm,Direct Tweedie GLM,9,162,84.0,72.90034801258489,147.47334414087567,-11.099651987415125,175.56350492961388,116.21887210697281,102.72757424509552,32,12,162,6,779,fit,True,116.21887210697281,mean_rolling_3m_wmape_percent,-13.213871413589434,100_to_200,under_200
7185261J01000,direct_tweedie_glm,Direct Tweedie GLM,9,162,158.0,177.55449279373593,164.23932097897335,19.55449279373592,103.94893732846414,116.33124181197803,87.85524639730505,151,89,162,72,779,fit,True,116.33124181197803,mean_rolling_3m_wmape_percent,12.376261261858179,100_to_200,under_200
3532065D41000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,15.0,38.36150743426215,48.10427588724177,23.361507434262155,320.69517258161176,116.56660369063701,117.64718378906547,35,12,162,0,779,fallback_hist_poisson_xgboost_missing,True,116.56660369063701,mean_rolling_3m_wmape_percent,155.74338289508103,100_to_200,under_200
69430M74L00000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,17.0,34.20045239024967,44.35611022696682,17.200452390249673,260.918295452746,116.61852163804119,115.61812565953772,49,17,162,0,779,fallback_hist_poisson_xgboost_missing,True,116.61852163804119,mean_rolling_3m_wmape_percent,101.17913170735102,100_to_200,under_200
8458080J01000,direct_hist_poisson,Direct Hist Gradient Poisson,9,162,33.0,57.012302050257,76.57668367968868,24.012302050257006,232.05055660511724,116.65538779865287,117.94408114709172,43,18,162,0,779,fit,True,116.65538779865287,mean_rolling_3m_wmape_percent,72.76455166744546,100_to_200,under_200
0928340027000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,477.0,294.1224037316967,427.80471867033776,-182.87759626830336,89.68652383025949,116.72166066131096,84.14852530479378,149,110,162,149,779,fit,True,116.72166066131096,mean_rolling_3m_wmape_percent,-38.33911871452901,100_to_200,under_200
1161061M01000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,32.0,40.24628233017778,63.40323439340507,8.246282330177772,198.13510747939085,116.72477412320968,117.76249876879436,48,17,162,0,779,fallback_hist_poisson_xgboost_missing,True,116.72477412320968,mean_rolling_3m_wmape_percent,25.76963228180554,100_to_200,under_200
09148M06022000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,26.0,49.78061785550504,66.5334703358771,23.780617855505035,255.89796283029654,116.73171898010486,115.65510051946954,38,14,162,0,779,fit,True,116.73171898010486,mean_rolling_3m_wmape_percent,91.46391482886551,100_to_200,under_200
0932010024000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,176.0,141.2258905134978,257.2469208787347,-34.7741094865022,146.16302322655383,116.97584162359696,118.96633592170326,92,35,162,68,779,fit,True,116.97584162359696,mean_rolling_3m_wmape_percent,-19.75801675369443,100_to_200,under_200
57711M79G10000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,36.0,67.01171677641048,84.78587744572698,31.01171677641047,235.51632623813052,117.12307962728443,124.68504131041463,50,24,162,0,779,fit,True,117.12307962728443,mean_rolling_3m_wmape_percent,86.14365771225131,100_to_200,under_200
72211M60M005PK,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,3.0,44.03581806366786,44.72811419353015,41.03581806366786,1490.9371397843386,117.27091008864441,132.7520572283418,7,3,162,0,779,fallback_hist_poisson_xgboost_missing,True,117.27091008864441,mean_rolling_3m_wmape_percent,1367.860602122262,100_to_200,under_200
7784161M00A93,direct_tweedie_glm,Direct Tweedie GLM,9,162,42.0,60.8926037754772,67.54289882665516,18.892603775477195,160.8164257777504,117.40640927713139,124.32445590158221,90,42,162,0,779,fit,True,117.40640927713139,mean_rolling_3m_wmape_percent,44.98238994161237,100_to_200,under_200
7177161M005PK,direct_tweedie_glm,Direct Tweedie GLM,9,162,75.0,77.578917285801,104.3730953367834,2.5789172858009923,139.16412711571118,117.5376603343944,122.84080898852085,105,48,162,4,779,fit,True,117.5376603343944,mean_rolling_3m_wmape_percent,3.43855638106799,100_to_200,under_200
73610M68P00C48,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,172.0,251.37280992994462,159.1546649213114,79.37280992994462,92.531781930995,117.58692228495644,84.44369999556864,149,99,162,146,779,fit,True,117.58692228495644,mean_rolling_3m_wmape_percent,46.14698251740967,100_to_200,under_200
0940910318000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,62.0,109.5126772506791,154.94425235397466,47.512677250679104,249.9100844418946,117.60994715853228,115.73902351399083,34,12,162,29,779,fit,True,117.60994715853228,mean_rolling_3m_wmape_percent,76.63335040432113,100_to_200,under_200
7178254P00000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,53.0,58.800005683119274,88.60636157751242,5.800005683119268,167.18181429719323,117.63236929466358,119.57950498321368,85,41,162,0,779,fit,True,117.63236929466358,mean_rolling_3m_wmape_percent,10.943406949281638,100_to_200,under_200
3845062R00000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,72.0,78.5915496347108,112.1618339993049,6.59154963471081,155.7803249990346,117.67736326782078,118.17347725513632,86,41,162,0,779,fit,True,117.67736326782078,mean_rolling_3m_wmape_percent,9.154930048209458,100_to_200,under_200
8450171L02000,direct_tweedie_glm,Direct Tweedie GLM,9,162,21.0,42.84338284760443,52.90385501762428,21.84338284760444,251.9231191315442,117.68243751331904,118.47004678615073,54,19,162,0,779,fit,True,117.68243751331904,mean_rolling_3m_wmape_percent,104.01610879811638,100_to_200,under_200
84701M56R50ZHJ,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,178.0,266.41646383436444,164.37983871406405,88.41646383436438,92.3482239966652,117.81882417694229,89.14996214106168,151,103,162,147,779,fit,True,117.81882417694229,mean_rolling_3m_wmape_percent,49.67217069346314,100_to_200,under_200
71751M79G10000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,167.0,187.62587005671992,178.54019626764398,20.625870056719894,106.91029716625388,117.82140449391532,85.58274430663016,139,80,162,111,779,fit,True,117.82140449391532,mean_rolling_3m_wmape_percent,12.350820393245446,100_to_200,under_200
7666179P005PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,112.0,181.16993416645738,128.4323128946942,69.16993416645737,114.67170794169125,117.83797460391415,89.11313350961912,136,83,162,100,779,fit,True,117.83797460391415,mean_rolling_3m_wmape_percent,61.758869791479796,100_to_200,under_200
68003M74L31000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,124.0,171.6538889545855,137.41769266634665,47.653888954585526,110.82071989221504,117.90072483451198,105.27668225348032,144,80,162,104,779,fit,True,117.90072483451198,mean_rolling_3m_wmape_percent,38.430555608536714,100_to_200,under_200
3882151K02000,direct_tweedie_glm,Direct Tweedie GLM,9,162,71.0,89.28159567750875,115.8484863359144,18.281595677508747,163.16688216325971,118.04852333502825,116.8808183420572,81,35,162,11,779,fit,True,118.04852333502825,mean_rolling_3m_wmape_percent,25.748726306350346,100_to_200,under_200
1161054G30000,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,57.0,64.62576844463521,108.39471200258936,7.625768444635218,190.16616140805152,118.2404322566049,117.67669236872752,54,20,162,0,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,118.2404322566049,mean_rolling_3m_wmape_percent,13.37854113093898,100_to_200,under_200
84701M80TA05PK,direct_xgboost_tweedie,Direct XGBoost Tweedie,8,87,32.0,57.36881735281748,65.55528110032598,25.368817352817477,204.8602534385187,118.32241074739046,136.30406459143921,38,18,87,1,779,fallback_hist_poisson_xgboost_missing,True,118.32241074739046,mean_rolling_3m_wmape_percent,79.27755422755462,100_to_200,under_200
11620M76M00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,76.0,133.43500002395677,136.3980939052757,57.4350000239568,179.47117619115224,118.32846116705505,114.03157372906848,99,50,162,47,779,fit,True,118.32846116705505,mean_rolling_3m_wmape_percent,75.57236845257474,100_to_200,under_200
7243179M00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,145.0,233.3027315808801,136.8817083022666,88.3027315808801,94.4011781394942,118.39884217715343,78.01676245622207,152,107,162,122,779,fit,True,118.39884217715343,mean_rolling_3m_wmape_percent,60.898435573020755,100_to_200,under_200
82160M67P10000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,13.0,37.75431326370275,45.354291223855654,24.75431326370275,348.8791632604281,118.48468494682753,123.03567586894147,37,13,162,0,779,fit,True,118.48468494682753,mean_rolling_3m_wmape_percent,190.41779433617498,100_to_200,under_200
3834651K42000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,27.0,124.24042461276025,116.19451335240306,97.24042461276025,430.3500494533447,118.52799850033574,132.47548682127666,44,21,162,52,779,fit,True,118.52799850033574,mean_rolling_3m_wmape_percent,360.14972078800093,100_to_200,under_200
38315M68K00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,61.0,100.32083838120187,102.93154032389162,39.32083838120187,168.7402300391666,118.83534440136049,121.71802566654411,99,49,162,1,779,fit,True,118.83534440136049,mean_rolling_3m_wmape_percent,64.46039078885552,100_to_200,under_200
35750M68P20000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,21.0,48.444978003131254,61.42621713887061,27.444978003131258,292.5057958993839,118.91877546451533,119.95938265670165,42,14,162,0,779,fit,True,118.91877546451533,mean_rolling_3m_wmape_percent,130.69037144348218,100_to_200,under_200
8450373R00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,49.0,85.56254502492862,100.11737650590766,36.562545024928625,204.32117654266867,118.96997450944195,124.81688110988378,88,37,162,9,779,fit,True,118.96997450944195,mean_rolling_3m_wmape_percent,74.61743882638494,100_to_200,under_200
8450162R02000,direct_tweedie_glm,Direct Tweedie GLM,9,162,19.0,42.28534226635506,54.54082968785167,23.28534226635506,287.0569983571141,119.23555692684208,116.2016927259747,39,13,162,0,779,fit,True,119.23555692684208,mean_rolling_3m_wmape_percent,122.5544329808161,100_to_200,under_200
09409063145PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,431.0,118.94805659514726,516.2163000777191,-312.05194340485275,119.77176335909955,119.2585433413208,108.4501732107326,63,24,162,25,779,fit,True,119.2585433413208,mean_rolling_3m_wmape_percent,-72.40184301736723,100_to_200,under_200
09471M12182000,direct_tweedie_glm,Direct Tweedie GLM,9,162,134.0,83.96070091511453,181.92627287725855,-50.03929908488547,135.76587528153624,119.35657004346457,113.97213892908779,95,39,162,17,779,fit,True,119.35657004346457,mean_rolling_3m_wmape_percent,-37.34276051110856,100_to_200,under_200
38480M68P01000,direct_tweedie_glm,Direct Tweedie GLM,9,162,25.0,60.81442544898752,67.09325623905262,35.81442544898752,268.3730249562105,119.44501898491816,119.80658528397657,60,24,162,0,779,fit,True,119.44501898491816,mean_rolling_3m_wmape_percent,143.25770179595008,100_to_200,under_200
17700M67P00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,217.0,343.3944986017232,224.04770644358445,126.39449860172321,103.24779098782693,119.4725000294167,87.85202763572767,148,102,162,157,779,fit,True,119.4725000294167,mean_rolling_3m_wmape_percent,58.24631271968811,100_to_200,under_200
83101M53M10GCY,direct_tweedie_glm,Direct Tweedie GLM,9,162,24.0,40.35052201713473,55.264529732699245,16.35052201713473,230.26887388624687,119.4735814528295,120.32468956726244,51,18,162,0,779,fit,True,119.4735814528295,mean_rolling_3m_wmape_percent,68.1271750713947,100_to_200,under_200
0940910313000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,23.0,50.91164387061092,68.13268709279481,27.91164387061091,296.2290743164992,119.49609083833644,121.09204991391722,30,11,162,0,779,fit,True,119.49609083833644,mean_rolling_3m_wmape_percent,121.35497335048221,100_to_200,under_200
9531071L01000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,174.0,288.9051850826228,175.2978429506116,114.90518508262281,100.74588675322505,119.60270218593301,77.39540590100457,149,113,162,155,779,fit,True,119.60270218593301,mean_rolling_3m_wmape_percent,66.03746269116253,100_to_200,under_200
84740M74L20000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,187.0,158.08542014985068,221.7526648981604,-28.91457985014935,118.58431277976491,119.61827838637964,99.03576398750886,120,67,162,62,779,fit,True,119.61827838637964,mean_rolling_3m_wmape_percent,-15.462342165855269,100_to_200,under_200
7252261M00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,22.0,61.88659190817652,73.50801061346614,39.88659190817651,334.1273209703006,119.66904570335191,122.28875672017901,41,15,162,0,779,fit,True,119.66904570335191,mean_rolling_3m_wmape_percent,181.30269049171145,100_to_200,under_200
7246073R00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,116.0,129.57151950975606,124.32397397314499,13.571519509756069,107.17583963202154,119.73940529931127,92.33021404665563,128,75,162,20,779,fit,True,119.73940529931127,mean_rolling_3m_wmape_percent,11.699585784272474,100_to_200,under_200
57410M67P00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,141.0,199.81199863814658,130.10121190979572,58.81199863814654,92.27036305659271,119.75057806273136,76.50591824630226,157,106,162,98,779,fit,True,119.75057806273136,mean_rolling_3m_wmape_percent,41.71063733201883,100_to_200,under_200
82960M60G005ES,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,183.0,101.96330832195369,226.26658048601928,-81.03669167804631,123.64294015629469,119.94149500084067,116.19752489311644,119,51,162,6,779,fit,True,119.94149500084067,mean_rolling_3m_wmape_percent,-44.282345179260275,100_to_200,under_200
4321064J01ZBP,direct_tweedie_glm,Direct Tweedie GLM,9,162,46.0,48.6907172689384,71.41269160550371,2.690717268938405,155.24498175109503,119.97241997437395,120.60540797855306,107,40,162,0,779,fit,True,119.97241997437395,mean_rolling_3m_wmape_percent,5.849385367257402,100_to_200,under_200
58110M74L00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,127.0,183.11268919212745,149.40965830176685,56.11268919212744,117.6454002376117,120.10934720259296,88.46276486778164,139,81,162,80,779,fit,True,120.10934720259296,mean_rolling_3m_wmape_percent,44.183219836320816,100_to_200,under_200
71734M58R00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,73.0,79.44591470561878,96.23778993211135,6.445914705618774,131.83258894809774,120.20796473132853,129.4419657924269,124,57,162,5,779,fit,True,120.20796473132853,mean_rolling_3m_wmape_percent,8.830020144683251,100_to_200,under_200
09136M05078000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,37.0,78.904632491797,106.03138253575965,41.904632491797,286.57130415070174,120.34717215874268,117.57846174488753,37,13,162,18,779,fit,True,120.34717215874268,mean_rolling_3m_wmape_percent,113.25576349134325,100_to_200,under_200
0911912006XC0,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,8.0,43.00737973066596,47.60300652317172,35.00737973066596,595.0375815396466,120.52124921650712,121.90149129625878,23,8,162,0,779,fit,True,120.52124921650712,mean_rolling_3m_wmape_percent,437.5922466333245,100_to_200,under_200
83821M79G11000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,148.0,246.31336675792093,197.56641448167338,98.31336675792092,133.49082059572527,120.77723489000982,86.26899570114904,120,74,162,127,779,fit,True,120.77723489000982,mean_rolling_3m_wmape_percent,66.42795051210874,100_to_200,under_200
4321079K510BK,direct_random_forest_log1p,Direct Random Forest log1p,9,162,55.0,77.83080069937667,108.30133319450125,22.83080069937666,196.9115148990932,120.81368249868828,116.88501102677611,67,27,162,0,779,fit,True,120.81368249868828,mean_rolling_3m_wmape_percent,41.51054672613938,100_to_200,under_200
7231282K00000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,13.0,34.94118479401995,41.964503798782005,21.941184794019954,322.8038753752462,120.87389064477837,122.2065250990133,37,13,162,0,779,fit,True,120.87389064477837,mean_rolling_3m_wmape_percent,168.77834456938427,100_to_200,under_200
8228076872000,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,65.0,63.49885347616241,106.47046799052251,-1.5011465238375905,163.80071998541922,120.92791600835442,109.98692414300618,82,31,162,0,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,120.92791600835442,mean_rolling_3m_wmape_percent,-2.30945619051937,100_to_200,under_200
77250M79M100PG,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,29.0,48.510585094100755,60.068242729044776,19.510585094100755,207.13187147946476,121.02216348548195,126.4214646278367,77,29,162,0,779,fallback_hist_poisson_xgboost_missing,True,121.02216348548195,mean_rolling_3m_wmape_percent,67.27787963483019,100_to_200,under_200
72333M76M005PK,direct_tweedie_glm,Direct Tweedie GLM,9,162,86.0,158.08229464355423,125.23312177455551,72.08229464355423,145.61990904018083,121.06106716163116,99.56962896967065,126,68,162,70,779,fit,True,121.06106716163116,mean_rolling_3m_wmape_percent,83.81662167855143,100_to_200,under_200
7821565J105PK,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,116.0,92.49307255903227,157.59530774729313,-23.50692744096775,135.85802392008029,121.13846571728645,127.30363770763198,101,42,162,2,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,121.13846571728645,mean_rolling_3m_wmape_percent,-20.264592621523924,100_to_200,under_200
72330M74L005PK,direct_tweedie_glm,Direct Tweedie GLM,9,162,46.0,85.52628503548198,95.15180003250507,39.526285035481976,206.85173920109798,121.21576019638917,129.8807229253058,78,34,162,5,779,fit,True,121.21576019638917,mean_rolling_3m_wmape_percent,85.92670659887386,100_to_200,under_200
82510M60M51000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,76.0,113.55701490062042,106.24885886491164,37.557014900620416,139.80113008541005,121.30344528134435,138.85079431185616,123,59,162,3,779,fit,True,121.30344528134435,mean_rolling_3m_wmape_percent,49.41712486923739,100_to_200,under_200
71761M76MB0ZNZ,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,47.0,106.84754130391389,97.36899304447022,59.847541303913886,207.16807030738343,121.30835856109515,136.63145768964057,82,42,162,17,779,fit,True,121.30835856109515,mean_rolling_3m_wmape_percent,127.33519426364657,100_to_200,under_200
84701M53M005PK,direct_hist_poisson,Direct Hist Gradient Poisson,9,162,58.0,50.320143588547175,87.59075081476024,-7.679856411452825,151.01853588751766,121.30864688052675,129.90662962815628,79,33,162,0,779,fit,True,121.30864688052675,mean_rolling_3m_wmape_percent,-13.24113174388418,100_to_200,under_200
84701M67P30000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,73.0,110.61557161116005,168.5958404501955,37.615571611160064,230.95320609615823,121.37275370654272,109.87285194484839,33,12,162,43,779,fit,True,121.37275370654272,mean_rolling_3m_wmape_percent,51.52818028926036,100_to_200,under_200
37736M79M00000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,48.0,66.04642881213431,90.11913051583278,18.046428812134305,187.74818857465164,121.3938600455727,122.24299040481228,73,32,162,0,779,fallback_hist_poisson_xgboost_missing,True,121.3938600455727,mean_rolling_3m_wmape_percent,37.596726691946465,100_to_200,under_200
84702M67P4026U,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,159.0,244.88438480022154,146.91362853437067,85.88438480022154,92.39850851218281,121.39475937560111,90.7198932802607,155,102,162,146,779,fit,True,121.39475937560111,mean_rolling_3m_wmape_percent,54.01533635234059,100_to_200,under_200
8228061810000,direct_tweedie_glm,Direct Tweedie GLM,9,162,26.0,59.64643791287802,65.48862020150838,33.64643791287802,251.87930846733994,121.39782266435958,122.71203432664242,64,25,162,0,779,fit,True,121.39782266435958,mean_rolling_3m_wmape_percent,129.4093765879924,100_to_200,under_200
8480254P446GS,direct_tweedie_glm,Direct Tweedie GLM,9,162,43.0,68.93554038403312,80.2376499078415,25.935540384033118,186.59918583218953,121.56288945161816,123.61085957453187,84,36,162,3,779,fit,True,121.56288945161816,mean_rolling_3m_wmape_percent,60.31521019542586,100_to_200,under_200
71751M50S005PK,direct_tweedie_glm,Direct Tweedie GLM,9,162,83.0,79.30311321950373,111.57507193525892,-3.6968867804962553,134.42779751236014,121.56501238324638,127.47449601653749,117,53,162,4,779,fit,True,121.56501238324638,mean_rolling_3m_wmape_percent,-4.454080458429224,100_to_200,under_200
7672157L005PK,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,110.0,163.9057751439555,153.9934983766258,53.90577514395552,139.99408943329618,122.16597757024059,126.60472131016937,120,61,162,90,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,122.16597757024059,mean_rolling_3m_wmape_percent,49.00525013086866,100_to_200,under_200
1711279P01000,direct_tweedie_glm,Direct Tweedie GLM,9,162,64.0,87.52446116961546,91.89905050074543,23.52446116961546,143.59226640741474,122.19107917688243,127.36184510866799,125,53,162,7,779,fit,True,122.19107917688243,mean_rolling_3m_wmape_percent,36.75697057752416,100_to_200,under_200
75463M75J00000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,64.0,121.32857713571,107.13030798663456,57.328577135710006,167.3911062291165,122.28971484653653,131.32406417717436,110,53,162,9,779,fit,True,122.28971484653653,mean_rolling_3m_wmape_percent,89.57590177454688,100_to_200,under_200
4171080J00000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,343.0,162.0903076807508,354.90715022350435,-180.90969231924922,103.47147236836862,122.38994382811677,99.05059722109416,136,81,162,51,779,fit,True,122.38994382811677,mean_rolling_3m_wmape_percent,-52.74335053039336,100_to_200,under_200
82814M75J00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,77.0,119.29381928063682,115.2377005288671,42.293819280636825,149.65935133619104,122.41447307264998,129.47047994895607,114,55,162,29,779,fit,True,122.41447307264998,mean_rolling_3m_wmape_percent,54.92703802680107,100_to_200,under_200
15910M79GB1000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,132.0,116.66604648903159,179.71434619473922,-15.333953510968405,136.14723196571154,122.42898982127649,118.19882883785615,100,47,162,8,779,fit,True,122.42898982127649,mean_rolling_3m_wmape_percent,-11.616631447703336,100_to_200,under_200
6942063J00000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,13.0,50.51788293833047,55.709201589776626,37.517882938330466,428.53231992135863,122.68644427024621,126.8689981536894,36,13,162,0,779,fallback_hist_poisson_xgboost_missing,True,122.68644427024621,mean_rolling_3m_wmape_percent,288.59909952561895,100_to_200,under_200
8183065J02000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,23.0,59.343515923627585,69.78423794755919,36.34351592362758,303.4097302067791,122.77369873248807,124.69674204401022,50,18,162,0,779,fit,True,122.77369873248807,mean_rolling_3m_wmape_percent,158.01528662446773,100_to_200,under_200
