sku_id,lumpy_06_model_key,lumpy_06_model,lumpy_06_mean_rolling_3m_wmape_percent,lumpy_06_horizon_wmape_percent,lumpy_06_actual_total,lumpy_07_model_key,lumpy_07_model,lumpy_07_mean_rolling_3m_wmape_percent,lumpy_07_horizon_wmape_percent,lumpy_07_actual_total,rolling_wmape_delta_07_minus_06,regression_improved,regression_improved_by_10pts,regression_worse_by_10pts
72221M56R005PK,sba_croston,SBA Croston,95.17107074007292,92.70907474611542,161.0,direct_extra_trees_log1p,Direct Extra Trees log1p,102.81590492746068,91.28484121164277,161.0,7.644834187387758,False,False,False
4311078K00000,recent_mean_6,Recent Mean 6m,103.84615384615384,153.33333333333331,10.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,111.50556830099889,273.6719623220447,10.0,7.659414454845049,False,False,False
09403M07311000,sba_croston,SBA Croston,93.6345312186126,91.8061221377676,230.0,direct_tweedie_glm,Direct Tweedie GLM,101.29512193111928,85.46797014679721,230.0,7.660590712506689,False,False,False
82280M79811000,sba_croston,SBA Croston,97.88666039777588,95.06799690057848,198.0,direct_extra_trees_log1p,Direct Extra Trees log1p,105.67170284518878,83.05690096239478,198.0,7.785042447412891,False,False,False
71831M76T00000,tsb,TSB,90.67587096455752,85.790708,100.0,direct_hist_squared,Direct Hist Gradient Squared,98.49143286893883,102.35813465625182,100.0,7.815561904381312,False,False,False
77832M67P000PG,sba_croston,SBA Croston,117.1208983504166,207.02342330231517,46.0,direct_extra_trees_log1p,Direct Extra Trees log1p,124.95354661500036,247.12986873317496,46.0,7.832648264583767,False,False,False
0938019004000,seasonal_sba_croston,Seasonal SBA Croston,122.04080328296492,186.22195936941455,48.0,direct_extra_trees_log1p,Direct Extra Trees log1p,129.98860805422805,214.6226500725966,48.0,7.947804771263137,False,False,False
1793161M10000,sba_croston,SBA Croston,121.05036018100564,137.72719925318904,62.0,direct_tweedie_glm,Direct Tweedie GLM,129.04789346021204,151.08558344380947,62.0,7.997533279206394,False,False,False
69430M74L00000,tsb,TSB,108.57080032552147,191.2926550587815,17.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,116.61852163804119,260.918295452746,17.0,8.047721312519712,False,False,False
76661M75L005PK,sba_croston,SBA Croston,102.36785631044631,110.476654585049,95.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,110.46614301036533,128.54808096981373,95.0,8.098286699919015,False,False,False
84730M74T00000,aggregate_allocation,Aggregate Allocation,101.17848328229692,104.06861194919765,94.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,109.55432257423817,112.62017455024032,94.0,8.375839291941247,False,False,False
87491M68P105PK,sba_croston,SBA Croston,102.13743405533974,91.49299107448296,227.0,direct_extra_trees_log1p,Direct Extra Trees log1p,110.51810081850674,92.30230755478156,227.0,8.380666763167,False,False,False
84730M56R00000,sba_croston,SBA Croston,99.09517312037786,96.94620081647032,251.0,direct_extra_trees_log1p,Direct Extra Trees log1p,107.47820519778045,92.97573894750737,251.0,8.38303207740259,False,False,False
77171M68L00000,tsb,TSB,120.73040473438638,186.17848021109816,36.0,direct_extra_trees_log1p,Direct Extra Trees log1p,129.15791180967574,215.6734616944203,36.0,8.427507075289355,False,False,False
43210M74T50QC8,sba_croston,SBA Croston,100.0,100.0,70.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,108.46374913350506,104.42519844147978,70.0,8.463749133505061,False,False,False
8471573K00RX0OTS,sba_croston,SBA Croston,105.3742322926188,203.21432469622957,32.0,direct_random_forest_log1p,Direct Random Forest log1p,113.91237414481822,221.28631906768268,32.0,8.538141852199416,False,False,False
72390M76T00000,sba_croston,SBA Croston,99.47968588357,98.76522037386384,119.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,108.04044539731214,89.83103218763374,119.0,8.560759513742141,False,False,False
39102M80T00000,aggregate_allocation,Aggregate Allocation,100.0,100.0,45.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,108.5842753569706,127.37049607412352,45.0,8.584275356970593,False,False,False
72361M79M00000,sba_croston,SBA Croston,100.40312421264802,103.84800384800386,33.0,direct_hist_poisson,Direct Hist Gradient Poisson,108.99032347802458,150.76167383827277,33.0,8.587199265376555,False,False,False
7246073R00000,sba_croston,SBA Croston,111.09887151255695,104.80155832577717,116.0,direct_extra_trees_log1p,Direct Extra Trees log1p,119.73940529931127,107.17583963202154,116.0,8.640533786754318,False,False,False
7724054P105PK,sba_croston,SBA Croston,130.97208636528865,162.2495619043209,54.0,direct_extra_trees_log1p,Direct Extra Trees log1p,139.64350026602688,183.22492590653496,54.0,8.67141390073823,False,False,False
4321057M100BK,hurdle_random_forest,Hurdle Random Forest,95.26826862216969,133.91919370405964,44.0,direct_tweedie_glm,Direct Tweedie GLM,103.94889312053397,145.58672396593525,44.0,8.680624498364281,False,False,False
3532065D41000,recent_mean_6,Recent Mean 6m,107.85714285714286,204.44444444444443,15.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,116.56660369063701,320.69517258161176,15.0,8.709460833494148,False,False,False
33690M60M00000,sba_croston,SBA Croston,90.1644029589774,82.89520702101208,166.0,direct_extra_trees_log1p,Direct Extra Trees log1p,99.09934341746876,80.53694305475256,166.0,8.934940458491354,False,False,False
17878M74L00000,sba_croston,SBA Croston,86.0367604528325,97.25824204317736,129.0,direct_tweedie_glm,Direct Tweedie GLM,95.00396105636372,114.35180994521306,129.0,8.967200603531225,False,False,False
71751M50S005PK,sba_croston,SBA Croston,112.59605771884168,118.89986248278142,83.0,direct_tweedie_glm,Direct Tweedie GLM,121.56501238324638,134.42779751236014,83.0,8.968954664404706,False,False,False
8313063JC0C48,sba_croston,SBA Croston,100.0,100.0,28.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,109.01416244051669,316.26850555026914,28.0,9.014162440516685,False,False,False
77540M74T005PK,tsb,TSB,89.18660934484903,86.227417679558,181.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,98.33844875562659,87.99012038011017,181.0,9.151839410777555,False,False,False
73820M55R60PSG,sba_croston,SBA Croston,126.8784071610812,271.6031964716954,25.0,direct_tweedie_glm,Direct Tweedie GLM,136.16447845590642,348.5814021962857,25.0,9.28607129482522,False,False,False
0940307333000,sba_croston,SBA Croston,127.04781395639108,148.55896806154956,93.0,direct_extra_trees_log1p,Direct Extra Trees log1p,136.3456941971592,152.6095461379535,93.0,9.297880240768109,False,False,False
1793165D00000,sba_croston,SBA Croston,138.53403084837936,192.80061892867656,47.0,direct_extra_trees_log1p,Direct Extra Trees log1p,147.841442782985,219.01867730602712,47.0,9.307411934605653,False,False,False
75463M75J00000,sba_croston,SBA Croston,112.9651102448683,136.69961781366004,64.0,direct_random_forest_log1p,Direct Random Forest log1p,122.28971484653653,167.3911062291165,64.0,9.324604601668227,False,False,False
82510M53M00000,sba_croston,SBA Croston,115.80033846786507,153.70406824177678,59.0,direct_extra_trees_log1p,Direct Extra Trees log1p,125.18522221375498,202.73274912832233,59.0,9.384883745889908,False,False,False
35750M68P20000,recent_mean_6,Recent Mean 6m,109.52380952380952,169.84126984126982,21.0,direct_extra_trees_log1p,Direct Extra Trees log1p,118.91877546451533,292.5057958993839,21.0,9.394965940705816,False,False,False
0930508011000,recent_mean_6,Recent Mean 6m,100.0,100.0,38.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,109.53417403787607,187.1962553186201,38.0,9.53417403787607,False,False,False
82814M75J00000,sba_croston,SBA Croston,112.84009187974716,129.15996714084292,77.0,direct_tweedie_glm,Direct Tweedie GLM,122.41447307264998,149.65935133619104,77.0,9.57438119290282,False,False,False
7822565J105PK,sba_croston_tuned,SBA Croston Tuned,134.05873718192032,251.28016173111143,25.0,direct_extra_trees_log1p,Direct Extra Trees log1p,143.69302185981027,292.5372288953696,25.0,9.634284677889951,False,False,False
2818084A20000,sba_croston,SBA Croston,121.96390917834589,173.82351331145608,41.0,direct_tweedie_glm,Direct Tweedie GLM,131.6678466772618,203.36321960064876,41.0,9.703937498915906,False,False,False
74461M74L00V6N,sba_croston,SBA Croston,94.99904228631074,90.65697707774038,242.0,direct_extra_trees_log1p,Direct Extra Trees log1p,104.93093893812596,89.61932513225896,242.0,9.931896651815222,False,False,False
8392471L200CE,sba_croston,SBA Croston,114.80835641189036,118.957377144845,84.0,direct_extra_trees_log1p,Direct Extra Trees log1p,124.7892750692779,133.84867971205296,84.0,9.980918657387548,False,False,False
77250M74T005PK,tsb,TSB,97.56660525695426,95.73434782608696,138.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,107.7467365745293,100.01077126301449,138.0,10.180131317575032,False,False,True
58230M79G01000,sba_croston,SBA Croston,100.29152362334992,212.6535137176761,51.0,direct_extra_trees_log1p,Direct Extra Trees log1p,110.6787893882532,250.63491358430016,51.0,10.387265764903276,False,False,True
11610M79G50000,sba_croston,SBA Croston,120.01803273629226,189.6205310679936,84.0,direct_extra_trees_log1p,Direct Extra Trees log1p,130.4359415149787,213.17268771238236,84.0,10.417908778686453,False,False,True
84511M68K00000,seasonal_sba_croston,Seasonal SBA Croston,115.98524341622526,160.8288795897981,51.0,direct_random_forest_log1p,Direct Random Forest log1p,126.45638100609035,196.42341676150096,51.0,10.471137589865094,False,False,True
7173277M10000,sba_croston,SBA Croston,90.30296723277635,83.31413394469926,160.0,direct_extra_trees_log1p,Direct Extra Trees log1p,100.85906390542613,78.5838823547844,160.0,10.556096672649772,False,False,True
73412M53M10U3J,sba_croston,SBA Croston,137.51546073944235,138.8128250754203,99.0,direct_extra_trees_log1p,Direct Extra Trees log1p,148.20922803788878,148.60816668170173,99.0,10.693767298446431,False,False,True
5741079P00000,sba_croston,SBA Croston,113.06264563402644,123.91997354711218,79.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,123.76863343333126,154.4702838826559,79.0,10.705987799304822,False,False,True
35701M76T00000,aggregate_allocation,Aggregate Allocation,99.4809351728494,97.05127375325524,119.0,direct_hist_squared,Direct Hist Gradient Squared,110.31493548707837,98.36382016362246,119.0,10.834000314228973,False,False,True
35702M76T00000,tsb,TSB,97.32129283468458,93.22480194044574,133.0,direct_hist_squared,Direct Hist Gradient Squared,108.21424520086246,98.87098727602894,133.0,10.89295236617788,False,False,True
72321M76T00000,tsb,TSB,97.1885543550082,90.15786332394366,142.0,direct_hist_squared,Direct Hist Gradient Squared,108.13467123561728,96.9777622402745,142.0,10.946116880609083,False,False,True
7179086R10C48,sba_croston,SBA Croston,97.27072872455231,94.6907653466242,203.0,direct_tweedie_glm,Direct Tweedie GLM,108.22989312302133,84.0195170568622,203.0,10.959164398469014,False,False,True
71712M74T005PK,sba_croston,SBA Croston,101.16768841394828,96.88235294117646,136.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,112.42337814473632,91.82583737379787,136.0,11.255689730788035,False,False,True
48150M69R00C48,sba_croston,SBA Croston,98.48577667323302,93.09107423488716,217.0,direct_tweedie_glm,Direct Tweedie GLM,109.79450112768991,93.0005902029898,217.0,11.308724454456893,False,False,True
7239071L00000,sba_croston,SBA Croston,117.79455252581953,133.5342189122102,66.0,direct_tweedie_glm,Direct Tweedie GLM,129.14032169229813,161.67353576279655,66.0,11.345769166478604,False,False,True
11620M76M00000,sba_croston,SBA Croston,106.97627243829618,130.7043216453686,76.0,direct_tweedie_glm,Direct Tweedie GLM,118.32846116705505,179.47117619115224,76.0,11.352188728758875,False,False,True
3526779P00000,recent_mean_6,Recent Mean 6m,104.16666666666669,185.33333333333337,25.0,direct_tweedie_glm,Direct Tweedie GLM,115.81446499538693,328.8852263521436,25.0,11.647798328720242,False,False,True
77141M55T000CB,sba_croston,SBA Croston,92.31254237055366,84.25835160027582,155.0,direct_random_forest_log1p,Direct Random Forest log1p,103.97288758534965,88.98083935735671,155.0,11.660345214795996,False,False,True
1161073K00000,sba_croston,SBA Croston,132.93465584921313,198.3260380504023,89.0,direct_extra_trees_log1p,Direct Extra Trees log1p,144.64476328998916,211.42610705761447,89.0,11.710107440776028,False,False,True
84740M74T00000,sba_croston,SBA Croston,101.4132553606238,101.0498687664042,127.0,direct_hist_poisson,Direct Hist Gradient Poisson,113.1585486768633,100.44818276071945,127.0,11.745293316239511,False,False,True
84740M74L20000,sba_croston,SBA Croston,107.67807336863775,108.50855950476252,187.0,direct_extra_trees_log1p,Direct Extra Trees log1p,119.61827838637964,118.58431277976491,187.0,11.940205017741889,False,False,True
8454154P01000,sba_croston,SBA Croston,114.08538404745586,109.04940428341816,88.0,direct_extra_trees_log1p,Direct Extra Trees log1p,126.22265897146636,117.70543765162111,88.0,12.137274924010498,False,False,True
3512065J12000,recent_mean_6,Recent Mean 6m,114.3162393162393,160.49382716049382,27.0,direct_random_forest_log1p,Direct Random Forest log1p,126.58310054395723,204.1527524454228,27.0,12.266861227717925,False,False,True
7173263T00000,aggregate_allocation,Aggregate Allocation,101.92837375312646,109.62062969635524,42.0,direct_hist_squared,Direct Hist Gradient Squared,114.32968613092915,219.58104217227597,42.0,12.401312377802682,False,False,True
4325283S00CZ2,recent_mean_6,Recent Mean 6m,115.34869976359336,146.32768361581918,59.0,direct_extra_trees_log1p,Direct Extra Trees log1p,127.96777778667567,172.86697629499508,59.0,12.61907802308231,False,False,True
3641075F01000,sba_croston,SBA Croston,116.10344126591592,134.80957177246032,80.0,direct_tweedie_glm,Direct Tweedie GLM,128.85823108891637,161.95585729198802,80.0,12.75478982300045,False,False,True
7231282K00000,recent_mean_6,Recent Mean 6m,108.1081081081081,223.07692307692304,13.0,direct_random_forest_log1p,Direct Random Forest log1p,120.87389064477837,322.8038753752462,13.0,12.765782536670272,False,False,True
72321M79G00000,sba_croston,SBA Croston,113.13503302051204,182.2798479336462,41.0,direct_random_forest_log1p,Direct Random Forest log1p,125.92793473480413,240.18963559284208,41.0,12.792901714292086,False,False,True
0928340021000,sba_croston,SBA Croston,97.62065866977248,96.21154903189128,716.0,direct_extra_trees_log1p,Direct Extra Trees log1p,110.51268139186489,95.82301468495798,716.0,12.892022722092406,False,False,True
7672157L005PK,sba_croston,SBA Croston,109.04368412897,117.84037306789142,110.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,122.16597757024059,139.99408943329618,110.0,13.122293441270585,False,False,True
43210M79G5339M,sba_croston,SBA Croston,90.93668525738664,87.28479839634998,316.0,direct_extra_trees_log1p,Direct Extra Trees log1p,104.22926631640425,81.04830652306286,316.0,13.292581059017607,False,False,True
35650M53T00000,tsb,TSB,93.28947802197804,87.54526315789475,95.0,direct_hist_squared,Direct Hist Gradient Squared,106.79437473056444,93.84255373645415,95.0,13.5048967085864,False,False,True
0928906003000,sba_croston,SBA Croston,91.8336497467921,86.10609265587061,3573.0,direct_random_forest_log1p,Direct Random Forest log1p,105.37400950532857,95.53698537746709,3573.0,13.540359758536468,False,False,True
71731M60M00000,sba_croston,SBA Croston,92.24223600259768,85.38975260691684,181.0,direct_extra_trees_log1p,Direct Extra Trees log1p,105.88009654312516,82.75352317241284,181.0,13.637860540527484,False,False,True
71811M68P20799,recent_mean_6,Recent Mean 6m,100.0,166.66666666666666,9.0,direct_hist_poisson,Direct Hist Gradient Poisson,114.00020172749986,574.9005016690367,9.0,14.000201727499856,False,False,True
72821M76MA0000,sba_croston,SBA Croston,99.45079043515923,109.60200150895136,127.0,direct_tweedie_glm,Direct Tweedie GLM,113.68940017698624,134.9378081146623,127.0,14.238609741827005,False,False,True
89969M52R00000,sba_croston,SBA Croston,87.28891081638217,81.05072222817273,232.0,direct_tweedie_glm,Direct Tweedie GLM,101.59064928605575,80.23461427222729,232.0,14.30173846967358,False,False,True
71751M79G10000,sba_croston,SBA Croston,103.34446855940476,100.42804145727128,167.0,direct_extra_trees_log1p,Direct Extra Trees log1p,117.82140449391532,106.91029716625388,167.0,14.476935934510564,False,False,True
38452M68K00000,recent_mean_6,Recent Mean 6m,122.26017943409248,187.03703703703707,36.0,direct_extra_trees_log1p,Direct Extra Trees log1p,136.99156623429377,245.11040966003844,36.0,14.731386800201292,False,False,True
17931M71P00000,sba_croston,SBA Croston,89.25852198203832,87.14409966197817,172.0,direct_extra_trees_log1p,Direct Extra Trees log1p,104.00267682995874,86.75749040529925,172.0,14.744154847920427,False,False,True
43210M55RH1QC8,sba_croston,SBA Croston,96.93575661353955,89.66756543633561,214.0,direct_extra_trees_log1p,Direct Extra Trees log1p,111.72305027491333,95.26619567454931,214.0,14.78729366137378,False,False,True
68003M74L31000,sba_croston,SBA Croston,103.07574794846306,100.86163341928572,124.0,direct_extra_trees_log1p,Direct Extra Trees log1p,117.90072483451198,110.82071989221504,124.0,14.824976886048916,False,False,True
0928345012000,sba_croston,SBA Croston,93.9853749482804,93.06618950493824,357.0,direct_extra_trees_log1p,Direct Extra Trees log1p,108.96326692049539,91.99347024386446,357.0,14.97789197221499,False,False,True
3641054G01000,sba_croston,SBA Croston,115.50650384556978,116.35579098995724,136.0,direct_extra_trees_log1p,Direct Extra Trees log1p,130.4921303708141,132.12922023885648,136.0,14.985626525244314,False,False,True
35750M68P00000,recent_mean_6,Recent Mean 6m,118.24212271973468,231.48148148148144,36.0,direct_random_forest_log1p,Direct Random Forest log1p,133.28911167449294,316.8392337873461,36.0,15.046988954758262,False,False,True
84611M76M00000,sba_croston,SBA Croston,100.20286294532048,98.25061106195012,125.0,direct_extra_trees_log1p,Direct Extra Trees log1p,115.39516625563036,104.12052495068667,125.0,15.192303310309882,False,False,True
0944829004000,sba_croston,SBA Croston,100.0,100.0,8.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,115.43918332132766,761.3344305197313,8.0,15.439183321327661,False,False,True
7211062R00ES5,sba_croston,SBA Croston,112.97059208143888,114.04718095161331,81.0,direct_extra_trees_log1p,Direct Extra Trees log1p,128.48000067627348,127.05450403779032,81.0,15.509408594834596,False,False,True
72333M76M005PK,sba_croston,SBA Croston,105.46282634234154,112.74060194404916,86.0,direct_tweedie_glm,Direct Tweedie GLM,121.06106716163116,145.61990904018083,86.0,15.598240819289614,False,False,True
7343061J00R8H,sba_croston,SBA Croston,115.76455081105154,114.91924110969478,114.0,direct_extra_trees_log1p,Direct Extra Trees log1p,131.40444954710642,125.34313545474186,114.0,15.639898736054889,False,False,True
77230M75L000PG,sba_croston,SBA Croston,94.65966139551692,90.8366631134981,172.0,direct_extra_trees_log1p,Direct Extra Trees log1p,110.35882581743438,82.02692904060882,172.0,15.699164421917459,False,False,True
7185261J01000,sba_croston,SBA Croston,100.29201902095728,95.6910380382596,158.0,direct_tweedie_glm,Direct Tweedie GLM,116.33124181197803,103.94893732846414,158.0,16.039222791020748,False,False,True
8392165J010CB,sba_croston,SBA Croston,98.93520137543752,98.11980102068908,127.0,direct_extra_trees_log1p,Direct Extra Trees log1p,115.08052944555098,106.48387341911574,127.0,16.145328070113464,False,False,True
7181177MJ0799,sba_croston,SBA Croston,126.50124283837742,211.78697095566693,39.0,direct_random_forest_log1p,Direct Random Forest log1p,142.70205937971443,265.88717006935565,39.0,16.200816541337005,False,False,True
75463M79G00000,sba_croston,SBA Croston,127.48745654078546,187.12177017104145,52.0,direct_extra_trees_log1p,Direct Extra Trees log1p,143.97727973781596,219.2984852222616,52.0,16.489823197030503,False,False,True
7178277KA05PK,sba_croston,SBA Croston,121.6668282315848,133.07713457489945,104.0,direct_extra_trees_log1p,Direct Extra Trees log1p,138.25807225755548,151.386602670699,104.0,16.59124402597068,False,False,True
71722M76T005PK,tsb,TSB,95.92948252399772,93.97961363636364,88.0,direct_hist_squared,Direct Hist Gradient Squared,112.55566839558136,108.28827992895117,88.0,16.626185871583644,False,False,True
77146M50S000CB,sba_croston,SBA Croston,113.47049998498645,105.91338661188148,89.0,direct_random_forest_log1p,Direct Random Forest log1p,130.15787944840272,117.25285490914766,89.0,16.687379463416278,False,False,True
43210M76M5127N,sba_croston,SBA Croston,112.19066238100596,118.05789556671331,65.0,direct_random_forest_log1p,Direct Random Forest log1p,128.9563183040217,141.6984261058637,65.0,16.76565592301573,False,False,True
7173368L00000,sba_croston,SBA Croston,109.03771128463926,120.9292223387135,83.0,direct_tweedie_glm,Direct Tweedie GLM,126.0018686755527,157.9565433018232,83.0,16.964157390913442,False,False,True
73610M68P00C48,sba_croston,SBA Croston,100.462048191657,98.498638706786,172.0,direct_extra_trees_log1p,Direct Extra Trees log1p,117.58692228495644,92.531781930995,172.0,17.12487409329944,False,False,True
8181086R00000,sba_croston,SBA Croston,87.7961394139729,89.88154749847304,455.0,direct_extra_trees_log1p,Direct Extra Trees log1p,104.96282715402687,91.8686365945364,455.0,17.166687740053973,False,False,True
7183263J00000,recent_mean_6,Recent Mean 6m,114.58333333333331,333.33333333333326,8.0,direct_random_forest_log1p,Direct Random Forest log1p,131.77279233754703,599.6233964962626,8.0,17.189459004213717,False,False,True
43402M74L21000,sba_croston,SBA Croston,110.13878739243891,106.42655131454254,140.0,direct_extra_trees_log1p,Direct Extra Trees log1p,127.36303179748688,121.0803325572943,140.0,17.22424440504797,False,False,True
8470277A005PK,recent_mean_6,Recent Mean 6m,122.85714285714286,305.12820512820514,13.0,direct_extra_trees_log1p,Direct Extra Trees log1p,140.28242019046144,586.3914584610268,13.0,17.425277333318576,False,False,True
68001M53M50000,sba_croston,SBA Croston,133.5288781684791,175.57487667821937,49.0,direct_extra_trees_log1p,Direct Extra Trees log1p,150.97869841026437,203.71441266996132,49.0,17.44982024178526,False,False,True
84701M80TA05PK,aggregate_allocation,Aggregate Allocation,100.87065321309365,101.59937380941136,32.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,118.32241074739046,204.8602534385187,32.0,17.451757534296817,False,False,True
84501M56R00000,sba_croston,SBA Croston,94.69465650085225,88.26973316107589,174.0,direct_extra_trees_log1p,Direct Extra Trees log1p,112.30362515790392,83.87011147298843,174.0,17.608968657051676,False,False,True
71761M75L005PK,recent_mean_6,Recent Mean 6m,125.17921146953408,178.94736842105263,38.0,direct_extra_trees_log1p,Direct Extra Trees log1p,142.81100184523703,239.19724636104183,38.0,17.63179037570295,False,False,True
83821M79G11000,sba_croston,SBA Croston,103.13585686122072,104.46483051701848,148.0,direct_extra_trees_log1p,Direct Extra Trees log1p,120.77723489000982,133.49082059572527,148.0,17.641378028789106,False,False,True
43250M74L0027N,sba_croston,SBA Croston,91.22772655361436,88.83513219883012,250.0,direct_extra_trees_log1p,Direct Extra Trees log1p,109.17947421802508,86.26007481086404,250.0,17.951747664410718,False,False,True
58110M74L00000,sba_croston,SBA Croston,101.41986736145248,99.99851524964454,127.0,direct_extra_trees_log1p,Direct Extra Trees log1p,120.10934720259296,117.6454002376117,127.0,18.689479841140482,False,False,True
8451061M02000,sba_croston,SBA Croston,91.78298055549276,89.80740224320881,158.0,direct_extra_trees_log1p,Direct Extra Trees log1p,110.48968592985018,93.98023711169564,158.0,18.706705374357426,False,False,True
083313124A000,sba_croston,SBA Croston,105.50993883040388,192.33311044609667,31.0,direct_random_forest_log1p,Direct Random Forest log1p,124.4201900102474,266.3231767865827,31.0,18.910251179843513,False,False,True
82570M53M00000,sba_croston,SBA Croston,103.65659008950765,105.4776070384095,207.0,direct_tweedie_glm,Direct Tweedie GLM,122.8630620485136,118.94187487436204,207.0,19.206471959005952,False,False,True
43250M74L1027N,sba_croston,SBA Croston,118.16004768395088,169.60104951538307,67.0,direct_extra_trees_log1p,Direct Extra Trees log1p,137.66546555583233,202.2283512575312,67.0,19.50541787188145,False,False,True
3773773R00Z2S,sba_croston,SBA Croston,109.43444908748826,98.86226007108088,114.0,direct_extra_trees_log1p,Direct Extra Trees log1p,129.21487011726973,110.03357887640892,114.0,19.780421029781465,False,False,True
7666179P005PK,sba_croston,SBA Croston,98.03089940408417,97.44999267486082,112.0,direct_extra_trees_log1p,Direct Extra Trees log1p,117.83797460391415,114.67170794169125,112.0,19.80707519982998,False,False,True
4321078K6027N,recent_mean_6,Recent Mean 6m,106.94444444444444,211.11111111111111,12.0,direct_random_forest_log1p,Direct Random Forest log1p,126.91094909753821,421.0795833010109,12.0,19.966504653093764,False,False,True
8381152R02000,sba_croston,SBA Croston,109.8534350505404,122.62015224268684,65.0,direct_random_forest_log1p,Direct Random Forest log1p,129.87740756869812,158.41007288343414,65.0,20.02397251815772,False,False,True
72520M68P02000,sba_croston,SBA Croston,108.69804778632478,92.25973398601236,158.0,direct_tweedie_glm,Direct Tweedie GLM,128.81127619634847,92.86473675725232,158.0,20.113228410023694,False,False,True
84740M76T00000,aggregate_allocation,Aggregate Allocation,108.21167747152076,107.42915989392952,112.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,128.48212877720144,115.63758288889422,112.0,20.27045130568068,False,False,True
1770081P00000,sba_croston,SBA Croston,114.17845988967692,122.83422761724658,75.0,direct_extra_trees_log1p,Direct Extra Trees log1p,134.46549966384023,153.22620884334822,75.0,20.28703977416332,False,False,True
35153M75L00000,sba_croston,SBA Croston,106.6537907674153,101.08666007724094,366.0,direct_extra_trees_log1p,Direct Extra Trees log1p,127.33395157508127,106.05932228624177,366.0,20.68016080766597,False,False,True
1776071L00000,sba_croston,SBA Croston,118.78681156732964,171.57658658980984,39.0,direct_tweedie_glm,Direct Tweedie GLM,139.55650743995798,239.76401249051915,39.0,20.769695872628347,False,False,True
82570M53810000,sba_croston,SBA Croston,93.36359559326226,89.00526100289612,184.0,direct_extra_trees_log1p,Direct Extra Trees log1p,114.51692220857205,87.07319730467744,184.0,21.153326615309794,False,False,True
4325079P00ZH1,sba_croston,SBA Croston,111.75771055738409,125.6849977741242,107.0,direct_extra_trees_log1p,Direct Extra Trees log1p,132.94751530896056,176.30931583258558,107.0,21.189804751576474,False,False,True
5812165J00000,sba_croston,SBA Croston,131.67260638096204,214.71422087284444,54.0,direct_extra_trees_log1p,Direct Extra Trees log1p,152.96858707010028,250.39023405957363,54.0,21.295980689138247,False,False,True
84701M56R50ZHJ,sba_croston,SBA Croston,96.50015847069386,94.3747655181067,178.0,direct_extra_trees_log1p,Direct Extra Trees log1p,117.81882417694229,92.3482239966652,178.0,21.318665706248424,False,False,True
3532052R20000,sba_croston,SBA Croston,112.17223923936342,137.55049226786377,76.0,direct_tweedie_glm,Direct Tweedie GLM,133.58970010815247,177.95851449065705,76.0,21.41746086878905,False,False,True
0928340027000,sba_croston,SBA Croston,94.81371497465952,91.91995668281784,477.0,direct_extra_trees_log1p,Direct Extra Trees log1p,116.72166066131096,89.68652383025949,477.0,21.907945686651445,False,False,True
84730M76T00000,aggregate_allocation,Aggregate Allocation,103.82291855232796,107.6685666587709,99.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,125.75173365048511,129.3820525786732,99.0,21.928815098157145,False,False,True
84503M62S00000,sba_croston,SBA Croston,93.9625695391566,89.73065272960697,214.0,direct_extra_trees_log1p,Direct Extra Trees log1p,116.08418805818064,91.62610772274648,214.0,22.12161851902404,False,False,True
35910M74L01000,sba_croston,SBA Croston,81.50850854105656,87.50353282766643,171.0,direct_extra_trees_log1p,Direct Extra Trees log1p,103.63572557470285,106.10345056235614,171.0,22.12721703364629,False,False,True
3512062R60000,sba_croston,SBA Croston,116.90064875127804,165.49644169706718,56.0,direct_tweedie_glm,Direct Tweedie GLM,139.02898722566135,198.58304122938722,56.0,22.128338474383312,False,False,True
7752061M005PK,sba_croston,SBA Croston,103.36874628750944,95.39107519438896,106.0,direct_extra_trees_log1p,Direct Extra Trees log1p,126.45479380400974,108.17005165956006,106.0,23.0860475165003,False,False,True
35650M60M00000,sba_croston,SBA Croston,117.79756972803594,128.61439536837028,64.0,direct_random_forest_log1p,Direct Random Forest log1p,140.88857429376299,157.78208204504244,64.0,23.091004565727047,False,False,True
17760M67P00000,seasonal_sba_croston,Seasonal SBA Croston,83.06157266730968,73.9166746226807,132.0,direct_tweedie_glm,Direct Tweedie GLM,107.18786055321448,93.92848606565752,132.0,24.1262878859048,False,False,True
