candidate_id,config_id,temperature,decay,shrink,neighbor_weight,top_k,memory_weight,shift_threshold,shift_decay,neighbors,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,cohort
temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory0.50,1.0,1.0,6.0,0.0,,0.5,0.75,0.25,12,215,215,100,155,205,53.36654559282322,71.24968588259142,0.4423449369077207,55.901495009318026,3699.0,2648.7855514495322,-28.391847757514675,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory0.75,1.0,1.0,6.0,0.0,,0.75,0.75,0.25,12,215,215,101,155,204,52.89303893566277,72.03378781846291,0.4428032774683529,56.003494542736206,3699.0,2684.4104323400184,-27.428752842930027,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,1.0,1.0,6.0,0.0,,1.0,0.75,0.25,12,215,215,99,156,203,52.892075931670114,71.79161932232718,0.43403882572140845,56.49413270629035,3699.0,2720.0353132305036,-26.465657928345404,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,1.0,1.0,6.0,0.35,2.0,0.5,0.75,0.25,12,215,215,94,155,203,54.159827369475806,72.45374796629591,0.4434910094482597,56.52906194181158,3699.0,2609.1339007540128,-29.463803710353805,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,1.0,1.0,6.0,0.35,2.0,0.75,0.75,0.25,12,215,215,98,151,204,52.85304973086927,72.6912228751608,0.4392536804390026,56.92918748984114,3699.0,2624.932956296739,-29.036686772188723,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,1.0,1.0,6.0,0.35,2.0,1.0,0.75,0.25,12,215,215,95,149,206,52.63392305040884,73.60997816780926,0.4343830670232592,57.81438870747004,3699.0,2640.7320118394655,-28.609569834023645,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,1.0,1.0,6.0,0.35,4.0,0.5,0.75,0.25,12,215,215,94,156,203,54.39439036664429,71.89192163532542,0.44605035098884055,56.51319067795954,3699.0,2605.871163299699,-29.55200964315493,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.75,1.0,1.0,6.0,0.35,4.0,0.75,0.75,0.25,12,215,215,95,153,206,53.67825943742446,72.71596993338038,0.4351122735724516,56.967917851243556,3699.0,2620.038850115269,-29.168995671390405,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory1.00,1.0,1.0,6.0,0.35,4.0,1.0,0.75,0.25,12,215,215,94,150,206,52.648963253718705,72.9732362396403,0.4366679785683431,57.93076427432546,3699.0,2634.2065369308384,-28.785981699625886,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory0.50,1.0,1.0,6.0,0.35,,0.5,0.75,0.25,12,215,215,100,155,205,53.34552384790163,71.26026644721449,0.4422549491591966,55.9148301817249,3699.0,2648.351456513964,-28.403583224818494,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory0.75,1.0,1.0,6.0,0.35,,0.75,0.75,0.25,12,215,215,101,155,204,52.89775633226381,72.06107439993842,0.4427324241433396,56.02398242352073,3699.0,2683.7592899366655,-27.446356043885768,recurring_a
temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,1.0,1.0,6.0,0.35,,1.0,0.75,0.25,12,215,215,99,156,203,52.69886948043357,71.82309338805254,0.43438421067124416,56.50584393367613,3699.0,2719.167123359367,-26.48912886295304,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,3.0,0.5,2.0,0.0,2.0,0.5,0.75,0.25,12,215,215,93,153,204,54.576044624418294,72.26576137638804,0.4538370400163212,56.61242623408458,3699.0,2647.2574315578313,-28.433159460453332,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.75,3.0,0.5,2.0,0.0,2.0,0.75,0.75,0.25,12,215,215,93,154,204,54.41014489618478,73.03892987656198,0.44268651801265263,57.41370488533498,3699.0,2682.118252502467,-27.490720397338013,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory1.00,3.0,0.5,2.0,0.0,2.0,1.0,0.75,0.25,12,215,215,92,151,205,54.27344851811412,73.61785072867171,0.44117239131465874,58.68176491293583,3699.0,2716.9790734471026,-26.548281334222693,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,3.0,0.5,2.0,0.0,4.0,0.5,0.75,0.25,12,215,215,94,153,205,54.49256901926504,71.92914408669742,0.4524731243761737,56.06265869985428,3699.0,2664.7382148457355,-27.960578133394552,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.75,3.0,0.5,2.0,0.0,4.0,0.75,0.75,0.25,12,215,215,92,152,204,54.57909086586918,72.51786978406165,0.44434428558860684,56.503284570425066,3699.0,2708.3394274343236,-26.781848406749834,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory1.00,3.0,0.5,2.0,0.0,4.0,1.0,0.75,0.25,12,215,215,93,151,205,53.92395377246251,73.9623125305948,0.45698303571907944,57.5501301053397,3699.0,2751.940640022912,-25.603118680105116,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.50,3.0,0.5,2.0,0.0,,0.5,0.75,0.25,12,215,215,99,155,205,54.27671214574717,71.40591207025159,0.44001826458437754,55.94725671950749,3699.0,2644.813036233535,-28.499242059109623,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,3.0,0.5,2.0,0.0,,0.75,0.75,0.25,12,215,215,99,157,205,53.125329187287115,71.65942689801034,0.44293803604833887,56.056009784644786,3699.0,2678.4516595160226,-27.58984429532245,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,3.0,0.5,2.0,0.0,,1.0,0.75,0.25,12,215,215,98,157,204,53.37865595746347,71.47827380080801,0.4354633395939501,56.65536655109147,3699.0,2712.0902827985105,-26.680446531535264,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,3.0,0.5,2.0,0.35,2.0,0.5,0.75,0.25,12,215,215,96,156,204,54.16637213625374,71.33215606246344,0.4482328675302482,56.31730784961178,3699.0,2625.6934754578106,-29.01612664347633,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.75,3.0,0.5,2.0,0.35,2.0,0.75,0.75,0.25,12,215,215,94,157,205,52.58618787900159,71.22268769413533,0.44268824017732594,56.849558450691866,3699.0,2649.772318352435,-28.365171171872536,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory1.00,3.0,0.5,2.0,0.35,2.0,1.0,0.75,0.25,12,215,215,95,155,206,52.66982205593711,71.99441575759327,0.4382868661954736,57.86179992592906,3699.0,2673.85116124706,-27.714215700268714,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,3.0,0.5,2.0,0.35,4.0,0.5,0.75,0.25,12,215,215,94,154,204,53.94308240822324,71.73481336745877,0.44454304346194945,56.154062214029864,3699.0,2648.419493372771,-28.401743893680163,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.75,3.0,0.5,2.0,0.35,4.0,0.75,0.75,0.25,12,215,215,94,153,204,52.792196951933526,72.26457085187317,0.43503080773678443,56.65194591843557,3699.0,2683.8613452248755,-27.443597047178276,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory1.00,3.0,0.5,2.0,0.35,4.0,1.0,0.75,0.25,12,215,215,93,152,205,52.951819278524205,72.78550891239263,0.43411606670976444,57.70489035761044,3699.0,2719.3031970769807,-26.48545020067638,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,3.0,0.5,2.0,0.35,,0.5,0.75,0.25,12,215,215,100,154,205,53.918081983539814,71.33412093930806,0.44135504903028694,55.97544735369904,3699.0,2643.5044846986657,-28.534617877840887,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,3.0,0.5,2.0,0.35,,0.75,0.75,0.25,12,215,215,99,157,204,52.8458241180685,71.77237820989848,0.4440172414407471,56.10235481236867,3699.0,2676.488832213719,-27.64290802341933,recurring_a
temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,3.0,0.5,2.0,0.35,,1.0,0.75,0.25,12,215,215,98,156,203,53.060311614833054,71.75957622402201,0.4340860078439482,56.641590176843856,3699.0,2709.4731797287714,-26.7511981689978,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,3.0,0.5,6.0,0.0,2.0,0.5,0.75,0.25,12,215,215,92,156,204,54.27433126181098,71.03907990734946,0.4459415701601775,56.4784222039713,3699.0,2607.2452818951415,-29.514861262634724,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,3.0,0.5,6.0,0.0,2.0,0.75,0.75,0.25,12,215,215,94,154,205,54.26034960698278,71.80324285812867,0.4452346582512259,57.05495459814127,3699.0,2622.100028008432,-29.113273100610105,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,3.0,0.5,6.0,0.0,2.0,1.0,0.75,0.25,12,215,215,93,152,207,52.72833763856995,73.45854976402305,0.43493035510758393,58.12623020804687,3699.0,2636.9547741217225,-28.7116849385855,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,3.0,0.5,6.0,0.0,4.0,0.5,0.75,0.25,12,215,215,95,155,204,54.37218813762281,71.66567249158119,0.44796291624056117,56.15505737170244,3699.0,2623.303484365407,-29.08073845997819,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.75,3.0,0.5,6.0,0.0,4.0,0.75,0.75,0.25,12,215,215,95,153,205,52.98515511550327,72.30880061317208,0.4454617386474701,56.64442753518375,3699.0,2646.1873317138306,-28.462088896625286,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory1.00,3.0,0.5,6.0,0.0,4.0,1.0,0.75,0.25,12,215,215,89,153,206,53.709383988077455,72.75807031068206,0.4532805448025395,57.65792739897089,3699.0,2669.0711790622536,-27.84343933327241,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory0.50,3.0,0.5,6.0,0.0,,0.5,0.75,0.25,12,215,215,100,155,205,53.54212977050559,71.35647265786042,0.4418292518594936,55.938722043691044,3699.0,2644.490967317598,-28.50794897762644,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,3.0,0.5,6.0,0.0,,0.75,0.75,0.25,12,215,215,99,155,205,52.84208937180843,71.70616081573729,0.4439454565419682,56.0523327016392,3699.0,2677.9685561421165,-27.602904673097687,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,3.0,0.5,6.0,0.0,,1.0,0.75,0.25,12,215,215,98,156,204,53.3300110283518,71.76014908397461,0.43503441350236166,56.586772190791876,3699.0,2711.446144966635,-26.697860368568936,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,3.0,0.5,6.0,0.35,2.0,0.5,0.75,0.25,12,215,215,95,156,205,54.329392658854175,72.34161551960483,0.4430742898600128,56.70602315127248,3699.0,2598.9858261416994,-29.738150144858086,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,3.0,0.5,6.0,0.35,2.0,0.75,0.75,0.25,12,215,215,97,153,205,52.85325349105837,72.4916114744336,0.44306057537311766,57.05504000274866,3699.0,2609.71084437827,-29.44820642394512,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,3.0,0.5,6.0,0.35,2.0,1.0,0.75,0.25,12,215,215,98,151,205,52.83852096362198,73.99597212080758,0.4360491564312706,57.92121927698724,3699.0,2620.4358626148396,-29.158262703032182,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,3.0,0.5,6.0,0.35,4.0,0.5,0.75,0.25,12,215,215,95,153,204,53.87140468170264,72.24088151359179,0.4445328818036518,56.33445387623776,3699.0,2608.020680518981,-29.493898877562017,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,3.0,0.5,6.0,0.35,4.0,0.75,0.75,0.25,12,215,215,94,156,205,52.44460633697492,72.36093892390022,0.4382596924250038,56.52405997594752,3699.0,2623.2631259441914,-29.081829523001044,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory1.00,3.0,0.5,6.0,0.35,4.0,1.0,0.75,0.25,12,215,215,95,152,206,51.89191174515304,72.82174447509016,0.4396733108723148,57.379484346421066,3699.0,2638.505571369401,-28.669760168440092,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__topall__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.35__topall__memory0.50,3.0,0.5,6.0,0.35,,0.5,0.75,0.25,12,215,215,100,154,205,53.44580247847596,71.31269338312579,0.4412313198948163,55.96795938100781,3699.0,2643.5476633751787,-28.533450571095468,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__topall__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.35__topall__memory0.75,3.0,0.5,6.0,0.35,,0.75,0.75,0.25,12,215,215,100,156,204,52.59703368399896,71.74886575417213,0.44394265166457925,56.092998121590526,3699.0,2676.5536002284875,-27.64115706330123,recurring_a
temp3.00__decay0.50__shrink6.0__peer0.35__topall__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.35__topall__memory1.00,3.0,0.5,6.0,0.35,,1.0,0.75,0.25,12,215,215,99,156,203,52.880421602644105,71.86921444149307,0.4338385495730069,56.59719694557024,3699.0,2709.5595370817973,-26.748863555506965,recurring_a
temp3.00__decay0.80__shrink2.0__peer0.00__top2__memory0.50,temp3.00__decay0.80__shrink2.0__peer0.00__top2__memory0.50,3.0,0.8,2.0,0.0,2.0,0.5,0.75,0.25,12,215,215,95,155,204,53.71325570476328,71.98144752282613,0.440652475667296,55.78095972509757,3699.0,2665.637887857668,-27.936256073055745,recurring_a
temp3.00__decay0.80__shrink2.0__peer0.00__top2__memory0.75,temp3.00__decay0.80__shrink2.0__peer0.00__top2__memory0.75,3.0,0.8,2.0,0.0,2.0,0.75,0.75,0.25,12,215,215,92,151,204,53.25922254976862,72.49127954193162,0.4433569285895632,56.189931406976314,3699.0,2709.6889369522223,-26.745365316241624,recurring_a
