sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,top_expert,top_expert_weight,effective_experts
48150M69R00C48,17.0,12.902918577981247,6.156410241159367,1.0260683735265612,1.8888888888888888,36.214177889172745,0.5432126683375913,recurring_a,candidate_12,0.5563901781904381,1.9748806852617702
5730073R02000,18.0,13.081022471533318,12.175815349270527,2.0293025582117545,1.6666666666666667,67.64341860705848,1.2175815349270527,recurring_a,candidate_12,0.5507262952617956,1.9796244615917666
5730079P02000,16.0,10.639596791757281,10.387227710780007,1.7312046184633345,2.2222222222222223,64.92017319237505,0.7790420783085005,recurring_a,candidate_12,0.5213026889385406,1.9963761416456287
57300M66L00000,14.0,11.43291273992072,6.435230658428457,1.0725384430714096,1.6666666666666667,45.96593327448898,0.6435230658428457,recurring_a,candidate_11,0.5152159306318304,1.9981495173686554
57300M68K10000,8.0,8.13133969368602,4.711157757070218,0.785192959511703,2.0,58.88947196337773,0.3925964797558515,recurring_a,candidate_11,0.5091245810539029,1.999334157911394
57410M67P00000,15.0,10.120868308678757,4.879131691321243,0.8131886152202071,1.4444444444444444,32.52754460880829,0.5629767336139896,recurring_a,candidate_01,0.5003718143626923,1.999998894033249
57611M68K10000,22.0,9.104051879696328,17.11277419433387,2.8521290323889783,3.4444444444444446,77.78533724697213,0.8280374610161549,recurring_a,synthetic_median,0.5054448959912111,1.9997628529838472
58110M74L00000,12.0,10.242576802416023,7.719127755142598,1.2865212925237663,3.111111111111111,64.32606462618831,0.41352470116835344,recurring_a,candidate_08,0.51188262638837,1.9988710631300535
5823065J00000,12.0,10.678165931936814,7.4274753300393765,1.2379125550065628,4.555555555555555,61.89562775032814,0.27173690231851383,recurring_a,candidate_10,0.5106852004444349,1.9990870288801612
58240M53M00000,11.0,8.302973683448883,7.198839835123816,1.1998066391873026,2.6666666666666665,65.4439985011256,0.4499274896952385,recurring_a,candidate_09,0.5096216213823189,1.9992596693620084
58240M67P00000,19.0,10.275860133205278,9.974660540586425,1.662443423431071,4.333333333333333,52.4982133715075,0.38364079002255486,recurring_a,candidate_11,0.5057205977688691,1.9997382323549693
58251M53M00000,10.0,8.227555658273927,6.096961558339651,1.0161602597232753,3.6666666666666665,60.96961558339651,0.277134616288166,recurring_a,candidate_04,0.5100022980788238,1.9991999524312691
6570079P11000,6.0,9.138137654107028,6.721442323796749,1.1202403872994582,3.0,112.02403872994581,0.3734134624331527,recurring_a,candidate_09,0.505448805074699,1.9997625123895943
