sku_id,model_key,model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,horizon_wmape_percent,mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,feature_count,fit_status,wmape_valid,selection_score
0947112236000,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,3,54,42.0,41.733888440967,67.84735975886822,-0.26611155903300177,161.54133275921006,106.03458145762386,107.72470113895115,27,13,54,10,779,fit,True,106.03458145762386
09471M12182000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,27.0,6.125287038888359,29.56604319912552,-20.87471296111164,109.50386370046489,108.35183625818351,104.09927657840497,10,5,18,0,729,fallback_hist_poisson_xgboost_missing,True,108.35183625818351
1161054G30000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,57.0,27.67595903423131,79.82795843073059,-29.32404096576869,140.0490498784747,104.52028263241647,100.0,54,20,53,0,779,fallback_hist_hurdle_xgboost_missing,True,104.52028263241647
1161060R00000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,52.0,0.0,52.0,-52.0,100.0,100.0,100.0,87,40,0,0,779,fit_hurdle_rf,True,100.0
1161061M01000,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,2,36,10.0,1.8550504478048704,11.85505044780487,-8.14494955219513,118.5505044780487,100.0,100.0,11,4,3,0,761,fit_hurdle_rf,True,100.0
1161073K00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,88.0,108.86327575525296,179.72027025293195,20.863275755252964,204.2275798328772,140.77878142288102,121.69026613331374,32,11,144,24,778,fit,True,140.77878142288102
11610M65L00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,163.0,241.31173539229815,218.87036421911876,78.31173539229815,134.276297066944,147.6752854856422,124.7079257650217,119,64,144,111,778,fit,True,147.6752854856422
11610M67P10000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,179.0,201.62830814808783,157.406620537772,22.62830814808782,87.93665951830837,84.271703012899,75.02828830367883,124,92,144,129,778,fit,True,84.271703012899
11610M76M00000,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,4,72,62.0,81.39675968249814,73.72310181260255,19.396759682498136,118.90822873000413,144.12392703113363,133.7432803679228,68,36,72,36,778,fit,True,144.12392703113363
11610M79F30000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,34.0,113.84810390055932,105.65379456940002,79.84810390055932,310.7464546158824,170.36734187360867,170.97410676415447,66,26,144,23,778,fit,True,170.36734187360867
11610M79G50000,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,6,108,69.0,132.9230728824988,122.90536514223894,63.92307288249878,178.12371759744772,119.08781966766392,125.07737538683476,63,31,108,78,778,fit,True,119.08781966766392
11620M65L10000,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,6,108,45.0,105.05063274549242,95.95854372338663,60.05063274549242,213.2412082741925,156.67821729455105,154.5782479395965,60,29,108,53,778,fit,True,156.67821729455105
11620M67P00000,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,6,108,33.0,64.55447455833341,74.12482084605031,31.554474558333418,224.6206692304555,128.37331642543336,132.5047198532055,43,18,108,4,778,fit,True,128.37331642543336
11620M68K00000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,98.0,220.4419951612567,163.66784043698618,122.44199516125671,167.0080004459043,163.72162356678277,105.13879396296619,112,68,144,117,778,fit,True,163.72162356678277
11620M76M00000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,11.0,24.11707948063032,19.702366143674787,13.11707948063032,179.11241948795262,92.34348739037044,95.80914202541757,12,7,18,18,729,fit,True,92.34348739037044
