sku_id,suzuki_model,mapping_method
8280167LA15PK,,unmapped
83119M75J00000,,unmapped
83661M53T00000,,unmapped
8470154PK2000,,unmapped
8495052R005PK,,unmapped
88915M81R00000,,unmapped
0925030023000,,unmapped
3831065D00000,,unmapped
5742063T00000,,unmapped
58417M55T00000,,unmapped
64511M74T00P41,,unmapped
76110M53T006GS,,unmapped
76120M62S006GS,,unmapped
83671M75T00000,,unmapped
84501M75T00000,,unmapped
8493062R10000,,unmapped
11941M68P10000,,unmapped
36901M54TE0000,,unmapped
3710074PB0000,,unmapped
71744M53T00000,,unmapped
72019M76G01000,,unmapped
72510M62S01000,,unmapped
72811M75T00000,,unmapped
73821M80T300CE,,unmapped
75832M55T10PSG,,unmapped
77180M75T00ZAM,,unmapped
83110M50S005PK,,unmapped
83980M53T00000,,unmapped
84661M55T00000,,unmapped
84730M80T10000,,unmapped
28116M80T00000,,unmapped
3660154PM0000,,unmapped
38310M68K01000CPZ,,unmapped
39322M53T00000,,unmapped
5860060811000,,unmapped
83130M76T10C48,,unmapped
8462365D005PK,,unmapped
1193054P20000,,unmapped
16520M79F00000,,unmapped
72410M74T00000,,unmapped
76210M76T106GS,,unmapped
76270M74T005PK,,unmapped
81830M76T00000,,unmapped
84590M74T30000,,unmapped
84681M75T00000,,unmapped
09159M10L04000,,unmapped
2838160A01000,,unmapped
35153M55T00000,,unmapped
58410M55T00000,,unmapped
59323M78R00000,,unmapped
83710M55T50EPU,,unmapped
87982M69T005PK,,unmapped
5882152S20000,,unmapped
64111M55T01P41,,unmapped
65500M74T00000,,unmapped
7743057L00W9K,,unmapped
8178075KA0000,,unmapped
8373077MA1BQ6,,unmapped
85305M76TB0000,,unmapped
17100M74T00000,,unmapped
58600M53T10000,,unmapped
71420M69R00000,,unmapped
8226173R00000,,unmapped
82202M80T11000,,unmapped
8313076G01P4Z,,unmapped
8471573K00RX0,,unmapped
85160M76T00000,,unmapped
81850M74T00000,,unmapped
8518071L03HVA,,unmapped
38330M74T00000,,unmapped
7211578R00000,,unmapped
77540M80T005PK,,unmapped
83103M53M10GCY,,unmapped
8491062R10000,,unmapped
1786154P10000,,unmapped
3582161J005PK,,unmapped
39321M53T00000,,unmapped
72821M80T00000,,unmapped
76231M76T005PK,,unmapped
7758064J10ZUF,,unmapped
57420M75T00000,,unmapped
64130M74T00000,,unmapped
81850M53T00000,,unmapped
8382152S00000,,unmapped
8492073R01BHE,,unmapped
3F900M55T00000,,unmapped
64850M75T00000,,unmapped
6511161M10000,,unmapped
58181M78R00000,,unmapped
73200M54T50000,,unmapped
77841M80T00EZE,,unmapped
82270M63810000,,unmapped
1418352D00000,,unmapped
15815M75J00070,,unmapped
5871652R00000,,unmapped
7719263T00000,,unmapped
85850M76T00000,,unmapped
35526M73T00000,,unmapped
83811M74TA0000,,unmapped
38459M55T10000,,unmapped
61520M68P00000,,unmapped
7181176K00799,,unmapped
75840M75T505PK,,unmapped
8375280J005PK,,unmapped
0911106252000,,unmapped
83811M75T00000,,unmapped
85603M55T60000,,unmapped
48110M69R20GJL,,unmapped
77821M80T000PG,,unmapped
83940M74T03WBE,,unmapped
0932010040000,,unmapped
7237265J00000,,unmapped
8230261J13000,,unmapped
83671M81R00000,,unmapped
09401M21410000,,unmapped
64511M53T00P31,,unmapped
64571M74T00000,,unmapped
84790M80T005PK,,unmapped
8628661JA0000,,unmapped
7716072SA05PK,,unmapped
82840M55R005PK,,unmapped
15815M75J00130,,unmapped
72325M53T00000,,unmapped
83740M55T10EPW,,unmapped
87160M55T00000,,unmapped
13765M53T50000,,unmapped
28130M53T005PK,,unmapped
36602M53T10000,,unmapped
64511M75T00P31,,unmapped
58730M68P20000,,unmapped
7143078R11000,,unmapped
83665M53T00000,,unmapped
72362M53T00000,,unmapped
64211M80T00000,,unmapped
69510M80T00000,,unmapped
72333M78R105PK,,unmapped
83861M74T00000,,unmapped
3884076G00000,,unmapped
3F900M80T01000,,unmapped
81780M76T00000,,unmapped
82850M81R10ZAM,,unmapped
83540M53T00000,,unmapped
39321M55T10000,,unmapped
38480M80T00000,,unmapped
73822M55T605PK,,unmapped
84675M80T00000,,unmapped
72330M75T105PK,,unmapped
46283M80T00000,,unmapped
82201M53T20000,,unmapped
71761M75T005PK,,unmapped
8496052R23BHE,,unmapped
3F920M75T10000,,unmapped
43210M68P5309L,,unmapped
83821M76T10000,,unmapped
72352M78R00000,,unmapped
64511M80T00P31,,unmapped
73620M55T10CZC,,unmapped
76181M69R005PK,,unmapped
85380M76TB0EYF,,unmapped
17698M53TA0000,,unmapped
41341M66H00000,,unmapped
7384176J00P4Z,,unmapped
84750M80T005PK,,unmapped
75471M69R00000,,unmapped
1784074L00000,,unmapped
48730M80T00000,,unmapped
76151M61M005PK,,unmapped
84672M74T00000,,unmapped
8391652R00000,,unmapped
84718M76M10ZHJ,,unmapped
83949M74T00000,,unmapped
09482M00611000,,unmapped
72481M74T00000,,unmapped
76420M62S00000,,unmapped
73860M75T60C8J,,unmapped
7711163T01000,,unmapped
8466161J00000,,unmapped
8472877R005PK,,unmapped
82840M66R10ZHJ,,unmapped
8466579P10000,,unmapped
58172M78R00000,,unmapped
7172086TA0C48,,unmapped
3891086R30000,,unmapped
8936368P00000,,unmapped
1792081P00000,,unmapped
7711181P00000,,unmapped
77330M53T50000,,unmapped
76295M55T00000,,unmapped
58415M55R00000,,unmapped
73821M75T005PK,,unmapped
1787265J00000,,unmapped
83720M74T50E24,,unmapped
09159M11006000,,unmapped
82813M76T00ZHJ,,unmapped
01550M0612A,,unmapped
09148M06022000,,unmapped
0928017002000,,unmapped
0928335036000,,unmapped
0928340021000,,unmapped
0938019004000,,unmapped
09409063145PK,,unmapped
0940909309000,,unmapped
09409M07308P4Z,,unmapped
09409M08308R8J,,unmapped
09471M12182000,,unmapped
1161061M01000,,unmapped
11610M67P10000,,unmapped
11620M67P00000,,unmapped
11620M79F40000,,unmapped
11710M65L00000,,unmapped
11710M68K00000,,unmapped
1172080JA0000,,unmapped
17700M60M00000,,unmapped
17760M67P00000,,unmapped
17920M76M00000,,unmapped
1793163J01000,,unmapped
17931M71P00000,,unmapped
1793276G00000,,unmapped
27431M79F00000,,unmapped
2811380J015PK,,unmapped
28300M55R42000,,unmapped
2961081A00000,,unmapped
3512052R21000,,unmapped
3512080G21000,,unmapped
35121M73T10000,,unmapped
35153M59K20000,,unmapped
3532052R20000,,unmapped
35602M73T00000,,unmapped
35603M79G30000,,unmapped
35604M84400000,,unmapped
35612M60B50000,,unmapped
35750M53T01000,,unmapped
35750M68P20000,,unmapped
3641054G01000,,unmapped
3641063J02000,,unmapped
36410M60B30000,,unmapped
3658054P00000,,unmapped
37736M79M00000,,unmapped
38315M68K00000,,unmapped
3845071L10000,,unmapped
38452M65L00000,,unmapped
3910268L01000,,unmapped
4321052R5027N,,unmapped
43210M55RH1QC8,,unmapped
43210M62S0009L,,unmapped
43210M68K1109L,,unmapped
43210M83P0027N,,unmapped
43250M74L1027N,,unmapped
43250M79M0027N,,unmapped
48150M53M10C48,,unmapped
5741079P00000,,unmapped
57611M68K10000,,unmapped
57711M66L00000,,unmapped
5811077K00000,,unmapped
5823065J00000,,unmapped
58230M79G01000,,unmapped
58251M53M00000,,unmapped
61513M56R01000,,unmapped
64111M56R01P21,,unmapped
65700M72P00000,,unmapped
68001M53M50000,,unmapped
68001M75T00000,,unmapped
6800271L00000,,unmapped
6800280820000,,unmapped
68002M53M00000,,unmapped
6932068LA0000,,unmapped
71074M79M00C48,,unmapped
7112073R00000,,unmapped
71711M53M00799,,unmapped
71711M76M00799,,unmapped
71721M76M005PK,,unmapped
71722M76T005PK,,unmapped
71732M76T01000,,unmapped
71740M68P20C48,,unmapped
71740M74T20KDJ,,unmapped
7174173K005PK,,unmapped
7175163J105PK,,unmapped
71751M50S005PK,,unmapped
71751M68K005PK,,unmapped
7175260B00000,,unmapped
7175360B00000,,unmapped
71761M75L105PK,,unmapped
71772M74T00000,,unmapped
7178277KA05PK,,unmapped
7179086R10C48,,unmapped
7181180J20799,,unmapped
71813M66L00000,,unmapped
7182163J00000,,unmapped
7182263J00000,,unmapped
71831M76T00000,,unmapped
7185160G00000,,unmapped
7211254GB0Z2S,,unmapped
7211281A005PK,,unmapped
7231282K00000,,unmapped
72321M76T00000,,unmapped
7232353R00000,,unmapped
72460M60M00000,,unmapped
7287078A33000,,unmapped
73820M55R60PSG,,unmapped
7382276J00ZCP,,unmapped
73841M68P60GJL,,unmapped
73910M68P01000,,unmapped
74120M74LA0000,,unmapped
74120M79G00000,,unmapped
74461M74L00V6N,,unmapped
75430M76M00000,,unmapped
7552171L00000,,unmapped
7615181A01T01,,unmapped
76237M70F005PK,,unmapped
77146M50S000CB,,unmapped
77181M76M005PK,,unmapped
77250M74T005PK,,unmapped
77540M74T005PK,,unmapped
7781163J200PG,,unmapped
77831M79M000PG,,unmapped
8183065J02000,,unmapped
81850M74L00000,,unmapped
81850M79G20000,,unmapped
81860M67P00000,,unmapped
8228076872000,,unmapped
82504M84500000,,unmapped
82960M60G005ES,,unmapped
8313063JC0C48,JIMNY,description_keyword_exact
8344060A00000,,unmapped
83661M68P01000,,unmapped
83740M62S005PK,,unmapped
8381152R02000,,unmapped
8381165J00000,,unmapped
8381173R00000,,unmapped
8381180J00000,,unmapped
83811M74L01000,,unmapped
8382065A00000,,unmapped
83821M79G11000,,unmapped
83831M79G00000,,unmapped
83922M68P000CB,,unmapped
8394068L50000,,unmapped
83940M74L00000,,unmapped
8450162R02000,,unmapped
8450171L02000,,unmapped
8451061M02000,,unmapped
84511M68K00000,,unmapped
84541M56R00000,,unmapped
84570M67P10000,,unmapped
8458080J01000,,unmapped
8470161LVBZJ3,,unmapped
84701M53M005PK,,unmapped
84701M53T3026U,,unmapped
84701M68K1026U,,unmapped
84701M84330000,,unmapped
8470281A215PK,,unmapped
84702M67P30000,,unmapped
84702M74L215PK,,unmapped
8470381A14V12,,unmapped
8473077MB1000,,unmapped
84740M74T00000,,unmapped
84901M62S51BHE,,unmapped
8721174G10P4Z,,unmapped
89969M52R00000,,unmapped
95310M68K00000,,unmapped
083313124A000,,unmapped
0915912024000,,unmapped
0915912051000,,unmapped
0915918024000,,unmapped
0915924009000,,unmapped
0916435003000,,unmapped
0928326016000,,unmapped
0928345012000,,unmapped
0932010024000,,unmapped
0938168001000,,unmapped
0940307333000,,unmapped
0940907332000,,unmapped
0940910318000,,unmapped
0940915304000,,unmapped
09409M15L01000,,unmapped
1161060R00000,,unmapped
11610M79G50000,,unmapped
11710M68K10000,,unmapped
11710M79F80000,,unmapped
15910M79GB1000,,unmapped
1711279P01000,,unmapped
1770080J00000,,unmapped
17700M79F02000,,unmapped
1781254G00000,,unmapped
1793168P00000,,unmapped
2818084A20000,,unmapped
2824178K00000,,unmapped
3512062R60000,,unmapped
35121M66L10000,,unmapped
3515365J00000,,unmapped
35153M75L00000,,unmapped
3532080G21000,,unmapped
3550065P02000,,unmapped
3560461J10000,,unmapped
35651M79G40000,,unmapped
35651M79M00000,,unmapped
35671M79G40000,,unmapped
35702M76T00000,,unmapped
35750M68P00000,,unmapped
3611050A30000,,unmapped
3641275F00000,,unmapped
3658354P01000,,unmapped
37019M79MK0000,,unmapped
37145M56R20000,,unmapped
37736M58R00000,,unmapped
3834651K42000,,unmapped
38450M79M00000,,unmapped
38452M56R30000,,unmapped
41710M76M00000,,unmapped
4321064J01ZBP,,unmapped
4321079K510BK,,unmapped
4321080S6027N,,unmapped
43210M55R6027N,,unmapped
43250M53M0027N,,unmapped
43250M74L0027N,,unmapped
4342386G01000,,unmapped
57711M79G10000,,unmapped
58240M53M00000,,unmapped
6800261M01000,,unmapped
68003M74L31000,,unmapped
6942063J00000,,unmapped
71091M843005PK,,unmapped
7148176J00000,,unmapped
7171152S005PK,,unmapped
7171284A10W07,,unmapped
7171284A20W07,,unmapped
7174265J010PG,,unmapped
71751M67P005PK,,unmapped
71751M79G10000,,unmapped
7176060P205PK,,unmapped
7176173K105PK,,unmapped
71761M75L005PK,,unmapped
71761M76MB0ZNZ,,unmapped
7177161M005PK,,unmapped
7181177MJ0799,,unmapped
7183263J00000,,unmapped
7185261J01000,,unmapped
7187161M005PK,,unmapped
7211062R00ES5,,unmapped
72111M8450009E,,unmapped
72320M80T00000,,unmapped
72321M79G00000,,unmapped
72330M74L005PK,,unmapped
72333M76M005PK,,unmapped
7246073R00000,,unmapped
7246079P00000,,unmapped
7283165D10000,,unmapped
73111M62S515PK,,unmapped
73310M68P61C8J,,unmapped
73412M53M10U3J,,unmapped
7361075H015PK,,unmapped
73630M76M01GJL,,unmapped
73841M68P60C8J,,unmapped
74461M76M00000,,unmapped
75463M75J00000,,unmapped
75463M79G00000,,unmapped
76295M53M10P4Z,,unmapped
77171M68L00000,,unmapped
7783179J000PG,,unmapped
77831M80E50000,,unmapped
77832M67P000PG,ALTO,description_keyword_exact
7822565J105PK,,unmapped
8181086R00000,,unmapped
81810M55T01000,,unmapped
82150M820005ES,,unmapped
82302M68P15000,,unmapped
82510M53M00000,,unmapped
82570M53810000,,unmapped
8276161A00000,,unmapped
8296060G00T01,,unmapped
82960M60G00P4Z,,unmapped
82982M65D005PK,,unmapped
83101M53M10GCY,,unmapped
8366152R01000,,unmapped
8381065A00000,,unmapped
83811M79G11000,,unmapped
8392165J010CB,,unmapped
8392364J010CB,,unmapped
8392471L200CE,,unmapped
84504M68P00000,,unmapped
84510M76T21000,,unmapped
84611M76M00000,,unmapped
84641M77G00000,,unmapped
84702M67P4026U,,unmapped
84728M80T005PK,,unmapped
84730M56R00000,,unmapped
84730M67P00000,,unmapped
84730M74L20000,,unmapped
8485165D006GS,,unmapped
84901M56R63HLK,,unmapped
87205M79G51000,,unmapped
87491M68P105PK,,unmapped
88912M76M00000,,unmapped
88921M68P01000,,unmapped
8926050J00000,,unmapped
89969M63J00000,,unmapped
0928022020000,,unmapped
0928056004000,,unmapped
0928906003000,,unmapped
0931912047000,,unmapped
09403M07311000,,unmapped
0940908327000,,unmapped
09409M06L05000,,unmapped
0944829004000,,unmapped
11620M65L10000,,unmapped
17700M67L00000,,unmapped
17700M67P00000,,unmapped
1776071L00000,,unmapped
3512052S10000,,unmapped
3515379P00000,,unmapped
35321M66L10000,,unmapped
35502M75T00000,,unmapped
3552686R20000,,unmapped
35601M74TA0000,,unmapped
35671M79G30000,,unmapped
3591075F31000,,unmapped
3591075F61000,,unmapped
35910M74L01000,,unmapped
37145M55B21000,,unmapped
37145M66L00000,,unmapped
38340M51K42000,,unmapped
39321M56R00000,,unmapped
3F11779S00000,,unmapped
4311052R71000,,unmapped
4321052S0039M,,unmapped
4321078K6027N,,unmapped
43210M76M5127N,,unmapped
43210M76T50QC8,,unmapped
4325079P00ZH1,,unmapped
43250M53T0027N,,unmapped
43250M68K2027N,,unmapped
43250M79G6027N,,unmapped
4345965J00000,,unmapped
48150M69R00C48,,unmapped
4982162A51000,,unmapped
57300M68K10000,,unmapped
58240M67P00000,,unmapped
65500M79M00000,,unmapped
6570079P11000,,unmapped
68001M74L21000,,unmapped
69100M66L01000,,unmapped
69330M74L00000,,unmapped
7171154L30799,,unmapped
7171163T20799,,unmapped
7171177K70799,,unmapped
7171181A405PK,,unmapped
71711M53M005PK,,unmapped
7174050U10CUG,,unmapped
71741M66L005PK,,unmapped
71742M53M100CB,,unmapped
71743M53M100CB,,unmapped
71761M75T105PK,,unmapped
71812M66L00000,,unmapped
72381M80T10000,,unmapped
7239071L00000,,unmapped
72390M76T00000,,unmapped
73610M68P00C48,,unmapped
77141M55T000CB,,unmapped
77221M55T00799,,unmapped
7756178R005PK,,unmapped
77811M58J100PG,,unmapped
7783278R000PG,,unmapped
8185080G00000,,unmapped
82840M68P005PK,,unmapped
8285081A125PK,,unmapped
82960M60G00V6N,,unmapped
8298265D00P4Z,,unmapped
83402M79G50000,,unmapped
83841M75T00000,,unmapped
83943M68P00000,,unmapped
84501M56R00000,,unmapped
84511M53M00000,,unmapped
8458065J02000,,unmapped
84701M56R50ZHJ,,unmapped
84701M79G30000,,unmapped
84701M80TA05PK,,unmapped
84702M84320000,,unmapped
84902M62S43BHE,,unmapped
8687761JA0000,,unmapped
8721176G11T01,,unmapped
9531071L01000,,unmapped
083100012A000,,unmapped
0915912079000,,unmapped
0915912L02000,,unmapped
0924130010000,,unmapped
0928314005000,,unmapped
09409063095ES,,unmapped
11610M76M00000,,unmapped
11620M76M00000,,unmapped
1770081P00000,,unmapped
17700M50U00000,,unmapped
1793160A10000,,unmapped
1793165D00000,,unmapped
28113M62S015PK,,unmapped
33690M60M00000,,unmapped
3512150A30000,,unmapped
3532065D41000,,unmapped
35321M60M10000,,unmapped
3613050A30000,,unmapped
3627479P01000,,unmapped
3641075F01000,,unmapped
3845062R00000,,unmapped
3845065J10000,,unmapped
3925061J00000,,unmapped
39321M67P00000,,unmapped
3F11579S10ZWG,,unmapped
4171080J00000,,unmapped
4321057M100BK,,unmapped
4325251K20DB7,,unmapped
4325261J0027S,,unmapped
4325283S00CZ2,,unmapped
43402M74L21000,,unmapped
57300M75T00000,,unmapped
57410M67P00000,,unmapped
5823054P00000,,unmapped
68002M74L31000,,unmapped
68002M79G01000,,unmapped
69410M74L00000,,unmapped
7171161J00799,,unmapped
7171177KD0799,,unmapped
71711M73T015PK,,unmapped
71711M79G105PK,,unmapped
71712M60MA05PK,,unmapped
7173263T00000,,unmapped
7173277M10000,,unmapped
71740M50S00C48,,unmapped
71740M74T00C48,,unmapped
7176171L105PK,,unmapped
7179154P00000,,unmapped
7181165DD1799,,unmapped
71811M68P30799,,unmapped
72111M8440009E,,unmapped
72211M60M005PK,,unmapped
72312M79M00000,,unmapped
7243179M00000,,unmapped
72520M68P02000,,unmapped
72821M76MA0000,,unmapped
7343061J00R8H,,unmapped
7361052R005PK,,unmapped
7382273R505PK,,unmapped
7724061M005PK,,unmapped
7752061M005PK,,unmapped
7758064J10Z2S,,unmapped
77831M80EC00PG,,unmapped
7813257L01000,,unmapped
7821965J105PK,,unmapped
8143061A00000,,unmapped
82200M84880000,,unmapped
82280M79811000,,unmapped
82811M75J00000,,unmapped
8285081A225PK,,unmapped
82982M65D00000,,unmapped
83714M62B00000,,unmapped
83755M74L005PK,,unmapped
83924M76T100CB,,unmapped
84702M68K1026U,,unmapped
84740M74L20000,,unmapped
84740M76T00000,,unmapped
87211M76G00T01,,unmapped
0911912006XC0,,unmapped
0914016023000,,unmapped
0914806007000,,unmapped
0928948004000,,unmapped
09409M07L025PK,,unmapped
1161073K00000,,unmapped
11610M65L00000,,unmapped
11610M79F30000,,unmapped
11710M79F70000,,unmapped
1435772J00000,,unmapped
15910M79GC0000,,unmapped
1770079P21000,,unmapped
3532077R10000,JIMNY,description_keyword_exact
35701M76T00000,,unmapped
35750M68P11000,,unmapped
36410M67K10000,,unmapped
3773773R00Z2S,,unmapped
38500M55T01000,,unmapped
38821M67P00000,,unmapped
39322M67P00000,,unmapped
4321068LA0ZA8,,unmapped
4321071L91QC8,,unmapped
48150M68P00C48,,unmapped
5730079P02000,,unmapped
5742071L01000,,unmapped
5827080J20000,,unmapped
7170059810T2G,,unmapped
7173368L00000,,unmapped
71741M79G10000,,unmapped
71744M53M00000,,unmapped
7175160B00000,,unmapped
7178254P00000,,unmapped
7211157M005PK,,unmapped
72361M79M00000,,unmapped
72372M74L105PK,,unmapped
72432M74T00000,,unmapped
73310M68P61GJL,,unmapped
73410M74L105PK,,unmapped
7594165J00000,,unmapped
7615181A01P4Z,,unmapped
76661M75L005PK,,unmapped
77230M75L000PG,,unmapped
81860M79G10000,,unmapped
8211065J01000,,unmapped
82110M55T10000,,unmapped
82160M67P10000,,unmapped
8228061810000,,unmapped
82510M60M51000,,unmapped
82651M74K00000,,unmapped
82814M75J00000,,unmapped
83665M68P01000,,unmapped
83811M68P00000,,unmapped
83841M79G01000,,unmapped
83940M55T010PG,,unmapped
83970M55T00000,,unmapped
8450373R00000,,unmapped
84510M76T31000,,unmapped
84570M62S10000,,unmapped
8470181A015PK,,unmapped
84702M80TA05PK,,unmapped
84730M55T00000,,unmapped
87286M81P00000,,unmapped
083161010A000,,unmapped
0911605023000,,unmapped
0911912007000,,unmapped
11710M76M00000,,unmapped
2371081A40000,,unmapped
3512065J12000,,unmapped
35650M60M00000,,unmapped
3570186R00000,,unmapped
3570273R10000,,unmapped
38452M68K00000,,unmapped
4321061J01ZBP,,unmapped
4325065DA1C48,,unmapped
69430M74L00000,,unmapped
7175173K105PK,,unmapped
7181172L10799,,unmapped
71811M79G005PK,,unmapped
71821M60M00000,,unmapped
72221M56R005PK,,unmapped
7666179P005PK,,unmapped
77210M76T015PK,,unmapped
7755078K000PG,,unmapped
7755365D00000,,unmapped
8220061870000,,unmapped
8384165J00000,,unmapped
84503M62S00000,,unmapped
84701M67P30000,,unmapped
8471573K00RX0OTS,,unmapped
8480254P446GS,,unmapped
8485177K006GS,,unmapped
85355M68PA1000,,unmapped
0928340027000,,unmapped
09409M07308R8J,,unmapped
1161054G30000,,unmapped
13870M71L00000,,unmapped
1428180JA0000,,unmapped
17861M68P00000,,unmapped
17878M74L00000,,unmapped
1793161M10000,,unmapped
2818060B00000,,unmapped
35670M76T00000,,unmapped
39322M56R00000,,unmapped
39322M67P10000,,unmapped
41710M82000000,,unmapped
4311078K00000,,unmapped
43210M79G5339M,,unmapped
65500M75L00000,,unmapped
6800164J01000,,unmapped
69100M66L21000,,unmapped
7174063T00EJ1,,unmapped
7283181A01000,,unmapped
75110M76T60R3F,,unmapped
77250M79M100PG,,unmapped
81850M67P00000,,unmapped
8281257LA0ZNL,,unmapped
83821M74L01000,,unmapped
84701M55TG0ZHJ,,unmapped
0940906322000,,unmapped
0940908322000,,unmapped
0940910313000,,unmapped
0947112236000,,unmapped
3834062R30000,,unmapped
38480M68P01000,,unmapped
43110M75J80000-OP,,unmapped
432006682227S,,unmapped
43210M62S620CB,,unmapped
48150M79M11C48,,unmapped
6800153R00000,,unmapped
6910077R14000,,unmapped
7171171L00799,,unmapped
71734M58R00000,,unmapped
71751M75T105PK,,unmapped
72311M68P01000,,unmapped
7877361M00000,,unmapped
8181065J02000,,unmapped
83401M55R01000,,unmapped
83940M74T01ZHJ,,unmapped
8454154P01000,,unmapped
84556M80T00000,,unmapped
84701M80TJ0WB3,,unmapped
84702M53T005PK,,unmapped
87991M68P105PK,,unmapped
021620616A000,,unmapped
09136M05078000,,unmapped
0930508011000,,unmapped
35750M73T00000,,unmapped
3882151K02000,,unmapped
4161552R00000,,unmapped
4321053R100CE,,unmapped
44119M53M00000,,unmapped
5730073R02000,,unmapped
58110M74L00000,,unmapped
7176160MB05PK,,unmapped
7252261M00000,,unmapped
7784161M00A93,,unmapped
82570M53M00000,,unmapped
35501M75T00000,,unmapped
36230M70CA1000,,unmapped
36430M76M00000,,unmapped
3845061J12000,,unmapped
43250M68K1027N,,unmapped
57300M66L00000,,unmapped
71712M69T005PK,,unmapped
71742M79G000PG,,unmapped
71781M66L00000,,unmapped
71811M68P20799,,unmapped
75139M70F005PK,,unmapped
77510M73T005PK,,unmapped
8382165J00000,,unmapped
84510M80T11000,,unmapped
89267M60M00000,,unmapped
09409073255PK,,unmapped
1194152R00000,,unmapped
38330M68K01000,,unmapped
57300M74T00000,,unmapped
5812165J00000,,unmapped
7171584A00ZM2,,unmapped
71731M60M00000,,unmapped
71750M55T30C48,,unmapped
1591063A0V000,,unmapped
1770054P30000,,unmapped
39102M80T00000,,unmapped
71761M55T105PK,,unmapped
7821565J105PK,,unmapped
8383165J00000,,unmapped
83932M75T000CB,,unmapped
1787880G00000,,unmapped
71761M68K005PK,,unmapped
77220M74T005PK,,unmapped
7724054P105PK,,unmapped
84730M76T00000,,unmapped
3565050J10000,,unmapped
3882165J00000,,unmapped
71732M75T00000,,unmapped
7672157L005PK,,unmapped
83924M74T000CB,,unmapped
84702M80TJ0WB3,,unmapped
11620M68K00000,,unmapped
41710M68K00000,,unmapped
7171754GA0000,,unmapped
77181M68K005PK,,unmapped
0940908352000,,unmapped
3495561M00000,,unmapped
3526779P00000,,unmapped
71831M74T00000,,unmapped
36250M74T55000,,unmapped
71712M74T005PK,,unmapped
71736M74T00000,,unmapped
81850M79G10000,,unmapped
35650M53T00000,,unmapped
84730M74T00000,,unmapped
43210M74T50QC8,,unmapped
8470178R005PK,,unmapped
0915918022000,,unmapped
82510M75T20000,,unmapped
83770M55T005PK,,unmapped
71751M76MB0ZNZ,,unmapped
71751M76T005PK,,unmapped
8470277A005PK,,unmapped
84503M80T20000,,unmapped
83934M75T000CB,,unmapped
95310M75T00000,,unmapped
68002M75T00000,,unmapped
84570M75T00000,,unmapped
38450M80T10000,,unmapped
7872765J00000,,unmapped
11751M79F00000,,unmapped
6800281G01000,,unmapped
64130M55R00000,,unmapped
7440070J425PK,,unmapped
64511M55T00P21,,unmapped
3915478KB0Z2S,,unmapped
8495177R005PK,,unmapped
13760M56R10000,,unmapped
17212M76M10000,,unmapped
17700M62S00000,,unmapped
17760M76M00000,,unmapped
1787952R00000,,unmapped
2323181A20000,,unmapped
28130M68P005PK,,unmapped
3512052RE2000,,unmapped
3512054P20000,,unmapped
3512064J31000,,unmapped
3512064RA3000,,unmapped
35121M53T30000,,unmapped
35121M55RA1000,,unmapped
35121M55T13000,,unmapped
35121M68P10000,,unmapped
35121M79M12000,,unmapped
3532080J51000,,unmapped
35321M50SB0000,,unmapped
35321M55R20000,,unmapped
35321M55RA1000,,unmapped
35321M62S30000,,unmapped
3550062J02000,,unmapped
3552654P00000,,unmapped
3565071L00000,,unmapped
3565080JA0000,,unmapped
35650M55RA0000,,unmapped
35650M68P21000,,unmapped
3567080JA0000,,unmapped
3567086R01000,,unmapped
35750M68P21000,,unmapped
35950M55K01000,,unmapped
3597079J02000,,unmapped
3625454P01000,,unmapped
36410M75F30000,,unmapped
3714552R00000,,unmapped
39251M74LA0000,,unmapped
3932177R00000,,unmapped
39321M56R10000,,unmapped
3932277R00000,,unmapped
4321052RG1QC8,,unmapped
43210M76M0109L,,unmapped
5730072SA2000,,unmapped
57300M55R03000,,unmapped
5741065J03000,,unmapped
57410M55R00000,,unmapped
5742065J03000,,unmapped
5761161MA0000,,unmapped
57611M53MB0000,,unmapped
57611M55R10000,,unmapped
57611M71P00000,,unmapped
57611M76M00000,,unmapped
5771153R01000,,unmapped
5771153R11000,,unmapped
57711M62S00000,,unmapped
58230M55R01000,,unmapped
58270M55R00000,,unmapped
58270M55T00000,,unmapped
58271M81R00000,,unmapped
64511M68PB0P31,,unmapped
65500M74L00000,,unmapped
65561M56R00000,,unmapped
68001M56R01000,,unmapped
68002M56R01000,,unmapped
68002M68P13000,,unmapped
68003M53M11000,,unmapped
68003M68P00000,,unmapped
6800453R00000,,unmapped
6910071L00000,,unmapped
69100M55R00000,,unmapped
69100M62S10000,,unmapped
69330M68L00000,,unmapped
69420M68L00000,,unmapped
69440M68L00000,,unmapped
7171162R10799,,unmapped
7171175K10799,,unmapped
7171178R115PK,,unmapped
7171186R10N49,,unmapped
71711M74T01799,,unmapped
7171254P00000,,unmapped
71712M52R00000,,unmapped
71712M74L00000,,unmapped
7172152R005PK,,unmapped
7172161M005PK,,unmapped
7172186R005PK,,unmapped
71721M52R005PK,,unmapped
71721M68K005PK,,unmapped
7173161J01000,,unmapped
7173180J00000,,unmapped
71731M50S00000,,unmapped
71731M55R00000,,unmapped
71731M55T00000,,unmapped
7173261J01000,,unmapped
71732M62S00000,,unmapped
71732M68P00000,,unmapped
71732M79M10000,,unmapped
7173454P00000,,unmapped
7174177K0038B,,unmapped
71745M76M100PG,,unmapped
7175061P10AVF,,unmapped
7175065J03000,,unmapped
71751M52R005PK,,unmapped
71751M76MB0ZHJ,,unmapped
