sku_id,history_months,history_total_demand,positive_months,positive_months_last12,positive_blocks_last18,months_since_positive,positive_mean,positive_median,positive_cv2,average_demand_interval,recent_3m_total,recent_6m_total,recent_12m_total,recent_vs_prior_6m_ratio,stock_observation_share,potential_stock_constraint_share,trailing_12m_units,trailing_12m_value,FAMILY_DESCRIPTION,SUBFAMILY_DESCRIPTION,MATERIAL_DESCRIPTION,Brand,Channel,REGION,lifecycle_tier,frequency_tier,recency_tier,size_tier,potential_stock_status,abc_units_tier,abc_value_tier,classification_cutoff,product_master_assumption
11710M65L00000,43,136.0,37,9,6,0.0,3.675675675675676,3.0,0.4843209342560552,1.1666666666666667,6.0,11.0,16.0,2.0,0.8837209302325582,1.0,16.0,860013.0,CARROCERIA,ESTRUCTURA,SOPORTE MOTOR TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
11710M68K00000,43,268.0,34,6,5,5.0,7.882352941176471,6.5,0.8007351303185564,1.121212121212121,0.0,2.0,7.0,0.5,0.7906976744186046,,7.0,608397.0,CARROCERIA,ESTRUCTURA,SOPORTE MOTOR TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,B,B,2024-07-01,True
11710M68K10000,43,32.0,13,2,3,3.0,2.4615384615384617,1.0,1.0312499999999998,3.25,0.0,1.0,2.0,1.0,0.32558139534883723,1.0,2.0,118862.0,CARROCERIA,ESTRUCTURA,SOPORTE MOTOR TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
11710M76M00000,43,82.0,26,5,5,0.0,3.1538461538461537,2.5,0.49256395002974435,1.68,3.0,4.0,14.0,0.45454545454545453,0.6511627906976745,1.0,14.0,939584.0,CARROCERIA,ESTRUCTURA,SOPORTE MOTOR TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
11710M79F70000,37,47.0,21,3,4,7.0,2.238095238095238,2.0,0.5495699411498417,1.45,0.0,0.0,3.0,0.25,0.5675675675675675,,3.0,76836.0,CARROCERIA,ESTRUCTURA,SOPORTE MOTOR TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,stale_6_11,multi_unit_stable,stock_generally_available,C,C,2024-07-01,True
11710M79F80000,41,162.0,30,7,6,2.0,5.4,3.5,0.9112940100594419,1.3103448275862069,1.0,2.0,10.0,0.3333333333333333,0.7560975609756098,1.0,10.0,0.0,CARROCERIA,ESTRUCTURA,SOPORTE MOTOR TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
1172080JA0000,43,29.0,16,1,2,7.0,1.8125,1.0,0.6932223543400714,2.3333333333333335,0.0,0.0,3.0,0.25,0.37209302325581395,,3.0,426156.0,CARROCERIA,ESTRUCTURA,SOPORTE MOTOR DEL,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,stock_generally_available,C,B,2024-07-01,True
1194152R00000,32,4.0,2,1,1,0.0,2.0,2.0,0.25,31.0,3.0,3.0,3.0,4.0,0.0625,,3.0,271488.0,CARROCERIA,ESTRUCTURA,SOPORTE MOTOR TRAS [BRACKET] [1.2.],SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,C,B,2024-07-01,True
13870M71L00000,43,6.0,2,0,0,37.0,3.0,3.0,0.4444444444444444,5.0,0.0,0.0,0.0,1.0,0.046511627906976744,,0.0,0.0,CARROCERIA,ESTRUCTURA,CONDUCTO ENTRADA AIRE,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
1428180JA0000,43,58.0,21,4,4,0.0,2.761904761904762,2.0,0.6730083234244947,2.1,1.0,16.0,17.0,8.5,0.5116279069767442,1.0,17.0,334136.0,CARROCERIA,ESTRUCTURA,SOPORTE ESCAPE,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
1435772J00000,33,10.0,2,0,1,16.0,5.0,5.0,0.36,16.0,0.0,0.0,0.0,1.0,0.06060606060606061,,0.0,0.0,CARROCERIA,ESTRUCTURA,TUERCA CUBIERTA PISO,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
1591063A0V000,35,10.0,4,1,1,2.0,2.5,2.0,0.43999999999999995,10.666666666666666,3.0,3.0,3.0,4.0,0.11428571428571428,,3.0,287370.0,CARROCERIA,ESTRUCTURA,PIOLA ACELERADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,C,B,2024-07-01,True
15910M79GB1000,43,62.0,18,4,5,0.0,3.4444444444444446,2.0,0.9854318418314255,2.4705882352941178,2.0,10.0,11.0,5.5,0.4186046511627907,,11.0,178483.0,CARROCERIA,ESTRUCTURA,PIOLA ACELERADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
15910M79GC0000,42,114.0,23,3,4,4.0,4.956521739130435,2.0,1.580332409972299,1.6818181818181819,0.0,2.0,4.0,1.0,0.5476190476190477,,4.0,50546.0,CARROCERIA,ESTRUCTURA,PIOLA ACELERADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,volatile_positive_size,stock_generally_available,B,C,2024-07-01,True
1711279P01000,43,31.0,20,4,5,3.0,1.55,1.0,0.5192507804370448,2.0526315789473686,0.0,1.0,5.0,0.4,0.46511627906976744,,5.0,269184.0,CARROCERIA,ESTRUCTURA,ASPA ELECTROVENTILADOR 2,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,stock_generally_available,B,B,2024-07-01,True
1770054P30000,43,40.0,23,7,6,2.0,1.7391304347826086,1.0,1.1562499999999996,1.8181818181818181,1.0,3.0,8.0,0.6666666666666666,0.5348837209302325,,8.0,5284650.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR AT,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,A,2024-07-01,True
1770079P21000,43,85.0,34,6,6,2.0,2.5,2.0,0.40705882352941164,1.2121212121212122,1.0,3.0,8.0,0.6666666666666666,0.7906976744186046,,8.0,3919699.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR [MT],SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,A,2024-07-01,True
1770080J00000,43,5.0,2,1,1,2.0,2.5,2.5,0.36,40.0,4.0,4.0,4.0,5.0,0.06976744186046512,1.0,4.0,4015428.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,B,A,2024-07-01,True
1770081P00000,43,47.0,23,6,4,0.0,2.0434782608695654,1.0,0.46808510638297884,1.9090909090909092,2.0,3.0,8.0,0.6666666666666666,0.5348837209302325,,8.0,6243424.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,A,2024-07-01,True
17700M50U00000,7,2.0,2,2,2,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.2857142857142857,,2.0,546791.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR AGUA MOTOR,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,C,B,2024-07-01,True
17700M60M00000,42,101.0,33,8,6,1.0,3.0606060606060606,2.0,2.2899715714145668,1.25,5.0,8.0,14.0,1.2857142857142858,0.8095238095238095,1.0,14.0,3720772.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,volatile_positive_size,potentially_stock_constrained,A,A,2024-07-01,True
17700M67L00000,43,231.0,39,9,6,0.0,5.923076923076923,5.0,0.5589475459605329,1.105263157894737,2.0,7.0,21.0,0.5333333333333333,0.9069767441860465,,21.0,2251361.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
17700M67P00000,43,178.0,37,8,6,1.0,4.8108108108108105,4.0,0.4527206160838281,1.1388888888888888,3.0,7.0,20.0,0.5714285714285714,0.9069767441860465,1.0,20.0,2770277.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
17700M79F02000,42,64.0,27,4,6,2.0,2.3703703703703702,2.0,0.5556640625,1.5,1.0,2.0,4.0,1.0,0.6666666666666666,1.0,4.0,479424.0,CARROCERIA,IMPACTO PRIMARIO,RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,B,2024-07-01,True
1776071L00000,43,40.0,24,2,4,2.0,1.6666666666666667,1.0,0.46999999999999986,1.7391304347826086,1.0,1.0,2.0,1.0,0.5581395348837209,,2.0,344281.0,CARROCERIA,ESTRUCTURA,EMBUDO RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,C,B,2024-07-01,True
17760M67P00000,43,81.0,39,10,6,0.0,2.076923076923077,2.0,0.503886602652035,1.105263157894737,3.0,6.0,12.0,1.0,0.9302325581395349,1.0,12.0,1931008.0,CARROCERIA,IMPACTO PRIMARIO,CUBIERTA ELECTROVENTILADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
1781254G00000,43,70.0,28,6,4,3.0,2.5,2.0,0.6685714285714286,1.4444444444444444,0.0,4.0,9.0,0.8333333333333334,0.6744186046511628,1.0,9.0,92982.0,CARROCERIA,ESTRUCTURA,SOPORTE SUP RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
17861M68P00000,43,76.0,28,7,5,1.0,2.7142857142857144,2.0,0.5706371191135733,1.5185185185185186,3.0,7.0,18.0,0.6666666666666666,0.6511627906976745,,18.0,91321.0,CARROCERIA,ESTRUCTURA,SOPORTE SUP RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
1787880G00000,43,28.0,11,1,2,1.0,2.5454545454545454,2.0,0.4591836734693878,4.1,1.0,1.0,1.0,2.0,0.27906976744186046,1.0,1.0,7218.0,CARROCERIA,ESTRUCTURA,SOPORTE INF RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,multi_unit_stable,potentially_stock_constrained,C,C,2024-07-01,True
17878M74L00000,43,83.0,31,8,6,1.0,2.6774193548387095,2.0,0.5344752503991872,1.3666666666666667,1.0,5.0,12.0,0.75,0.7209302325581395,,12.0,31377.0,CARROCERIA,ESTRUCTURA,BUJE RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
17920M76M00000,42,85.0,26,7,5,4.0,3.269230769230769,3.0,0.5725951557093425,1.48,0.0,10.0,31.0,0.5,0.6428571428571429,0.0,31.0,745649.0,CARROCERIA,ESTRUCTURA,TAPA RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
1793160A10000,43,17.0,8,1,2,11.0,2.125,1.5,0.41176470588235287,4.142857142857143,0.0,0.0,2.0,0.3333333333333333,0.23255813953488372,1.0,2.0,78806.0,CARROCERIA,ESTRUCTURA,ESTANQUE RESERVA AGU,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
1793161M10000,43,30.0,20,2,4,3.0,1.5,1.0,0.6000000000000001,2.0526315789473686,0.0,1.0,2.0,1.0,0.4883720930232558,1.0,2.0,111197.0,CARROCERIA,ESTRUCTURA,ESTANQUE RESERVA AGUA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
1793163J01000,41,83.0,27,4,4,3.0,3.074074074074074,2.0,1.2065611844970245,1.4230769230769231,0.0,1.0,6.0,0.3333333333333333,0.6585365853658537,,6.0,198088.0,CARROCERIA,ESTRUCTURA,ESTANQUE RESERVA AGU,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,volatile_positive_size,stock_generally_available,B,C,2024-07-01,True
1793165D00000,42,42.0,21,3,4,0.0,2.0,1.0,0.9285714285714285,2.05,1.0,1.0,3.0,0.6666666666666666,0.5238095238095238,1.0,3.0,133169.0,CARROCERIA,ESTRUCTURA,ESTANQUE RESERVA AGU,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
1793168P00000,37,13.0,4,0,1,13.0,3.25,1.5,1.059171597633136,7.666666666666667,0.0,0.0,0.0,1.0,0.13513513513513514,1.0,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,ESTANQUE RESERVA AGUA MOTOR [ARK415],SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,volatile_positive_size,stock_data_limited,C,C,2024-07-01,True
17931M71P00000,43,93.0,34,9,6,1.0,2.735294117647059,2.5,0.5449184876864377,1.2424242424242424,3.0,9.0,16.0,1.25,0.7906976744186046,,16.0,285311.0,CARROCERIA,ESTRUCTURA,ESTANQUE RESERVA AGUA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
1793276G00000,43,44.0,22,4,5,1.0,2.0,1.0,0.6363636363636362,1.9523809523809523,2.0,2.0,8.0,0.42857142857142855,0.5116279069767442,,8.0,82234.0,CARROCERIA,ESTRUCTURA,TAPA ESTANQUE RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,C,2024-07-01,True
2371081A40000,34,3.0,1,0,0,33.0,3.0,3.0,0.0,34.0,0.0,0.0,0.0,1.0,0.029411764705882353,,0.0,0.0,CARROCERIA,ESTRUCTURA,PIOLA EMBRAGUE,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
27431M79F00000,43,127.0,30,6,6,0.0,4.233333333333333,3.0,0.6349432698865396,1.4482758620689655,6.0,9.0,13.0,2.0,0.7209302325581395,1.0,13.0,46877.0,CARROCERIA,ESTRUCTURA,RETEN DIFERENCIAL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
2811380J015PK,43,43.0,23,5,5,2.0,1.8695652173913044,1.0,0.803677663601947,1.8181818181818181,1.0,7.0,18.0,0.6666666666666666,0.5581395348837209,0.0,18.0,967057.0,CARROCERIA,ESTRUCTURA,POMO PALANCA CAMBIOS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,A,B,2024-07-01,True
28113M62S015PK,39,5.0,4,2,3,5.0,1.25,1.0,0.12,11.0,0.0,1.0,2.0,1.0,0.10256410256410256,,2.0,18755.0,CARROCERIA,ESTRUCTURA,POMO PALANCA CAMBIO,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
2818060B00000,42,22.0,11,1,1,1.0,2.0,1.0,1.6363636363636365,4.0,10.0,10.0,10.0,11.0,0.2619047619047619,,10.0,883950.0,CARROCERIA,ESTRUCTURA,SOPORTE PALANCA CAMB,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,mostly_single_unit,stock_generally_available,A,B,2024-07-01,True
2818084A20000,42,23.0,18,3,5,2.0,1.2777777777777777,1.0,0.5311909262759924,2.2941176470588234,1.0,1.0,4.0,0.5,0.4523809523809524,1.0,4.0,100100.0,CARROCERIA,ESTRUCTURA,SOPORTE DE PALANCA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
2824178K00000,43,61.0,17,1,1,4.0,3.588235294117647,3.0,0.6584251545283524,2.375,0.0,1.0,1.0,2.0,0.4186046511627907,1.0,1.0,183773.0,CARROCERIA,ESTRUCTURA,SOPORTE PALANCA CAMBIO,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_3_5,multi_unit_stable,potentially_stock_constrained,C,C,2024-07-01,True
28300M55R42000,43,45.0,19,2,3,3.0,2.3684210526315788,1.0,1.4488888888888893,2.1666666666666665,0.0,3.0,3.0,4.0,0.4418604651162791,,3.0,456276.0,CARROCERIA,ESTRUCTURA,PIOLA SELECTORA CAMBIOS SZK DZIRE A2N,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,stock_generally_available,C,B,2024-07-01,True
2961081A00000,34,8.0,3,1,1,2.0,2.6666666666666665,2.0,0.4062500000000001,15.5,5.0,5.0,5.0,6.0,0.08823529411764706,,5.0,278530.0,CARROCERIA,ESTRUCTURA,SOPORTE PALANCA CAMBIOS,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,B,B,2024-07-01,True
33690M60M00000,43,76.0,30,8,6,1.0,2.533333333333333,2.0,0.4750692520775625,1.4137931034482758,3.0,7.0,13.0,1.1428571428571428,0.6976744186046512,,13.0,93678.0,CARROCERIA,IMPACTO PRIMARIO,PROTECTOR BATERIA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
3495561M00000,10,14.0,2,2,2,8.0,7.0,7.0,0.02040816326530612,1.0,0.0,0.0,14.0,0.06666666666666667,0.2,,14.0,10640.0,CARROCERIA,ESTRUCTURA,CLIP,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,stale_6_11,multi_unit_stable,stock_data_limited,A,C,2024-07-01,True
3512052R21000,43,73.0,32,8,5,3.0,2.28125,2.0,0.4832051041471196,1.2580645161290323,0.0,4.0,10.0,0.7142857142857143,0.7674418604651163,1.0,10.0,0.0,CARROCERIA,IMPACTO PRIMARIO A,FOCO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
3512052S10000,43,65.0,30,10,6,0.0,2.1666666666666665,2.0,0.370414201183432,1.4482758620689655,9.0,15.0,29.0,1.0666666666666667,0.6976744186046512,,29.0,4920225.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
3512062R60000,43,46.0,24,3,5,3.0,1.9166666666666667,1.5,0.4971644612476371,1.6956521739130435,0.0,1.0,5.0,0.4,0.5813953488372093,1.0,5.0,6489135.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL DER GLX,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,potentially_stock_constrained,B,A,2024-07-01,True
3512065J12000,33,13.0,8,3,4,0.0,1.625,1.0,0.4674556213017752,4.571428571428571,1.0,2.0,3.0,1.5,0.2727272727272727,1.0,3.0,1422372.0,CARROCERIA,IMPACTO PRIMARIO,OPTICO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,C,A,2024-07-01,True
3512080G21000,42,79.0,30,6,5,1.0,2.6333333333333333,2.0,0.5814773273513859,1.3103448275862069,1.0,1.0,7.0,0.2857142857142857,0.7380952380952381,1.0,7.0,1981331.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL DER.,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,A,2024-07-01,True
3512150A30000,42,33.0,14,0,1,13.0,2.357142857142857,2.0,0.47842056932966004,2.1538461538461537,0.0,0.0,0.0,1.0,0.3333333333333333,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,(PE) FOCO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,multi_unit_stable,stock_generally_available,C,C,2024-07-01,True
35121M66L10000,43,123.0,30,4,5,4.0,4.1,3.0,0.7033511798532621,1.3103448275862069,0.0,3.0,10.0,0.5,0.6976744186046512,,10.0,1922834.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
35121M73T10000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO B,FOCO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
3515365J00000,43,119.0,25,8,6,0.0,4.76,2.0,1.074359155426877,1.75,3.0,8.0,33.0,0.34615384615384615,0.5813953488372093,,33.0,223913.0,CARROCERIA,ESTRUCTURA,CLIP FIJACION,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,volatile_positive_size,stock_generally_available,A,C,2024-07-01,True
3515379P00000,43,66.0,20,1,2,4.0,3.3,2.0,0.6253443526170799,2.0,0.0,2.0,2.0,3.0,0.46511627906976744,,2.0,26874.0,CARROCERIA,ESTRUCTURA,GUIA DE FARO POST,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,multi_unit_stable,stock_generally_available,C,C,2024-07-01,True
35153M59K20000,43,160.0,31,7,6,0.0,5.161290322580645,4.0,0.8890625000000003,1.4,1.0,15.0,40.0,0.6153846153846154,0.7674418604651163,1.0,40.0,36554.0,CARROCERIA,ESTRUCTURA,CLIP DE OPTICO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
35153M75L00000,43,99.0,28,8,6,0.0,3.5357142857142856,2.0,0.9055198449137841,1.5555555555555556,14.0,16.0,39.0,0.7083333333333334,0.6511627906976745,,39.0,58367.0,CARROCERIA,ESTRUCTURA,ARANDELA FOCO DEL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
3526779P00000,42,21.0,9,0,0,18.0,2.3333333333333335,2.0,0.44897959183673475,2.875,0.0,0.0,0.0,1.0,0.21428571428571427,,0.0,0.0,CARROCERIA,SEGURIDAD,COBERTOR,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
3532052R20000,43,57.0,27,4,5,1.0,2.111111111111111,2.0,0.5207756232686981,1.5769230769230769,1.0,1.0,5.0,0.4,0.6511627906976745,1.0,5.0,2150503.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,A,2024-07-01,True
3532065D41000,38,14.0,6,0,1,14.0,2.3333333333333335,1.5,0.4693877551020407,4.6,0.0,0.0,0.0,1.0,0.15789473684210525,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,multi_unit_stable,stock_data_limited,C,C,2024-07-01,True
3532077R10000,28,32.0,15,5,5,0.0,2.1333333333333333,2.0,0.5234375000000001,1.9285714285714286,3.0,3.0,8.0,0.6666666666666666,0.5357142857142857,,8.0,1438870.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ [GA] [SZK JIMNY II],SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
3532080G21000,43,75.0,27,1,3,1.0,2.7777777777777777,2.0,0.4832000000000001,1.5769230769230769,1.0,1.0,1.0,2.0,0.627906976744186,,1.0,317723.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,multi_unit_stable,stock_generally_available,C,B,2024-07-01,True
35321M60M10000,43,98.0,35,8,6,0.0,2.8,2.0,0.5889212827988337,1.2352941176470589,3.0,8.0,16.0,1.0,0.813953488372093,,16.0,3557196.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,A,2024-07-01,True
35321M66L10000,43,122.0,30,3,4,5.0,4.066666666666666,2.5,0.9631819403386189,1.2758620689655173,0.0,1.0,5.0,0.4,0.6976744186046512,,5.0,951655.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,B,B,2024-07-01,True
3550065P02000,43,81.0,30,7,5,2.0,2.7,2.0,0.7055326931870141,1.3793103448275863,2.0,2.0,28.0,0.1111111111111111,0.7209302325581395,1.0,28.0,0.0,CARROCERIA,IMPACTO PRIMARIO,NEBLINERO DEL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
35501M75T00000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO A,FOCO NEBLINERO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
35502M75T00000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO A,FOCO NEBLINERO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
