candidate_id,config_id,temperature,decay,shrink,neighbor_weight,top_k,memory_weight,shift_threshold,shift_decay,neighbors,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias
temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,3.0,1.0,2.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,80.66486598010559,115.88741902537403,0.345227431351663,87.61684246530645,139.0,137.0576252612153,-1.397391898406264,1.397391898406264
temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,6.0,0.5,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.01500517470636,113.68248785906312,0.3293626991330865,85.79090584626316,139.0,135.62383352692666,-2.4288967432182305,2.4288967432182305
temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,3.0,0.5,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.02495228835032,114.0575666642208,0.3294702045935679,85.83865240453831,139.0,135.7889788270845,-2.3100871747593583,2.3100871747593583
temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory0.75,6.0,0.8,6.0,0.35,,0.75,0.75,0.25,12,35,35,6,13,24,81.10510738096676,114.67293020871861,0.3459208966745977,86.35468787000549,139.0,136.21843004532911,-2.001129463792004,2.001129463792004
temp1.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,temp1.00__decay0.50__shrink2.0__peer0.35__top4__memory0.50,1.0,0.5,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.11612275266388,114.31182784597175,0.3295418350559483,85.86804549187833,139.0,135.90586321000748,-2.2259976906420995,2.2259976906420995
temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory0.75,6.0,0.8,6.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,81.14442327750551,113.70735294206598,0.3454858906366534,86.42158831269528,139.0,135.64309554793502,-2.4150391741474686,2.4150391741474686
temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory0.75,temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory0.75,6.0,0.8,2.0,0.35,,0.75,0.75,0.25,12,35,35,6,13,24,81.2794910104228,114.17456130379915,0.34491373391710517,86.7220016224676,139.0,136.41026271206357,-1.8631203510334027,1.8631203510334027
temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,6.0,1.0,2.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,81.40303442078346,116.63733322370118,0.3447588425079848,87.22671596189959,139.0,136.74733591209542,-1.620621645974516,1.620621645974516
temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,3.0,0.5,2.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,81.45399293795366,114.08765707782663,0.34109791445063353,86.90975423616382,139.0,137.05788631652874,-1.3972040888282464,1.3972040888282464
temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory0.50,6.0,0.5,2.0,0.0,,0.5,0.75,0.25,12,35,35,6,13,24,81.46735418476997,115.9516169841425,0.3453389234063763,86.89730064905743,139.0,138.91664482957864,-0.05996774850457281,0.05996774850457281
temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,3.0,0.5,6.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,81.50783381608262,115.42595765512718,0.34432130148676987,86.68427361329705,139.0,137.0188270790411,-1.4253042596826602,1.4253042596826602
temp6.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,temp6.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,6.0,1.0,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.64834352209073,109.86948971959183,0.33052581080327814,83.62012681870493,139.0,131.5599421882622,-5.352559576789785,5.352559576789785
temp6.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,6.0,0.8,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.67046255190387,109.2332379041872,0.33085251468020965,83.41119737057922,139.0,131.1848983672139,-5.622375275385691,5.622375275385691
temp3.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,3.0,1.0,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.70512667328951,109.8718664775109,0.3303177922511945,83.68827134117898,139.0,131.6989379212465,-5.252562646585244,5.252562646585244
temp6.00__decay1.00__shrink6.0__peer0.35__topall__memory0.75,temp6.00__decay1.00__shrink6.0__peer0.35__topall__memory0.75,6.0,1.0,6.0,0.35,,0.75,0.75,0.25,12,35,35,6,13,24,81.71131471097776,114.7529084266292,0.3468856702142842,86.51318160492644,139.0,136.4088046650414,-1.8641693057256106,1.8641693057256106
temp3.00__decay0.50__shrink6.0__peer0.35__topall__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.35__topall__memory1.00,3.0,0.5,6.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,81.71610247066,114.5407667732204,0.34935249134705315,86.51852592346297,139.0,137.59031284692173,-1.0141634194807672,1.0141634194807672
temp3.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,temp3.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,3.0,0.8,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.71630353119573,109.23626921466894,0.3304815508279975,83.46042071183885,139.0,131.3194562085828,-5.525571072962009,5.525571072962009
temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.35__top4__memory0.50,1.0,1.0,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.74328041497391,109.87455539730401,0.3301792522237787,83.7334367604798,139.0,131.79445303145778,-5.183846739958433,5.183846739958433
temp1.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,temp1.00__decay0.80__shrink6.0__peer0.35__top4__memory0.50,1.0,0.8,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,24,81.74701673115864,109.23861612718997,0.3302339153506243,83.49242072101059,139.0,131.412282704976,-5.45878942088057,5.45878942088057
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.50,6.0,0.5,2.0,0.35,,0.5,0.75,0.25,12,35,35,6,13,24,81.77114333369524,114.42589404512302,0.34731822962669184,86.79723677896315,139.0,138.75107986321876,-0.17907923509441515,0.17907923509441515
temp6.00__decay1.00__shrink6.0__peer0.00__topall__memory0.75,temp6.00__decay1.00__shrink6.0__peer0.00__topall__memory0.75,6.0,1.0,6.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,81.98875903891113,113.87606805632245,0.34516669481676976,86.58445030468211,139.0,135.80227568921262,-2.300521086897395,2.300521086897395
temp6.00__decay1.00__shrink2.0__peer0.35__topall__memory0.75,temp6.00__decay1.00__shrink2.0__peer0.35__topall__memory0.75,6.0,1.0,2.0,0.35,,0.75,0.75,0.25,12,35,35,6,13,24,82.11621377985637,114.34660866622589,0.3470021762215336,86.93227385124007,139.0,136.61162234486477,-1.7182573058526833,1.7182573058526833
temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,3.0,0.5,2.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,82.29501569492724,115.62868775356405,0.3484863281513437,87.20108915175646,139.0,138.6018074792818,-0.2864694393656096,0.2864694393656096
temp3.00__decay0.80__shrink6.0__peer0.35__topall__memory1.00,temp3.00__decay0.80__shrink6.0__peer0.35__topall__memory1.00,3.0,0.8,6.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,82.52163431675402,114.62769049752589,0.34898898026201436,86.77137107345106,139.0,137.86285688270692,-0.8180885735921427,0.8180885735921427
temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,temp3.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,3.0,0.5,2.0,0.35,,0.75,0.75,0.25,12,35,35,6,13,24,82.53836118429572,114.46422371012622,0.3490725577201934,87.11843458732413,139.0,138.80026410522368,-0.14369488832829108,0.14369488832829108
temp3.00__decay0.80__shrink6.0__peer0.00__topall__memory1.00,temp3.00__decay0.80__shrink6.0__peer0.00__topall__memory1.00,3.0,0.8,6.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,82.59451538204262,115.77492708311487,0.34527774406988265,86.93325209995255,139.0,137.1646078878366,-1.320425979973662,1.320425979973662
temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory0.50,temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory0.50,6.0,0.8,2.0,0.0,,0.5,0.75,0.25,12,35,35,6,13,24,82.71038089664953,116.16943445327138,0.3456772784101387,87.1666751694474,139.0,139.04869711990193,0.035033899210022174,0.035033899210022174
temp3.00__decay0.80__shrink2.0__peer0.35__topall__memory1.00,temp3.00__decay0.80__shrink2.0__peer0.35__topall__memory1.00,3.0,0.8,2.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,82.71915603632229,114.25588672435386,0.3471274535161881,87.2518721920203,139.0,137.31070688949293,-1.2153187845374576,1.2153187845374576
temp3.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,3.0,1.0,6.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,82.97875789933182,114.68984404029894,0.34885182525447606,86.90228176528014,139.0,138.00875731735027,-0.7131242321221055,0.7131242321221055
temp3.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,3.0,1.0,6.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,83.23674837211607,115.96954511973307,0.34572894979067975,87.0708936271261,139.0,137.26075284295771,-1.2512569475124358,1.2512569475124358
temp3.00__decay1.00__shrink2.0__peer0.35__topall__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.35__topall__memory1.00,3.0,1.0,2.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,83.32170377964555,114.36076111847618,0.34920946336248093,87.42236613889963,139.0,137.45180258608355,-1.1138110891485287,1.1138110891485287
temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory0.50,temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory0.50,6.0,1.0,2.0,0.0,,0.5,0.75,0.25,12,35,35,6,13,24,83.51265774813477,116.28953001814244,0.3455134786639373,87.33096291791152,139.0,139.17402309849976,0.12519647374083417,0.12519647374083417
temp3.00__decay0.80__shrink2.0__peer0.00__topall__memory0.75,temp3.00__decay0.80__shrink2.0__peer0.00__topall__memory0.75,3.0,0.8,2.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,83.5134175807636,115.73310795211881,0.34796296172344965,87.47625519637293,139.0,138.71121758326544,-0.20775713434141205,0.20775713434141205
temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,temp3.00__decay1.00__shrink2.0__peer0.00__topall__memory0.75,3.0,1.0,2.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,83.5510160917975,115.81404517078676,0.3477556268427273,87.62578158652586,139.0,138.80006831373862,-0.14383574551178388,0.14383574551178388
temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory1.00,temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory1.00,3.0,1.0,2.0,0.35,4.0,1.0,0.75,0.25,12,35,35,5,13,24,80.46140587658464,116.69985217422324,0.3121611362799422,84.60487248744424,139.0,127.85691818474787,-8.016605622483548,8.016605622483548
temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory1.00,temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory1.00,1.0,1.0,2.0,0.35,4.0,1.0,0.75,0.25,12,35,35,5,13,24,80.56832038295289,116.82444963423498,0.3125150908454893,84.61598008417481,139.0,128.07447016741324,-7.860093404738678,7.860093404738678
temp1.00__decay0.80__shrink2.0__peer0.35__top4__memory1.00,temp1.00__decay0.80__shrink2.0__peer0.35__top4__memory1.00,1.0,0.8,2.0,0.35,4.0,1.0,0.75,0.25,12,35,35,5,13,24,80.57872452151157,116.80022948488246,0.31249404500276307,84.67052725033375,139.0,127.76606453154551,-8.081967962916899,8.081967962916899
temp3.00__decay0.80__shrink2.0__peer0.35__top4__memory1.00,temp3.00__decay0.80__shrink2.0__peer0.35__top4__memory1.00,3.0,0.8,2.0,0.35,4.0,1.0,0.75,0.25,12,35,35,5,13,24,80.6857101190201,116.6272519964352,0.3120979003409561,84.63389826965746,139.0,127.57101174295602,-8.222293710103585,8.222293710103585
temp1.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,temp1.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,1.0,0.5,2.0,0.0,4.0,0.5,0.75,0.25,12,35,35,5,13,24,84.49361886926717,116.00488179422112,0.327395446170323,86.81847507859169,139.0,137.13317211156973,-1.3430416463527088,1.3430416463527088
temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,3.0,0.5,2.0,0.0,4.0,0.5,0.75,0.25,12,35,35,5,13,24,85.14824067237576,116.01022181919662,0.3274215315984285,86.8829614570279,139.0,137.10049161854286,-1.3665527924152077,1.3665527924152077
temp6.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.00__top4__memory0.50,6.0,0.5,2.0,0.0,4.0,0.5,0.75,0.25,12,35,35,5,13,24,85.25264912083266,116.02695561365748,0.3275101308379306,86.9676786069064,139.0,137.05709162661844,-1.3977758081881697,1.3977758081881697
temp1.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,temp1.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,1.0,0.5,2.0,0.0,2.0,0.5,0.75,0.25,12,35,35,5,13,24,85.37092487122108,114.50954445504397,0.3148283138370097,87.88452102299738,139.0,135.89700055498994,-2.2323737014460834,2.2323737014460834
temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,3.0,0.5,2.0,0.0,2.0,0.5,0.75,0.25,12,35,35,5,13,24,85.37092487122108,114.51353663453997,0.3148283138370097,87.88487852415604,139.0,135.8966871200304,-2.232599194222729,2.232599194222729
temp6.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.00__top2__memory0.50,6.0,0.5,2.0,0.0,2.0,0.5,0.75,0.25,12,35,35,5,13,24,85.37092487122108,114.51952480207478,0.3148283138370097,87.88541464678951,139.0,135.89621809120013,-2.232936625035881,2.232936625035881
temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,temp1.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,1.0,1.0,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,5,13,23,80.7973020208689,114.31340410552625,0.3552681455433737,85.48013096410833,139.0,136.05093381936084,-2.1216303457835712,2.1216303457835712
temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,temp3.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,3.0,1.0,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,5,13,23,80.8453882579296,114.11998173764641,0.3555571392314976,85.46244019525899,139.0,135.94215782802817,-2.1998864546559913,2.1998864546559913
temp6.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,temp6.00__decay1.00__shrink2.0__peer0.35__top4__memory0.50,6.0,1.0,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,5,13,23,80.91754251853634,113.83533666376145,0.35596766674628355,85.43369268685625,139.0,135.7856863589731,-2.3124558568538887,2.3124558568538887
temp6.00__decay0.80__shrink2.0__peer0.35__top4__memory0.50,temp6.00__decay0.80__shrink2.0__peer0.35__top4__memory0.50,6.0,0.8,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,5,13,23,81.65695910082506,113.77617515631707,0.329695115604564,85.38112690317385,139.0,135.66029835423998,-2.4026630545036087,2.4026630545036087
temp3.00__decay0.80__shrink2.0__peer0.35__top4__memory0.50,temp3.00__decay0.80__shrink2.0__peer0.35__top4__memory0.50,3.0,0.8,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,5,13,23,81.70971443590543,114.09051048947188,0.33099046948180627,85.42044493784793,139.0,135.79920460713222,-2.3027304984660253,2.3027304984660253
temp1.00__decay0.80__shrink2.0__peer0.35__top4__memory0.50,temp1.00__decay0.80__shrink2.0__peer0.35__top4__memory0.50,1.0,0.8,2.0,0.35,4.0,0.5,0.75,0.25,12,35,35,5,13,23,81.7448589942296,114.30360226232324,0.3318736185543276,85.44504961482859,139.0,135.89673100142699,-2.2325676248726722,2.2325676248726722
temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,6.0,0.8,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,9,12,26,78.8814573766833,97.62820795313453,0.31120925695856516,81.16023071328202,139.0,117.12092181922277,-15.740344014947647,15.740344014947647
temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,3.0,0.8,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,9,12,26,78.8814573766833,97.62308842746143,0.31120925695856516,81.16893175479419,139.0,117.11053150953423,-15.747819057889046,15.747819057889046
temp1.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,temp1.00__decay0.80__shrink6.0__peer0.35__top2__memory1.00,1.0,0.8,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,9,12,26,78.8814573766833,97.61967525952309,0.31120925695856516,81.17473706106581,139.0,117.10360518943435,-15.752802021989678,15.752802021989678
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,1.0,1.0,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,9,12,25,80.52481512093928,105.50236149444515,0.31219570614993614,82.17310000658,139.0,118.86535726877872,-14.485354482893005,14.485354482893005
temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,3.0,1.0,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,9,12,25,80.53220104257073,105.49284659926141,0.3121957866647366,82.16813759110795,139.0,118.86565873901964,-14.485137597827599,14.485137597827599
temp6.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,temp6.00__decay1.00__shrink6.0__peer0.35__top2__memory1.00,6.0,1.0,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,9,12,25,80.54327662304159,105.47858382594731,0.31219590743624903,82.16069933595455,139.0,118.86611542222889,-14.484809048756198,14.484809048756198
temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory0.50,6.0,0.8,6.0,0.0,2.0,0.5,0.75,0.25,12,35,35,7,12,26,78.01273389292737,108.48290109724087,0.33747609223109637,83.75737014718784,139.0,128.1464054606526,-7.808341395213955,7.808341395213955
temp3.00__decay0.80__shrink6.0__peer0.00__top2__memory0.50,temp3.00__decay0.80__shrink6.0__peer0.00__top2__memory0.50,3.0,0.8,6.0,0.0,2.0,0.5,0.75,0.25,12,35,35,7,12,26,78.01389791521053,108.38346431743985,0.33747609223109637,83.75197676687391,139.0,128.1372139901404,-7.814953963927774,7.814953963927774
